Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_008618.1	487411	487824		minus	OsmC family protein		4557442	protein-coding		WP_003808235.1	137	BAD_RS02055
NC_008618.1	488081	488953		plus	thymidylate synthase		4557649	protein-coding		WP_041777252.1	290	BAD_RS02060
NC_008618.1	489032	489697		plus	dihydrofolate reductase		4556249	protein-coding		WP_003808238.1	221	BAD_RS02065
NC_008618.1	489704	490207		plus	low molecular weight protein-tyrosine-phosphatase		4556683	protein-coding		WP_011743012.1	167	BAD_RS02070
NC_008618.1	490662	490738		minus	tRNA-Asp		4557693	tRNA				BAD_RS02075
NC_008618.1	490866	491876		minus	UDP-glucose 4-epimerase GalE	galE	4557241	protein-coding		WP_033499272.1	336	BAD_RS02080
NC_008618.1	492044	492928		plus	tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB	4557443	protein-coding		WP_011742862.1	294	BAD_RS02085
NC_008618.1	493074	493145		plus	tRNA-Glu		4556166	tRNA				BAD_RS02090
NC_008618.1	493171	493244		plus	tRNA-Asp		4557694	tRNA				BAD_RS02095
NC_008618.1	493268	493343		plus	tRNA-Phe		4556531	tRNA				BAD_RS02100
NC_008618.1	493599	495755		plus	NAD-dependent epimerase/dehydratase family protein		4557444	protein-coding		WP_041777253.1	718	BAD_RS02105
NC_008618.1	495755	496672		plus	hypothetical protein		4557445	protein-coding		WP_011742864.1	305	BAD_RS02110
NC_008618.1	496669	498540		plus	DUF2194 domain-containing protein		4557486	protein-coding		WP_050731442.1	623	BAD_RS02115
NC_008618.1	498537	499955		plus	GT4 family glycosyltransferase PelF	pelF	4557487	protein-coding		WP_011742866.1	472	BAD_RS02120
NC_008618.1	499957	501435		plus	exopolysaccharide Pel transporter PelG	pelG	4557488	protein-coding		WP_011742867.1	492	BAD_RS02125
NC_008618.1	501471	503279		plus	CotH kinase family protein		4557572	protein-coding		WP_041777480.1	602	BAD_RS02130
NC_008618.1	503269	504099		plus	polyphosphate polymerase domain-containing protein		4557489	protein-coding		WP_011742869.1	276	BAD_RS02135
NC_008618.1	504225	504890		plus	DUF4956 domain-containing protein		23324901	protein-coding		WP_034524510.1	221	BAD_RS02140
NC_008618.1	504916	507102		plus	GGDEF domain-containing protein		23324902	protein-coding		WP_041777254.1	728	BAD_RS02145
NC_008618.1	507281	508432		plus	lactaldehyde reductase	fucO	4557238	protein-coding		WP_003808254.1	383	BAD_RS02150
NC_008618.1	508564	509490		minus	glycosyltransferase		4557492	protein-coding		WP_003808256.1	308	BAD_RS02155
NC_008618.1	509545	511068		plus	AI-2E family transporter		4557493	protein-coding		WP_011742873.1	507	BAD_RS02160
NC_008618.1	511068	512291		plus	glycosyltransferase family 2 protein		4557494	protein-coding		WP_003808260.1	407	BAD_RS02165
NC_008618.1	512363	513835		plus	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase		4557495	protein-coding		WP_407918981.1	490	BAD_RS02170
NC_008618.1	513916	514479		plus	hypoxanthine phosphoribosyltransferase	hpt	4556180	protein-coding		WP_172458544.1	187	BAD_RS02175
NC_008618.1	514476	516575		plus	ATP-dependent zinc metalloprotease FtsH	ftsH	4557496	protein-coding		WP_011742875.1	699	BAD_RS02180
NC_008618.1	516575	517210		plus	GTP cyclohydrolase I FolE	folE	4556974	protein-coding		WP_011742876.1	211	BAD_RS02185
NC_008618.1	517279	518157		plus	dihydropteroate synthase	folP	4556975	protein-coding		WP_041777256.1	292	BAD_RS02190
NC_008618.1	518242	519792		plus	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK	4556457	protein-coding		WP_011742878.1	516	BAD_RS02195
NC_008618.1	519789	520364		plus	DUF3180 domain-containing protein		4557497	protein-coding		WP_041777257.1	191	BAD_RS02200
NC_008618.1	520390	521295		minus	acyl-CoA thioesterase		4556462	protein-coding		WP_011742880.1	301	BAD_RS02205
NC_008618.1	521520	523196		minus	energy-dependent translational throttle protein EttA	ettA	4557498	protein-coding		WP_041777258.1	558	BAD_RS02210
NC_008618.1	523786	524211		minus	peptide deformylase		23324903	protein-coding		WP_003808289.1	141	BAD_RS02215
NC_008618.1	524375	525214		plus	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD		25249177	protein-coding		WP_231837103.1	279	BAD_RS08615
NC_008618.1	525381	526889		minus	amidohydrolase		4557500	protein-coding		WP_041777259.1	502	BAD_RS02225
NC_008618.1	527106	528032		plus	DUF559 domain-containing protein		4557501	protein-coding		WP_011742886.1	308	BAD_RS02230
NC_008618.1	528258	529538		minus	O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase family protein		4557502	protein-coding		WP_003808298.1	426	BAD_RS02235
NC_008618.1	529775	531124		plus	xylose isomerase	xylA	4556760	protein-coding		WP_011742887.1	449	BAD_RS02240
NC_008618.1	531514	533208		plus	glycoside hydrolase family 43 protein		4557503	protein-coding		WP_011742888.1	564	BAD_RS02245
NC_008618.1	533342	534361		minus	LacI family DNA-binding transcriptional regulator		4557504	protein-coding		WP_011742889.1	339	BAD_RS02250
NC_008618.1	534719	535993		plus	ABC transporter substrate-binding protein		4557505	protein-coding		WP_050731443.1	424	BAD_RS02255
NC_008618.1	536094	537137		plus	carbohydrate ABC transporter permease		4557506	protein-coding		WP_003808317.1	347	BAD_RS02260
NC_008618.1	537137	538030		plus	carbohydrate ABC transporter permease		4557507	protein-coding		WP_003808319.1	297	BAD_RS02265
NC_008618.1	538107	539738		plus	glycoside hydrolase family 43 protein		4556763	protein-coding		WP_011742892.1	543	BAD_RS02270
NC_008618.1	539825	541771		plus	sialate O-acetylesterase		4557508	protein-coding		WP_231837104.1	648	BAD_RS02275
NC_008618.1	541811	543211		plus	carboxylesterase/lipase family protein		23324905	protein-coding		WP_011742894.1	466	BAD_RS02280
NC_008618.1	543274	543903		plus	sugar O-acetyltransferase		4557510	protein-coding		WP_021913013.1	209	BAD_RS02285
NC_008618.1	544106	545626		minus	xylulokinase		4556761	protein-coding		WP_011742896.1	506	BAD_RS02290
NC_008618.1	545796	547028		plus	ROK family transcriptional regulator		4557511	protein-coding		WP_011742897.1	410	BAD_RS02295
NC_008618.1	547050	547697		minus	YesL family protein		23324906	protein-coding		WP_050731444.1	215	BAD_RS02300
NC_008618.1	547745	548254		plus	beta-galactosidase		92971010	protein-coding		WP_231837105.1	169	BAD_RS09245
NC_008618.1	548255	549241		plus	beta-galactosidase		23324907	protein-coding		WP_011742899.1	328	BAD_RS02305
NC_008618.1	549364	550275		plus	ROK family protein		4557513	protein-coding		WP_011742900.1	303	BAD_RS02310
NC_008618.1	550253	551059		minus	TetR/AcrR family transcriptional regulator		4557514	protein-coding		WP_011742901.1	268	BAD_RS02315
NC_008618.1	551156	551989		minus	alpha/beta hydrolase		4557515	protein-coding		WP_011742902.1	277	BAD_RS02320
NC_008618.1	552137	552331		minus	hypothetical protein		23324908	protein-coding		WP_041777261.1	64	BAD_RS02325
NC_008618.1	552313	552897		minus	cellobiose phosphorylase		4557516	protein-coding		WP_011742903.1	194	BAD_RS02330
NC_008618.1	553096	553169		plus	tRNA-Ile		4556191	tRNA				BAD_RS02335
NC_008618.1	553351	553563		plus	50S ribosomal protein L31	rpmE	4556502	protein-coding		WP_003808371.1	70	BAD_RS02340
NC_008618.1	553745	554833		plus	peptide chain release factor 1	prfA	4556583	protein-coding		WP_003808375.1	362	BAD_RS02345
NC_008618.1	554843	555763		plus	peptide chain release factor N(5)-glutamine methyltransferase	prmC	4557517	protein-coding		WP_011742904.1	306	BAD_RS02350
NC_008618.1	556009	557205		plus	ABC transporter substrate-binding protein		4557518	protein-coding		WP_038444194.1	398	BAD_RS02355
NC_008618.1	557380	558306		plus	branched-chain amino acid ABC transporter permease		4557519	protein-coding		WP_113736367.1	308	BAD_RS02360
NC_008618.1	558311	559432		plus	branched-chain amino acid ABC transporter permease		4557520	protein-coding		WP_011742907.1	373	BAD_RS02365
NC_008618.1	559429	560241		plus	ABC transporter ATP-binding protein		4557521	protein-coding		WP_011742908.1	270	BAD_RS02370
NC_008618.1	560241	560945		plus	ABC transporter ATP-binding protein		4557522	protein-coding		WP_003808386.1	234	BAD_RS02375
NC_008618.1	561103	561765		plus	L-threonylcarbamoyladenylate synthase		4557523	protein-coding		WP_003808388.1	220	BAD_RS02380
NC_008618.1	561762	562940		plus	MraY family glycosyltransferase		4556634	protein-coding		WP_011742909.1	392	BAD_RS02385
NC_008618.1	563078	564622		plus	IMP dehydrogenase	guaB	4556143	protein-coding		WP_011742910.1	514	BAD_RS02390
NC_008618.1	564786	565820		minus	LacI family DNA-binding transcriptional regulator		4557524	protein-coding		WP_011742911.1	344	BAD_RS02395
NC_008618.1	566152	567909		plus	glycoside hydrolase family 13 protein		4557199	protein-coding		WP_050731445.1	585	BAD_RS02400
NC_008618.1	568148	568801		plus	oligoribonuclease	orn	4556341	protein-coding		WP_003808399.1	217	BAD_RS02405
NC_008618.1	568829	569728		plus	Cof-type HAD-IIB family hydrolase		4556389	protein-coding		WP_011742913.1	299	BAD_RS02410
NC_008618.1	569773	571185		plus	PIF1 family DEAD/DEAH box helicase		4556390	protein-coding		WP_011742914.1	470	BAD_RS02415
NC_008618.1	571200	571586		minus	hypothetical protein		23324909	protein-coding		WP_041777263.1	128	BAD_RS02420
NC_008618.1	571749	573584		plus	proline--tRNA ligase		4556589	protein-coding		WP_003808405.1	611	BAD_RS02425
NC_008618.1	573978	574556		plus	single-stranded DNA-binding protein		4556391	protein-coding		WP_011742916.1	192	BAD_RS02430
NC_008618.1	574595	576685		minus	M13 family metallopeptidase		4556557	protein-coding		WP_011742917.1	696	BAD_RS02435
NC_008618.1	576816	577589		plus	type I methionyl aminopeptidase	map	4556364	protein-coding		WP_011742918.1	257	BAD_RS02440
NC_008618.1	577730	579025		plus	citrate synthase		4557719	protein-coding		WP_011742919.1	431	BAD_RS02445
NC_008618.1	579167	580159		plus	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	dapD	4556392	protein-coding		WP_003808416.1	330	BAD_RS02450
NC_008618.1	580209	580688		plus	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	rlmH	4556393	protein-coding		WP_033499393.1	159	BAD_RS02455
NC_008618.1	580746	580877		plus	hypothetical protein		92971029	protein-coding		WP_003808418.1	43	BAD_RS09355
NC_008618.1	581062	582192		plus	peptide chain release factor 2	prfB	4556584	protein-coding		WP_003808420.1	376	BAD_RS02460
NC_008618.1	582216	583454		plus	cell division ATP-binding protein FtsE	ftsE	4557231	protein-coding		WP_003808422.1	412	BAD_RS02465
NC_008618.1	583454	584377		plus	permease-like cell division protein FtsX	ftsX	4557235	protein-coding		WP_003808425.1	307	BAD_RS02470
NC_008618.1	584465	585889		plus	CHAP domain-containing protein		4556394	protein-coding		WP_172458545.1	474	BAD_RS02475
NC_008618.1	586018	586497		plus	SsrA-binding protein SmpB	smpB	4556450	protein-coding		WP_003808431.1	159	BAD_RS02480
NC_008618.1	586624	587571		plus	ABC transporter substrate-binding protein		4556395	protein-coding		WP_011742922.1	315	BAD_RS02485
NC_008618.1	587682	588617		plus	ABC transporter substrate-binding protein		4556396	protein-coding		WP_011742923.1	311	BAD_RS02490
NC_008618.1	588805	589734		plus	ABC transporter substrate-binding protein		4556397	protein-coding		WP_033499228.1	309	BAD_RS02495
NC_008618.1	589769	590752		plus	amino acid ABC transporter permease		4556398	protein-coding		WP_003808439.1	327	BAD_RS02500
NC_008618.1	590764	591558		plus	amino acid ABC transporter ATP-binding protein		4556399	protein-coding		WP_021913646.1	264	BAD_RS02505
NC_008618.1	591788	593680		plus	glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS	4557710	protein-coding		WP_011742926.1	630	BAD_RS02510
NC_008618.1	593700	594425		plus	pseudouridine synthase		4556400	protein-coding		WP_080505079.1	241	BAD_RS02515
NC_008618.1	594534	595826		plus	serine/threonine transporter SstT	sstT	4556401	protein-coding		WP_011742928.1	430	BAD_RS02520
NC_008618.1	596082	597449		plus	ABC transporter substrate-binding protein		4556402	protein-coding		WP_217268736.1	455	BAD_RS02525
NC_008618.1	597563	598333		minus	type III pantothenate kinase		4556403	protein-coding		WP_011742930.1	256	BAD_RS02530
NC_008618.1	598425	599705		minus	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC	4556404	protein-coding		WP_041777265.1	426	BAD_RS02535
NC_008618.1	599907	601562		plus	ABC transporter substrate-binding protein		4556405	protein-coding		WP_011742932.1	551	BAD_RS02540
NC_008618.1	601578	602558		plus	ABC transporter permease		4556406	protein-coding		WP_011742933.1	326	BAD_RS02545
NC_008618.1	602636	603493		plus	ABC transporter permease		4556407	protein-coding		WP_011742934.1	285	BAD_RS02550
NC_008618.1	603490	604320		plus	ABC transporter ATP-binding protein		4556337	protein-coding		WP_011742935.1	276	BAD_RS02555
NC_008618.1	604313	605089		plus	ATP-binding cassette domain-containing protein		4556338	protein-coding		WP_041777266.1	258	BAD_RS02560
NC_008618.1	605362	606042		plus	hypothetical protein		4556310	protein-coding		WP_143245376.1	226	BAD_RS02565
NC_008618.1	606150	607208		plus	hypothetical protein		4556311	protein-coding		WP_070105419.1	352	BAD_RS02570
NC_008618.1	607205	607870		plus	ABC transporter ATP-binding protein		4556312	protein-coding		WP_011742939.1	221	BAD_RS02575
NC_008618.1	607867	609015		plus	hypothetical protein		4556313	protein-coding		WP_011742940.1	382	BAD_RS02580
NC_008618.1	609132	609497		plus	GntR family transcriptional regulator		23324910	protein-coding		WP_021913661.1	121	BAD_RS02585
NC_008618.1	609494	610363		plus	ATP-binding cassette domain-containing protein		4556314	protein-coding		WP_021913662.1	289	BAD_RS02590
NC_008618.1	610360	611307		plus	hypothetical protein		4556777	protein-coding		WP_011742942.1	315	BAD_RS02595
NC_008618.1	611674	612684		plus	pyridoxal-phosphate dependent enzyme		4557562	protein-coding		WP_021913663.1	336	BAD_RS02600
NC_008618.1	612787	613968		plus	cystathionine gamma-synthase		4556368	protein-coding		WP_113736368.1	393	BAD_RS02605
NC_008618.1	614074	616029		plus	DNA helicase RecQ	recQ	4556630	protein-coding		WP_041777487.1	651	BAD_RS02610
NC_008618.1	616124	616609		plus	S-ribosylhomocysteine lyase		4556315	protein-coding		WP_011742946.1	161	BAD_RS02615
NC_008618.1	616738	617223		plus	GNAT family N-acetyltransferase		4556316	protein-coding		WP_003808493.1	161	BAD_RS02620
NC_008618.1	617304	618731		minus	amino acid permease		4556770	protein-coding		WP_003808495.1	475	BAD_RS02625
NC_008618.1	618966	620324		plus	alanine racemase	alr	4557207	protein-coding		WP_011742948.1	452	BAD_RS02630
NC_008618.1	620375	621634		plus	deoxyguanosinetriphosphate triphosphohydrolase		4556317	protein-coding		WP_011742949.1	419	BAD_RS02635
NC_008618.1	621658	623745		plus	DNA primase	dnaG	4556253	protein-coding		WP_011742950.1	695	BAD_RS02640
NC_008618.1	624041	625234		plus	SLC13 family permease		4556318	protein-coding		WP_011742951.1	397	BAD_RS02645
NC_008618.1	625423	626412		plus	DMT family transporter		4556319	protein-coding		WP_041777268.1	329	BAD_RS02650
NC_008618.1	626466	626542		plus	tRNA-Arg		4557398	tRNA				BAD_RS02655
NC_008618.1	626629	628617		plus	elongation factor G		4556320	protein-coding		WP_011742953.1	662	BAD_RS02660
NC_008618.1	628730	628805		minus	tRNA-Gly		4556172	tRNA				BAD_RS02665
NC_008618.1	628839	628911		minus	tRNA-Val		4556747	tRNA				BAD_RS02670
NC_008618.1	628957	629028		minus	tRNA-Val		4556745	tRNA				BAD_RS02675
NC_008618.1	629116	629787		minus	GNAT family N-acetyltransferase		4556321	protein-coding		WP_319026320.1	223	BAD_RS02680
NC_008618.1	630031	630687		plus	amino acid ABC transporter permease		4556322	protein-coding		WP_003808512.1	218	BAD_RS02685
NC_008618.1	630674	631348		plus	amino acid ABC transporter permease		4556323	protein-coding		WP_003808515.1	224	BAD_RS02690
NC_008618.1	631341	632219		plus	amino acid ABC transporter ATP-binding protein		4556158	protein-coding		WP_003808517.1	292	BAD_RS02695
NC_008618.1	632264	633169		plus	cysteine ABC transporter substrate-binding protein		4556324	protein-coding		WP_011742955.1	301	BAD_RS02700
NC_008618.1	633498	634733		plus	trans-sulfuration enzyme family protein		4556408	protein-coding		WP_011742956.1	411	BAD_RS02705
NC_008618.1	635013	635966		plus	SPFH domain-containing protein		4556325	protein-coding		WP_011742957.1	317	BAD_RS02710
NC_008618.1	636186	636617		minus	hypothetical protein		4556326	protein-coding		WP_035009905.1	143	BAD_RS02715
NC_008618.1	636962	637639		plus	ABC transporter ATP-binding protein		4556327	protein-coding		WP_034984323.1	225	BAD_RS02720
NC_008618.1	637691	638863		plus	COG1361 S-layer family protein		4556328	protein-coding		WP_035009902.1	390	BAD_RS02725
NC_008618.1	638866	640377		plus	ABC transporter permease		4556329	protein-coding		WP_011742961.1	503	BAD_RS02730
NC_008618.1	640494	642398		minus	1-deoxy-D-xylulose-5-phosphate synthase		4556266	protein-coding		WP_011742962.1	634	BAD_RS02735
NC_008618.1	642573	643574		plus	zinc-binding dehydrogenase		4557547	protein-coding		WP_011742963.1	333	BAD_RS02740
NC_008618.1	643628	644125		plus	5-(carboxyamino)imidazole ribonucleotide mutase	purE	4556695	protein-coding		WP_011742964.1	165	BAD_RS02745
NC_008618.1	644109	645284		plus	5-(carboxyamino)imidazole ribonucleotide synthase	purK	4556600	protein-coding		WP_041777269.1	391	BAD_RS02750
NC_008618.1	645296	645694		plus	Fur family transcriptional regulator		4557239	protein-coding		WP_011742966.1	132	BAD_RS02755
NC_008618.1	645904	647913		plus	LTA synthase family protein		4556117	protein-coding		WP_011742967.1	669	BAD_RS02760
NC_008618.1	648078	649340		minus	phosphoribosylamine--glycine ligase	purD	4556694	protein-coding		WP_003808576.1	420	BAD_RS02765
NC_008618.1	649431	650465		minus	phosphoribosylformylglycinamidine cyclo-ligase	purM	4556601	protein-coding		WP_011742968.1	344	BAD_RS02770
NC_008618.1	650485	651999		minus	amidophosphoribosyltransferase	purF	4556696	protein-coding		WP_011742969.1	504	BAD_RS02775
NC_008618.1	652232	653866		plus	DNA methylase		4556118	protein-coding		WP_011742970.1	544	BAD_RS02780
NC_008618.1	653863	654090		plus	hypothetical protein		23324911	protein-coding		WP_003808583.1	75	BAD_RS02785
NC_008618.1	654202	657936		minus	phosphoribosylformylglycinamidine synthase		4556602	protein-coding		WP_011742971.1	1244	BAD_RS02790
NC_008618.1	658055	658807		minus	phosphoribosylaminoimidazolesuccinocarboxamide synthase	purC	4556693	protein-coding		WP_011742972.1	250	BAD_RS02795
NC_008618.1	658943	660196		minus	formate-dependent phosphoribosylglycinamide formyltransferase	purT	4556603	protein-coding		WP_011742973.1	417	BAD_RS02800
NC_008618.1	660223	661398		plus	glycosyltransferase		4556119	protein-coding		WP_041777271.1	391	BAD_RS02805
NC_008618.1	661490	662515		minus	threonine aldolase family protein		4556459	protein-coding		WP_011742975.1	341	BAD_RS02810
NC_008618.1	662624	662696		minus	tRNA-His		4556179	tRNA				BAD_RS02815
NC_008618.1	662961	664022		plus	bile acid:sodium symporter family protein		4556120	protein-coding		WP_011742976.1	353	BAD_RS02820
NC_008618.1	664759	665130		plus	30S ribosomal protein S12	rpsL	4556658	protein-coding		WP_003808601.1	123	BAD_RS02825
NC_008618.1	665136	665606		plus	30S ribosomal protein S7	rpsG	4556653	protein-coding		WP_003808603.1	156	BAD_RS02830
NC_008618.1	665637	667766		plus	elongation factor G	fusA	4557240	protein-coding		WP_003808605.1	709	BAD_RS02835
NC_008618.1	667935	669134		plus	elongation factor Tu	tuf	4556731	protein-coding		WP_003808607.1	399	BAD_RS02840
NC_008618.1	669315	669878		plus	elongation factor P	efp	9711832	protein-coding		WP_003808611.1	187	BAD_RS02845
NC_008618.1	669900	670343		plus	transcription antitermination factor NusB	nusB	23324912	protein-coding		WP_003808612.1	147	BAD_RS02850
NC_008618.1	670458	671648		plus	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	carA	4557554	protein-coding		WP_011742979.1	396	BAD_RS02855
NC_008618.1	671641	675021		plus	carbamoyl-phosphate synthase large subunit	carB	4557555	protein-coding		WP_011742980.1	1126	BAD_RS02860
NC_008618.1	675024	675962		plus	orotidine-5'-phosphate decarboxylase	pyrF	4556123	protein-coding		WP_113736325.1	312	BAD_RS02865
NC_008618.1	676023	676610		plus	guanylate kinase	gmk	4556124	protein-coding		WP_011742981.1	195	BAD_RS02870
NC_008618.1	676698	678557		minus	dihydroxy-acid dehydratase	ilvD	4556215	protein-coding		WP_003808620.1	619	BAD_RS02875
NC_008618.1	678772	679056		plus	DNA-directed RNA polymerase subunit omega	rpoZ	4556645	protein-coding		WP_011742982.1	94	BAD_RS02880
NC_008618.1	679230	680444		plus	methionine adenosyltransferase	metK	4556411	protein-coding		WP_011742983.1	404	BAD_RS02885
NC_008618.1	680503	682734		plus	primosomal protein N'		4556585	protein-coding		WP_011742984.1	743	BAD_RS02890
NC_008618.1	682801	683511		plus	HAD family hydrolase		4556125	protein-coding		WP_011742985.1	236	BAD_RS02895
NC_008618.1	683617	684579		plus	methionyl-tRNA formyltransferase	fmt	4556971	protein-coding		WP_011742986.1	320	BAD_RS02900
NC_008618.1	684731	685414		minus	phosphoserine phosphatase SerB	serB	4556712	protein-coding		WP_011742987.1	227	BAD_RS02905
NC_008618.1	685488	687035		plus	proteasome ATPase	arc	4556126	protein-coding		WP_011742988.1	515	BAD_RS02910
NC_008618.1	687107	688690		plus	depupylase/deamidase Dop	dop	4556127	protein-coding		WP_011742989.1	527	BAD_RS02915
NC_008618.1	688825	689655		plus	inositol monophosphatase family protein		4556128	protein-coding		WP_011742990.1	276	BAD_RS02920
NC_008618.1	689749	689940		plus	ubiquitin-like protein Pup		23324913	protein-coding		WP_021913941.1	63	BAD_RS02925
NC_008618.1	689940	691406		plus	Pup--protein ligase	pafA	4556129	protein-coding		WP_011742991.1	488	BAD_RS02930
NC_008618.1	691480	692280		minus	dioxygenase		4556130	protein-coding		WP_003808645.1	266	BAD_RS02935
NC_008618.1	692277	692636		minus	hypothetical protein		4556131	protein-coding		WP_011742992.1	119	BAD_RS02940
NC_008618.1	692781	693062		minus	HU family DNA-binding protein		4556185	protein-coding		WP_003808664.1	93	BAD_RS02945
NC_008618.1	693217	695652		minus	lysylphosphatidylglycerol synthase transmembrane domain-containing protein		4556132	protein-coding		WP_011742993.1	811	BAD_RS02950
NC_008618.1	695800	697242		minus	adenylosuccinate lyase	purB	4556692	protein-coding		WP_011742994.1	480	BAD_RS02955
NC_008618.1	697282	698436		minus	alpha/beta hydrolase		4556133	protein-coding		WP_229084238.1	384	BAD_RS02960
NC_008618.1	698838	699167		minus	hypothetical protein		4556134	protein-coding		WP_011742996.1	109	BAD_RS02965
NC_008618.1	699314	699886		minus	DUF6466 family protein		4556267	protein-coding		WP_011742997.1	190	BAD_RS02970
NC_008618.1	699883	700902		minus	VWA domain-containing protein		4556135	protein-coding		WP_003808678.1	339	BAD_RS02975
NC_008618.1	700899	701966		minus	VWA domain-containing protein		4556427	protein-coding		WP_011742998.1	355	BAD_RS02980
NC_008618.1	701967	702491		minus	hypothetical protein		4556428	protein-coding		WP_003808681.1	174	BAD_RS02985
NC_008618.1	702488	703441		minus	DUF58 domain-containing protein		4556429	protein-coding		WP_011743000.1	317	BAD_RS02990
NC_008618.1	703438	704505		minus	AAA family ATPase		41037640	protein-coding		WP_011743001.1	355	BAD_RS08990
NC_008618.1	704524	705228		minus	uracil-DNA glycosylase		41037641	protein-coding		WP_011743002.1	234	BAD_RS08995
NC_008618.1	705381	706079		plus	LytR C-terminal domain-containing protein		4556431	protein-coding		WP_021913933.1	232	BAD_RS03005
NC_008618.1	706354	707970		plus	chaperonin GroEL	groL	4556139	protein-coding		WP_011743003.1	538	BAD_RS03010
NC_008618.1	708075	708365		minus	WXG100 family type VII secretion target		4556432	protein-coding		WP_003808696.1	96	BAD_RS03015
NC_008618.1	708445	709338		plus	TPM domain-containing protein		4556433	protein-coding		WP_041777272.1	297	BAD_RS03020
NC_008618.1	709342	710073		plus	response regulator transcription factor		4556434	protein-coding		WP_003808701.1	243	BAD_RS03025
NC_008618.1	710148	711929		plus	HAMP domain-containing sensor histidine kinase		4556435	protein-coding		WP_011743005.1	593	BAD_RS03030
NC_008618.1	712081	712473		plus	cold-shock protein		4557582	protein-coding		WP_003808704.1	130	BAD_RS03035
NC_008618.1	712480	713877		plus	DUF3027 domain-containing protein		4556436	protein-coding		WP_011743006.1	465	BAD_RS03040
NC_008618.1	713955	714962		minus	universal stress protein		4556437	protein-coding		WP_021913929.1	335	BAD_RS03045
NC_008618.1	715102	717696		plus	ATP-dependent Clp protease ATP-binding subunit		4557568	protein-coding		WP_011743014.1	864	BAD_RS03050
NC_008618.1	717891	719318		minus	DUF349 domain-containing protein		4556438	protein-coding		WP_011743015.1	475	BAD_RS03055
NC_008618.1	719433	720824		plus	histidine--tRNA ligase	hisS	4556178	protein-coding		WP_011743016.1	463	BAD_RS03060
NC_008618.1	720872	722671		plus	aspartate--tRNA ligase	aspS	4557692	protein-coding		WP_003808714.1	599	BAD_RS03065
NC_008618.1	722820	724370		plus	ABC transporter substrate-binding protein/permease		4556439	protein-coding		WP_041777273.1	516	BAD_RS03070
NC_008618.1	724367	725107		plus	amino acid ABC transporter ATP-binding protein		4556440	protein-coding		WP_003808719.1	246	BAD_RS03075
NC_008618.1	725281	726039		plus	amino acid ABC transporter ATP-binding protein		4556160	protein-coding		WP_172458549.1	252	BAD_RS03080
NC_008618.1	726106	726918		plus	glutamate ABC transporter substrate-binding protein		4556161	protein-coding		WP_011743019.1	270	BAD_RS03085
NC_008618.1	726918	727595		plus	amino acid ABC transporter permease		4556162	protein-coding		WP_011743020.1	225	BAD_RS03090
NC_008618.1	727602	728729		plus	amino acid ABC transporter permease		4556163	protein-coding		WP_003808726.1	375	BAD_RS03095
NC_008618.1	728848	729849		plus	PPK2 family polyphosphate kinase		4556441	protein-coding		WP_050731448.1	333	BAD_RS03100
NC_008618.1	729831	732389		minus	DEAD/DEAH box helicase		4556442	protein-coding		WP_011743022.1	852	BAD_RS03105
NC_008618.1	732473	733873		plus	replication-associated recombination protein A		4556443	protein-coding		WP_003808733.1	466	BAD_RS03110
NC_008618.1	734012	735523		plus	MDR family MFS transporter		4556444	protein-coding		WP_011743023.1	503	BAD_RS03115
NC_008618.1	735629	736249		plus	ATP-dependent Clp protease proteolytic subunit		4557566	protein-coding		WP_011743024.1	206	BAD_RS03120
NC_008618.1	736252	736953		plus	ATP-dependent Clp protease proteolytic subunit		4557569	protein-coding		WP_011743025.1	233	BAD_RS03125
NC_008618.1	737058	738371		plus	ATP-dependent Clp protease ATP-binding subunit ClpX	clpX	4557570	protein-coding		WP_041777275.1	437	BAD_RS03130
NC_008618.1	738459	738535		plus	tRNA-Arg		4557399	tRNA				BAD_RS03135
NC_008618.1	738577	738650		plus	tRNA-Arg		4557400	tRNA				BAD_RS03140
NC_008618.1	738841	740202		plus	Na+/H+ antiporter NhaA	nhaA	4556387	protein-coding		WP_041777276.1	453	BAD_RS03145
NC_008618.1	740299	740970		minus	O-methyltransferase		4556704	protein-coding		WP_011743028.1	223	BAD_RS03150
NC_008618.1	740972	741889		minus	succinate dehydrogenase/fumarate reductase iron-sulfur subunit		4556445	protein-coding		WP_011743029.1	305	BAD_RS03155
NC_008618.1	741948	743804		minus	FAD-binding protein		4556706	protein-coding		WP_011743030.1	618	BAD_RS03160
NC_008618.1	743873	745177		minus	DNA-processing protein DprA		4556446	protein-coding		WP_011743031.1	434	BAD_RS03165
