Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_CP048433.1	472858	473343		minus	cob(I)yrinic acid a,c-diamide adenosyltransferase		92849219	protein-coding		WP_006234012.1	161	GXM19_RS02190
NZ_CP048433.1	473436	475328		plus	ATP-dependent zinc metalloprotease FtsH	ftsH	92849220	protein-coding		WP_172544932.1	630	GXM19_RS02195
NZ_CP048433.1	475405	475896		plus	2-thiouracil desulfurase family protein		92849221	protein-coding		WP_050766074.1	163	GXM19_RS02200
NZ_CP048433.1	476095	476697		minus	Type 1 glutamine amidotransferase-like domain-containing protein		92849222	protein-coding		WP_006234007.1	200	GXM19_RS02205
NZ_CP048433.1	477211	478293		minus	iron-containing alcohol dehydrogenase family protein		92849223	protein-coding		WP_006234006.1	360	GXM19_RS02210
NZ_CP048433.1	478804	481581		plus	isoleucine--tRNA ligase	ileS	92849224	protein-coding		WP_006234004.1	925	GXM19_RS02215
NZ_CP048433.1	481956	482555		plus	signal peptidase II	lspA	92849225	protein-coding		WP_239057634.1	199	GXM19_RS02220
NZ_CP048433.1	482555	483568		plus	RluA family pseudouridine synthase		92849226	protein-coding		WP_040358151.1	337	GXM19_RS02225
NZ_CP048433.1	483651	484946		plus	glycosyltransferase family 2 protein		92849227	protein-coding		WP_006233999.1	431	GXM19_RS02230
NZ_CP048433.1	485028	485450		plus	prepilin peptidase		92849228	protein-coding		WP_006233998.1	140	GXM19_RS02235
NZ_CP048433.1	485482	486729		plus	deoxyguanosinetriphosphate triphosphohydrolase family protein		92849229	protein-coding		WP_006233997.1	415	GXM19_RS02240
NZ_CP048433.1	486790	488139		plus	replication-associated recombination protein A		92849230	protein-coding		WP_082222881.1	449	GXM19_RS02245
NZ_CP048433.1	488235	488822		plus	hypothetical protein		92849231	protein-coding		WP_006233995.1	195	GXM19_RS02250
NZ_CP048433.1	488815	489192		plus	ATP-binding protein		92849232	protein-coding		WP_006233993.1	125	GXM19_RS02255
NZ_CP048433.1	489194	489985		plus	RNA polymerase sigma factor SigF		92849233	protein-coding		WP_006233992.1	263	GXM19_RS02260
NZ_CP048433.1	489982	491391		plus	AI-2E family transporter		92849234	protein-coding		WP_006233991.1	469	GXM19_RS02265
NZ_CP048433.1	491544	494201		plus	alanine--tRNA ligase	alaS	92849235	protein-coding		WP_040358145.1	885	GXM19_RS02270
NZ_CP048433.1	494219	494647		plus	Holliday junction resolvase RuvX	ruvX	92849236	protein-coding		WP_035138185.1	142	GXM19_RS02275
NZ_CP048433.1	494640	496073		plus	endolytic transglycosylase MltG	mltG	92849237	protein-coding		WP_239057635.1	477	GXM19_RS02280
NZ_CP048433.1	496075	496572		plus	YqeG family HAD IIIA-type phosphatase		92849238	protein-coding		WP_006233987.1	165	GXM19_RS02285
NZ_CP048433.1	496581	497114		plus	shikimate kinase		92849239	protein-coding		WP_006233986.1	177	GXM19_RS02290
NZ_CP048433.1	497111	498220		plus	hypothetical protein		92849240	protein-coding		WP_006233985.1	369	GXM19_RS02295
NZ_CP048433.1	498353	499483		plus	M24 family metallopeptidase		92849241	protein-coding		WP_006233984.1	376	GXM19_RS02300
NZ_CP048433.1	499643	500206		plus	elongation factor P	efp	92849242	protein-coding		WP_006233983.1	187	GXM19_RS02305
NZ_CP048433.1	500231	500593		plus	Asp23/Gls24 family envelope stress response protein		92849243	protein-coding		WP_006233982.1	120	GXM19_RS02310
NZ_CP048433.1	500597	501181		plus	transcription antitermination factor NusB	nusB	92849244	protein-coding		WP_040358141.1	194	GXM19_RS02315
NZ_CP048433.1	501184	501423		plus	exodeoxyribonuclease VII small subunit		92849245	protein-coding		WP_006233978.1	79	GXM19_RS02320
NZ_CP048433.1	501459	502262		plus	TlyA family RNA methyltransferase		92849246	protein-coding		WP_040358460.1	267	GXM19_RS02325
NZ_CP048433.1	502259	503119		plus	NAD(+)/NADH kinase		92849247	protein-coding		WP_006233976.1	286	GXM19_RS02330
NZ_CP048433.1	503109	504737		plus	DNA repair protein RecN		92849248	protein-coding		WP_006233975.1	542	GXM19_RS02335
NZ_CP048433.1	504797	505654		minus	MurR/RpiR family transcriptional regulator		92849249	protein-coding		WP_040358138.1	285	GXM19_RS02340
NZ_CP048433.1	505927	507930		plus	fructose-specific PTS transporter subunit EIIC		92849250	protein-coding		WP_006233972.1	667	GXM19_RS02345
NZ_CP048433.1	508478	508741		plus	HPr family phosphocarrier protein		92849251	protein-coding		WP_022094575.1	87	GXM19_RS02350
NZ_CP048433.1	508875	510578		plus	phosphoenolpyruvate--protein phosphotransferase	ptsP	92849252	protein-coding		WP_040358133.1	567	GXM19_RS02355
NZ_CP048433.1	510653	511585		plus	1-phosphofructokinase family hexose kinase		92849253	protein-coding		WP_006233969.1	310	GXM19_RS02360
NZ_CP048433.1	511775	512707		plus	1-phosphofructokinase family hexose kinase		92849254	protein-coding		WP_006233968.1	310	GXM19_RS02365
NZ_CP048433.1	512872	514266		plus	CCA tRNA nucleotidyltransferase		92849255	protein-coding		WP_006233967.1	464	GXM19_RS02370
NZ_CP048433.1	514394	514470		plus	tRNA-Glu		92849256	tRNA				GXM19_RS02375
NZ_CP048433.1	514493	514569		plus	tRNA-Glu		92849257	tRNA				GXM19_RS02380
NZ_CP048433.1	514721	516028		plus	lysylphosphatidylglycerol synthase transmembrane domain-containing protein		92849258	protein-coding		WP_006233965.1	435	GXM19_RS02385
NZ_CP048433.1	516145	516756		plus	TetR/AcrR family transcriptional regulator		92849259	protein-coding		WP_050766073.1	203	GXM19_RS02390
NZ_CP048433.1	516867	518171		minus	ABC transporter ATP-binding protein		92849260	protein-coding		WP_115596251.1	434	GXM19_RS02395
NZ_CP048433.1	518184	519206		minus	FecCD family ABC transporter permease		92849261	protein-coding		WP_006233962.1	340	GXM19_RS02400
NZ_CP048433.1	519229	520800		minus	ABC transporter substrate-binding protein		92849262	protein-coding		WP_006233961.1	523	GXM19_RS02405
NZ_CP048433.1	520805	521338		minus	hypothetical protein		92849263	protein-coding		WP_006233960.1	177	GXM19_RS02410
NZ_CP048433.1	521484	522410		minus	sirohydrochlorin cobaltochelatase		92849264	protein-coding		WP_006233958.1	308	GXM19_RS02415
NZ_CP048433.1	522869	523660		plus	precorrin-4 C(11)-methyltransferase	cobM	92849265	protein-coding		WP_006233957.1	263	GXM19_RS02420
NZ_CP048433.1	523662	524846		plus	cobalt-precorrin-5B (C(1))-methyltransferase CbiD	cbiD	92849266	protein-coding		WP_040358130.1	394	GXM19_RS02425
NZ_CP048433.1	524839	525072		plus	SAM-dependent methyltransferase		92849267	protein-coding		WP_006233955.1	77	GXM19_RS02430
NZ_CP048433.1	525115	526206		plus	cobalt-precorrin 5A hydrolase		92849268	protein-coding		WP_239057636.1	363	GXM19_RS02435
NZ_CP048433.1	526206	526949		plus	precorrin-3B C(17)-methyltransferase	cobJ	92849269	protein-coding		WP_006233953.1	247	GXM19_RS02440
NZ_CP048433.1	526937	528217		plus	precorrin-6y C5,15-methyltransferase (decarboxylating) subunit CbiE	cbiE	92849270	protein-coding		WP_006233952.1	426	GXM19_RS02445
NZ_CP048433.1	528214	529596		plus	cobyrinic acid a,c-diamide synthase CobB		92849271	protein-coding		WP_239057637.1	460	GXM19_RS02450
NZ_CP048433.1	529511	530731		plus	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase		92849272	protein-coding		WP_203572373.1	406	GXM19_RS02455
NZ_CP048433.1	530728	531276		plus	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase		92849273	protein-coding		WP_006233949.1	182	GXM19_RS02460
NZ_CP048433.1	531273	532040		plus	adenosylcobinamide-GDP ribazoletransferase		92849274	protein-coding		WP_040358125.1	255	GXM19_RS02465
NZ_CP048433.1	531974	533038		plus	histidine phosphatase family protein		92849275	protein-coding		WP_203572374.1	354	GXM19_RS02470
NZ_CP048433.1	533038	534012		plus	adenosylcobinamide-phosphate synthase CbiB	cbiB	92849276	protein-coding		WP_006233946.1	324	GXM19_RS02475
NZ_CP048433.1	534009	535232		plus	pyridoxal phosphate-dependent aminotransferase		92849277	protein-coding		WP_006233945.1	407	GXM19_RS02480
NZ_CP048433.1	535225	536724		plus	cobyric acid synthase		92849278	protein-coding		WP_239057638.1	499	GXM19_RS02485
NZ_CP048433.1	536721	537236		plus	cob(I)yrinic acid a,c-diamide adenosyltransferase		92849279	protein-coding		WP_006233943.1	171	GXM19_RS02490
NZ_CP048433.1	537237	537878		plus	precorrin-8X methylmutase		92849280	protein-coding		WP_006233941.1	213	GXM19_RS02495
NZ_CP048433.1	537875	538648		plus	precorrin-6A reductase	cobK	92849281	protein-coding		WP_050766071.1	257	GXM19_RS02500
NZ_CP048433.1	538861	540075		minus	ABC transporter permease		92849282	protein-coding		WP_006233938.1	404	GXM19_RS02505
NZ_CP048433.1	540072	540845		minus	ABC transporter ATP-binding protein		92849283	protein-coding		WP_006233937.1	257	GXM19_RS02510
NZ_CP048433.1	540845	542278		minus	efflux RND transporter periplasmic adaptor subunit		92849284	protein-coding		WP_006233936.1	477	GXM19_RS02515
NZ_CP048433.1	542411	544144		minus	L,D-transpeptidase		92849285	protein-coding		WP_050766070.1	577	GXM19_RS02520
NZ_CP048433.1	544294	545901		minus	L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	sdaAA	92849286	protein-coding		WP_006233934.1	535	GXM19_RS02525
NZ_CP048433.1	546214	547494		minus	methionine adenosyltransferase	metK	92849287	protein-coding		WP_006233933.1	426	GXM19_RS02530
NZ_CP048433.1	547777	549252		plus	glutamate--tRNA ligase	gltX	92849288	protein-coding		WP_006233932.1	491	GXM19_RS02535
NZ_CP048433.1	549341	551767		plus	replication restart helicase PriA	priA	92849289	protein-coding		WP_239057639.1	808	GXM19_RS02540
NZ_CP048433.1	551786	552322		plus	peptide deformylase	def	92849290	protein-coding		WP_040358120.1	178	GXM19_RS02545
NZ_CP048433.1	552649	553569		plus	methionyl-tRNA formyltransferase	fmt	92849291	protein-coding		WP_006233928.1	306	GXM19_RS02550
NZ_CP048433.1	553566	554966		plus	RsmB/NOP family class I SAM-dependent RNA methyltransferase		92849292	protein-coding		WP_006233927.1	466	GXM19_RS02555
NZ_CP048433.1	555108	555344		minus	FmdB family zinc ribbon protein		92849293	protein-coding		WP_006233925.1	78	GXM19_RS02560
NZ_CP048433.1	555433	558729		minus	4-alpha-glucanotransferase		92849294	protein-coding		WP_006233924.1	1098	GXM19_RS02565
NZ_CP048433.1	559160	561397		minus	glycogen synthase GlgA	glgA	92849295	protein-coding		WP_040358115.1	745	GXM19_RS02570
NZ_CP048433.1	561488	562615		minus	glucose-1-phosphate adenylyltransferase subunit GlgD	glgD	92849296	protein-coding		WP_006233921.1	375	GXM19_RS02575
NZ_CP048433.1	562620	563768		minus	glucose-1-phosphate adenylyltransferase		92849297	protein-coding		WP_006233920.1	382	GXM19_RS02580
NZ_CP048433.1	563877	566303		minus	glycogen/starch/alpha-glucan phosphorylase		92849298	protein-coding		WP_006233919.1	808	GXM19_RS02585
NZ_CP048433.1	566398	568659		minus	1,4-alpha-glucan branching protein GlgB	glgB	92849299	protein-coding		WP_006233917.1	753	GXM19_RS02590
NZ_CP048433.1	568991	569680		plus	HAD family hydrolase		92849300	protein-coding		WP_006233915.1	229	GXM19_RS02595
NZ_CP048433.1	569690	570370		plus	thiamine diphosphokinase		92849301	protein-coding		WP_050766069.1	226	GXM19_RS02600
NZ_CP048433.1	570477	570552		plus	tRNA-Ala		92849302	tRNA				GXM19_RS02605
NZ_CP048433.1	571319	571870		plus	antiterminator LoaP	loaP	92849303	protein-coding		WP_239057640.1	183	GXM19_RS02610
NZ_CP048433.1	571926	572687		plus	sugar transferase		92849304	protein-coding		WP_239057641.1	253	GXM19_RS02615
NZ_CP048433.1	572725	573984		plus	nucleotide sugar dehydrogenase		92849305	protein-coding		WP_006233909.1	419	GXM19_RS02620
NZ_CP048433.1	574165	574362		minus	type II toxin-antitoxin system RelB/DinJ family antitoxin		92849306	protein-coding		WP_006235589.1	65	GXM19_RS02625
NZ_CP048433.1	574439	575218		minus	IS1595 family transposase		92849307	protein-coding		WP_006235590.1	259	GXM19_RS02630
NZ_CP048433.1	575234	575299		minus	uncharacterized gene		92850976	pseudogene				GXM19_RS11205
NZ_CP048433.1	575574	576818		minus	flagellar basal body-associated FliL family protein		92849308	protein-coding		WP_239057642.1	414	GXM19_RS02635
NZ_CP048433.1	576832	577014		minus	type II toxin-antitoxin system Phd/YefM family antitoxin		92849309	protein-coding		WP_006236368.1	60	GXM19_RS02640
NZ_CP048433.1	577411	578115		minus	class B sortase		92849310	protein-coding		WP_203572375.1	234	GXM19_RS02645
NZ_CP048433.1	578165	579445		minus	IS256 family transposase		92849311	protein-coding		WP_006234240.1	426	GXM19_RS02650
NZ_CP048433.1	579608	580453		plus	hypothetical protein		92849312	protein-coding		WP_147293044.1	281	GXM19_RS02655
NZ_CP048433.1	580720	581310		plus	hypothetical protein		92849313	protein-coding		WP_006236352.1	196	GXM19_RS02660
NZ_CP048433.1	581334	581858		plus	hypothetical protein		92849314	protein-coding		WP_006236351.1	174	GXM19_RS02665
NZ_CP048433.1	581970	582752		plus	dCTP deaminase/dUTPase family protein		92849315	protein-coding		WP_006236350.1	260	GXM19_RS02670
NZ_CP048433.1	583111	583488		plus	DUF3825 domain-containing protein		92849316	protein-coding		WP_172544920.1	125	GXM19_RS02675
NZ_CP048433.1	583579	584406		minus	ATP-binding protein		92849317	protein-coding		WP_006234068.1	275	GXM19_RS02680
NZ_CP048433.1	584403	585656		minus	IS21 family transposase	istA	92849318	protein-coding		WP_006235233.1	417	GXM19_RS02685
NZ_CP048433.1	585866	586279		plus	DUF3825 domain-containing protein		92849319	protein-coding		WP_082222972.1	137	GXM19_RS02690
NZ_CP048433.1	586418	586492		plus	tRNA-Val		92849320	tRNA				GXM19_RS02695
NZ_CP048433.1	586871	587557		plus	hypothetical protein		92849321	protein-coding		WP_006236359.1	228	GXM19_RS02700
NZ_CP048433.1	587521	588024		plus	DEAD/DEAH box helicase family protein		92849322	protein-coding		WP_147293045.1	167	GXM19_RS02705
NZ_CP048433.1	588543	588615		plus	tRNA-Ala		92849323	tRNA				GXM19_RS02710
NZ_CP048433.1	588826	588901		minus	tRNA-Ile		92849324	tRNA				GXM19_RS02715
NZ_CP048433.1	589530	589602		plus	tRNA-Ala		92849325	tRNA				GXM19_RS02720
NZ_CP048433.1	589678	591714		plus	ABC-F family ATP-binding cassette domain-containing protein		92849326	protein-coding		WP_006236040.1	678	GXM19_RS02725
NZ_CP048433.1	591701	591997		plus	hypothetical protein		92849327	protein-coding		WP_040359881.1	98	GXM19_RS02730
NZ_CP048433.1	592007	592690		plus	site-2 protease family protein		92849328	protein-coding		WP_006236038.1	227	GXM19_RS02735
NZ_CP048433.1	592775	593584		plus	segregation and condensation protein A		92849329	protein-coding		WP_006236037.1	269	GXM19_RS02740
NZ_CP048433.1	593596	594324		plus	SMC-Scp complex subunit ScpB	scpB	92849330	protein-coding		WP_006236036.1	242	GXM19_RS02745
NZ_CP048433.1	594347	595276		plus	pseudouridine synthase		92849331	protein-coding		WP_082222955.1	309	GXM19_RS02750
NZ_CP048433.1	595343	596029		plus	(d)CMP kinase	cmk	92849332	protein-coding		WP_006236034.1	228	GXM19_RS02755
NZ_CP048433.1	596033	596761		plus	lysophospholipid acyltransferase family protein		92849333	protein-coding		WP_006236033.1	242	GXM19_RS02760
NZ_CP048433.1	596764	597663		plus	4-hydroxy-3-methylbut-2-enyl diphosphate reductase		92849334	protein-coding		WP_006236031.1	299	GXM19_RS02765
NZ_CP048433.1	597666	599108		plus	DUF512 domain-containing protein		92849335	protein-coding		WP_006236030.1	480	GXM19_RS02770
NZ_CP048433.1	599119	600453		plus	ribosome biogenesis GTPase Der	der	92849336	protein-coding		WP_006236029.1	444	GXM19_RS02775
NZ_CP048433.1	600446	601129		plus	glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY	92849337	protein-coding		WP_006236028.1	227	GXM19_RS02780
NZ_CP048433.1	601139	602146		plus	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase		92849338	protein-coding		WP_006236027.1	335	GXM19_RS02785
NZ_CP048433.1	602165	602836		plus	ribulose-phosphate 3-epimerase	rpe	92849339	protein-coding		WP_006236026.1	223	GXM19_RS02790
NZ_CP048433.1	602843	604021		plus	cysteine desulfurase family protein		92849340	protein-coding		WP_115596188.1	392	GXM19_RS02795
NZ_CP048433.1	604018	604827		plus	Nif3-like dinuclear metal center hexameric protein		92849341	protein-coding		WP_006236022.1	269	GXM19_RS02800
NZ_CP048433.1	604824	605543		plus	zinc ribbon domain-containing protein		92849342	protein-coding		WP_006236021.1	239	GXM19_RS02805
NZ_CP048433.1	605547	606758		plus	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC	92849343	protein-coding		WP_239057643.1	403	GXM19_RS02810
NZ_CP048433.1	606839	606915		plus	tRNA-Pro		92849344	tRNA				GXM19_RS02815
NZ_CP048433.1	607440	608264		minus	DUF6273 domain-containing protein		92849345	protein-coding		WP_147293046.1	274	GXM19_RS02820
NZ_CP048433.1	608748	610940		plus	hypothetical protein		92849346	protein-coding		WP_006236017.1	730	GXM19_RS02825
NZ_CP048433.1	610895	611167		minus	type II toxin-antitoxin system RelB family antitoxin	relB	92849347	protein-coding		WP_239057644.1	90	GXM19_RS02830
NZ_CP048433.1	611489	612160		minus	BspA family leucine-rich repeat surface protein		92849348	protein-coding		WP_006236013.1	223	GXM19_RS02835
NZ_CP048433.1	613421	613660		plus	hypothetical protein		92849349	protein-coding		WP_006236008.1	79	GXM19_RS02840
NZ_CP048433.1	614341	615132		minus	7beta-hydroxysteroid dehydrogenase		92849350	protein-coding		WP_006236005.1	263	GXM19_RS02845
NZ_CP048433.1	615580	615831		plus	dienelactone hydrolase family protein		92849351	protein-coding		WP_006236004.1	83	GXM19_RS02855
NZ_CP048433.1	615981	616685		plus	CDP-alcohol phosphatidyltransferase family protein		92849352	protein-coding		WP_040359866.1	234	GXM19_RS02860
NZ_CP048433.1	616752	617186		plus	FHA domain-containing protein		92849353	protein-coding		WP_006236002.1	144	GXM19_RS02865
NZ_CP048433.1	617190	618068		plus	transcriptional regulator FtsR	ftsR	92849354	protein-coding		WP_006236000.1	292	GXM19_RS02870
NZ_CP048433.1	618109	618639		plus	adenine phosphoribosyltransferase		92849355	protein-coding		WP_006235999.1	176	GXM19_RS02875
NZ_CP048433.1	618672	619799		plus	coiled-coil domain-containing protein		92849356	protein-coding		WP_203572376.1	375	GXM19_RS02880
NZ_CP048433.1	619964	620830		plus	DegV family protein		92849357	protein-coding		WP_006235997.1	288	GXM19_RS02885
NZ_CP048433.1	620903	621514		minus	DUF1836 domain-containing protein		92849358	protein-coding		WP_006235996.1	203	GXM19_RS02890
NZ_CP048433.1	621671	622606		minus	NAD(P)/FAD-dependent oxidoreductase		92849359	protein-coding		WP_040359863.1	311	GXM19_RS02895
NZ_CP048433.1	622676	624025		plus	MGDG synthase family glycosyltransferase		92849360	protein-coding		WP_239057645.1	449	GXM19_RS02900
NZ_CP048433.1	624405	624848		minus	dUTP diphosphatase	dut	92849361	protein-coding		WP_006235992.1	147	GXM19_RS02905
NZ_CP048433.1	624853	625296		minus	transcriptional regulator NrdR	nrdR	92849362	protein-coding		WP_022093781.1	147	GXM19_RS02910
NZ_CP048433.1	625348	625797		minus	LysM peptidoglycan-binding domain-containing protein		92849363	protein-coding		WP_050766178.1	149	GXM19_RS02915
NZ_CP048433.1	625961	626605		plus	transcriptional repressor LexA	lexA	92849364	protein-coding		WP_040359862.1	214	GXM19_RS02920
NZ_CP048433.1	626605	627306		plus	heparan-alpha-glucosaminide N-acetyltransferase		92849365	protein-coding		WP_006235987.1	233	GXM19_RS02925
NZ_CP048433.1	627294	628583		minus	GTPase HflX	hflX	92849366	protein-coding		WP_006235986.1	429	GXM19_RS02930
NZ_CP048433.1	628583	629521		minus	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA	92849367	protein-coding		WP_115596192.1	312	GXM19_RS02935
NZ_CP048433.1	629521	630891		minus	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	miaB	92849368	protein-coding		WP_022094691.1	456	GXM19_RS02940
NZ_CP048433.1	630937	631254		minus	stage V sporulation protein S		92849369	protein-coding		WP_006235982.1	105	GXM19_RS02945
NZ_CP048433.1	631329	632414		minus	ATP-binding protein		92849370	protein-coding		WP_006235981.1	361	GXM19_RS02950
NZ_CP048433.1	632416	633966		minus	ribonuclease Y	rny	92849371	protein-coding		WP_115596193.1	516	GXM19_RS02955
NZ_CP048433.1	634224	634916		minus	regulatory protein RecX		92849372	protein-coding		WP_006235978.1	230	GXM19_RS02960
NZ_CP048433.1	634928	636076		minus	recombinase RecA	recA	92849373	protein-coding		WP_022094695.1	382	GXM19_RS02965
NZ_CP048433.1	636334	636864		minus	CinA family protein		92849374	protein-coding		WP_006235974.1	176	GXM19_RS02970
NZ_CP048433.1	636877	637425		minus	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA	92849375	protein-coding		WP_006235973.1	182	GXM19_RS02975
NZ_CP048433.1	637525	638874		minus	30S ribosomal protein S12 methylthiotransferase RimO	rimO	92849376	protein-coding		WP_006235972.1	449	GXM19_RS02980
NZ_CP048433.1	638902	639399		minus	YajQ family cyclic di-GMP-binding protein		92849377	protein-coding		WP_006235971.1	165	GXM19_RS02985
NZ_CP048433.1	639426	640937		minus	helix-turn-helix domain-containing protein		92849378	protein-coding		WP_006235970.1	503	GXM19_RS02990
NZ_CP048433.1	640937	643717		minus	FtsK/SpoIIIE family DNA translocase		92849379	protein-coding		WP_239057647.1	926	GXM19_RS02995
NZ_CP048433.1	643719	645389		minus	ribonuclease J		92849380	protein-coding		WP_006235967.1	556	GXM19_RS03000
NZ_CP048433.1	645641	647887		minus	polyribonucleotide nucleotidyltransferase		92849381	protein-coding		WP_006235964.1	748	GXM19_RS03005
NZ_CP048433.1	648038	648316		minus	30S ribosomal protein S15	rpsO	92849382	protein-coding		WP_006235963.1	92	GXM19_RS03010
NZ_CP048433.1	648455	649204		minus	DNA repair protein RecO	recO	92849383	protein-coding		WP_006235962.1	249	GXM19_RS03015
NZ_CP048433.1	649217	650287		minus	GTPase Era	era	92849384	protein-coding		WP_006235961.1	356	GXM19_RS03020
NZ_CP048433.1	650300	650677		minus	diacylglycerol kinase family protein		92849385	protein-coding		WP_006235960.1	125	GXM19_RS03025
NZ_CP048433.1	650687	651196		minus	rRNA maturation RNase YbeY	ybeY	92849386	protein-coding		WP_040359855.1	169	GXM19_RS03030
NZ_CP048433.1	651193	652179		minus	PhoH family protein		92849387	protein-coding		WP_040359852.1	328	GXM19_RS03035
NZ_CP048433.1	652160	653452		minus	MiaB/RimO family radical SAM methylthiotransferase		92849388	protein-coding		WP_040359849.1	430	GXM19_RS03040
NZ_CP048433.1	653462	654610		minus	molecular chaperone DnaJ	dnaJ	92849389	protein-coding		WP_040359846.1	382	GXM19_RS03045
NZ_CP048433.1	654692	655795		minus	DnaJ domain-containing protein		92849390	protein-coding		WP_006235956.1	367	GXM19_RS03050
NZ_CP048433.1	655854	657086		minus	radical SAM family heme chaperone HemW	hemW	92849391	protein-coding		WP_040359844.1	410	GXM19_RS03055
NZ_CP048433.1	657089	658132		minus	tRNA dihydrouridine synthase DusB	dusB	92849392	protein-coding		WP_006235952.1	347	GXM19_RS03060
NZ_CP048433.1	658137	659948		minus	translation elongation factor 4	lepA	92849393	protein-coding		WP_040359843.1	603	GXM19_RS03065
NZ_CP048433.1	660045	660311		minus	30S ribosomal protein S20	rpsT	92849394	protein-coding		WP_022094714.1	88	GXM19_RS03070
NZ_CP048433.1	660445	661407		minus	DNA polymerase III subunit delta	holA	92849395	protein-coding		WP_040359839.1	320	GXM19_RS03075
NZ_CP048433.1	661486	663789		minus	DNA internalization-related competence protein ComEC/Rec2		92849396	protein-coding		WP_115596194.1	767	GXM19_RS03080
NZ_CP048433.1	663786	664499		minus	helix-hairpin-helix domain-containing protein		92849397	protein-coding		WP_040359835.1	237	GXM19_RS03085
NZ_CP048433.1	664714	665958		minus	tRNA uracil 4-sulfurtransferase ThiI	thiI	92849398	protein-coding		WP_006235944.1	414	GXM19_RS03090
NZ_CP048433.1	665959	666240		minus	DNA-directed RNA polymerase subunit omega		92849399	protein-coding		WP_035138532.1	93	GXM19_RS03095
NZ_CP048433.1	666246	666815		minus	guanylate kinase	gmk	92849400	protein-coding		WP_006236131.1	189	GXM19_RS03100
NZ_CP048433.1	666816	667124		minus	integration host factor, actinobacterial type	mihF	92849401	protein-coding		WP_006236130.1	102	GXM19_RS03105
NZ_CP048433.1	667364	668080		minus	orotidine-5'-phosphate decarboxylase	pyrF	92849402	protein-coding		WP_006236129.1	238	GXM19_RS03110
NZ_CP048433.1	668074	668982		minus	dihydroorotate dehydrogenase		92849403	protein-coding		WP_006236128.1	302	GXM19_RS03115
NZ_CP048433.1	668997	669764		minus	dihydroorotate dehydrogenase electron transfer subunit		92849404	protein-coding		WP_006236127.1	255	GXM19_RS03120
NZ_CP048433.1	669881	671170		minus	dihydroorotase		92849405	protein-coding		WP_006236125.1	429	GXM19_RS03125
NZ_CP048433.1	671154	672098		minus	aspartate carbamoyltransferase catalytic subunit		92849406	protein-coding		WP_035138537.1	314	GXM19_RS03130
NZ_CP048433.1	672103	672687		minus	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	pyrR	92849407	protein-coding		WP_006236123.1	194	GXM19_RS03135
NZ_CP048433.1	673140	673328		plus	50S ribosomal protein L28	rpmB	92849408	protein-coding		WP_022094725.1	62	GXM19_RS03140
NZ_CP048433.1	673514	674290		minus	transposase		92849409	protein-coding		WP_006236121.1	258	GXM19_RS03145
NZ_CP048433.1	674623	677271		plus	bifunctional acetaldehyde-CoA/alcohol dehydrogenase	adhE	92849410	protein-coding		WP_006236120.1	882	GXM19_RS03150
NZ_CP048433.1	677361	678125		plus	aminoglycoside phosphotransferase family protein		92849411	protein-coding		WP_006236119.1	254	GXM19_RS03155
NZ_CP048433.1	678304	680025		minus	proline--tRNA ligase		92849412	protein-coding		WP_006236118.1	573	GXM19_RS03160
NZ_CP048433.1	680026	681108		minus	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG	92849413	protein-coding		WP_229026295.1	360	GXM19_RS03165
NZ_CP048433.1	681122	682483		minus	M50 family metallopeptidase		92849414	protein-coding		WP_006236116.1	453	GXM19_RS03170
NZ_CP048433.1	682509	683696		minus	1-deoxy-D-xylulose-5-phosphate reductoisomerase	dxr	92849415	protein-coding		WP_006236115.1	395	GXM19_RS03175
NZ_CP048433.1	683696	684595		minus	phosphatidate cytidylyltransferase		92849416	protein-coding		WP_227790438.1	299	GXM19_RS03180
NZ_CP048433.1	684598	685392		minus	undecaprenyl pyrophosphate synthase		92849417	protein-coding		WP_040359958.1	264	GXM19_RS03185
NZ_CP048433.1	685394	685930		minus	ribosome recycling factor	frr	92849418	protein-coding		WP_006236112.1	178	GXM19_RS03190
NZ_CP048433.1	685933	686655		minus	UMP kinase	pyrH	92849419	protein-coding		WP_040359955.1	240	GXM19_RS03195
NZ_CP048433.1	686774	687643		minus	translation elongation factor Ts	tsf	92849420	protein-coding		WP_006236110.1	289	GXM19_RS03200
NZ_CP048433.1	687689	688417		minus	30S ribosomal protein S2	rpsB	92849421	protein-coding		WP_006236109.1	242	GXM19_RS03205
NZ_CP048433.1	688637	689557		minus	tyrosine recombinase XerC		92849422	protein-coding		WP_040359952.1	306	GXM19_RS03210
