Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_CP072258.1	451972	452775		minus	MotA/TolQ/ExbB proton channel family protein		75111612	protein-coding		WP_005675486.1	267	INE72_RS02030
NZ_CP072258.1	452934	453377		minus	hypothetical protein		75111613	protein-coding		WP_005682835.1	147	INE72_RS02035
NZ_CP072258.1	453669	453779		minus	5S ribosomal RNA	rrf	75111614	rRNA				INE72_RS02040
NZ_CP072258.1	453854	456733		minus	23S ribosomal RNA		75111615	rRNA				INE72_RS02045
NZ_CP072258.1	456877	456950		minus	tRNA-Ala		75111616	tRNA				INE72_RS02050
NZ_CP072258.1	456969	457042		minus	tRNA-Ile		75111617	tRNA				INE72_RS02055
NZ_CP072258.1	457231	458759		minus	16S ribosomal RNA		75111618	rRNA				INE72_RS02060
NZ_CP072258.1	460187	462511		minus	beta-galactosidase		75111619	protein-coding		WP_005681690.1	774	INE72_RS02065
NZ_CP072258.1	462544	463863		minus	Gfo/Idh/MocA family protein		75111620	protein-coding		WP_369894403.1	439	INE72_RS02070
NZ_CP072258.1	463971	466118		minus	alpha-N-acetylglucosaminidase		75111621	protein-coding		WP_005681693.1	715	INE72_RS02075
NZ_CP072258.1	466155	467735		minus	right-handed parallel beta-helix repeat-containing protein		75111622	protein-coding		WP_005681694.1	526	INE72_RS02080
NZ_CP072258.1	467788	469464		minus	right-handed parallel beta-helix repeat-containing protein		75111623	protein-coding		WP_005681695.1	558	INE72_RS02085
NZ_CP072258.1	469559	470869		minus	IPT/TIG domain-containing protein		75111624	protein-coding		WP_005681696.1	436	INE72_RS02090
NZ_CP072258.1	470878	472509		minus	IPT/TIG domain-containing protein		75111625	protein-coding		WP_005681697.1	543	INE72_RS02095
NZ_CP072258.1	472548	474413		minus	RagB/SusD family nutrient uptake outer membrane protein		75111626	protein-coding		WP_005681698.1	621	INE72_RS02100
NZ_CP072258.1	474435	477716		minus	TonB-dependent receptor		75111627	protein-coding		WP_229030941.1	1093	INE72_RS02105
NZ_CP072258.1	478041	479021		minus	FecR family protein		75111628	protein-coding		WP_005681700.1	326	INE72_RS02110
NZ_CP072258.1	479188	479745		plus	RNA polymerase sigma factor		75111629	protein-coding		WP_005675467.1	185	INE72_RS02115
NZ_CP072258.1	479830	480843		minus	aldo/keto reductase		75111630	protein-coding		WP_005681702.1	337	INE72_RS02120
NZ_CP072258.1	480990	482477		minus	MBOAT family O-acyltransferase		75111631	protein-coding		WP_032838186.1	495	INE72_RS02125
NZ_CP072258.1	482464	483387		minus	SGNH/GDSL hydrolase family protein		75111632	protein-coding		WP_005681704.1	307	INE72_RS02130
NZ_CP072258.1	483374	484783		minus	SGNH/GDSL hydrolase family protein		75111633	protein-coding		WP_005681705.1	469	INE72_RS02135
NZ_CP072258.1	484983	485276		minus	PG0541 family transporter-associated protein		75111634	protein-coding		WP_005675458.1	97	INE72_RS02140
NZ_CP072258.1	485289	488447		minus	efflux RND transporter permease subunit		75111635	protein-coding		WP_005681706.1	1052	INE72_RS02145
NZ_CP072258.1	488477	489493		minus	efflux RND transporter periplasmic adaptor subunit		75111636	protein-coding		WP_005681707.1	338	INE72_RS02150
NZ_CP072258.1	489528	490874		minus	TolC family protein		75111637	protein-coding		WP_005681708.1	448	INE72_RS02155
NZ_CP072258.1	490931	491575		minus	TetR/AcrR family transcriptional regulator		75111638	protein-coding		WP_005675454.1	214	INE72_RS02160
NZ_CP072258.1	491927	492145		minus	uncharacterized gene		75115741	pseudogene				INE72_RS22925
NZ_CP072258.1	492503	493147		minus	DUF6563 family protein		75111639	protein-coding		WP_005681711.1	214	INE72_RS02170
NZ_CP072258.1	493991	495805		plus	MutS family DNA mismatch repair protein		75111640	protein-coding		WP_005681712.1	604	INE72_RS02175
NZ_CP072258.1	495872	496414		minus	hypothetical protein		75111641	protein-coding		WP_005675449.1	180	INE72_RS02180
NZ_CP072258.1	496518	496913		minus	hypothetical protein		75111642	protein-coding		WP_005675448.1	131	INE72_RS02185
NZ_CP072258.1	497147	497644		minus	50S ribosomal protein L17	rplQ	75111643	protein-coding		WP_005681713.1	165	INE72_RS02190
NZ_CP072258.1	497648	498640		minus	DNA-directed RNA polymerase subunit alpha		75111644	protein-coding		WP_005675446.1	330	INE72_RS02195
NZ_CP072258.1	498652	499257		minus	30S ribosomal protein S4	rpsD	75111645	protein-coding		WP_005675444.1	201	INE72_RS02200
NZ_CP072258.1	499375	499764		minus	30S ribosomal protein S11	rpsK	75111646	protein-coding		WP_005675443.1	129	INE72_RS02205
NZ_CP072258.1	499776	500156		minus	30S ribosomal protein S13	rpsM	75111647	protein-coding		WP_004296328.1	126	INE72_RS02210
NZ_CP072258.1	500190	500306		minus	type B 50S ribosomal protein L36	ykgO	75111648	protein-coding		WP_002558051.1	38	INE72_RS02215
NZ_CP072258.1	500315	500533		minus	translation initiation factor IF-1	infA	75111649	protein-coding		WP_002558052.1	72	INE72_RS02220
NZ_CP072258.1	500535	501332		minus	type I methionyl aminopeptidase	map	75111650	protein-coding		WP_005675442.1	265	INE72_RS02225
NZ_CP072258.1	501348	502691		minus	preprotein translocase subunit SecY	secY	75111651	protein-coding		WP_005675441.1	447	INE72_RS02230
NZ_CP072258.1	502696	503142		minus	50S ribosomal protein L15	rplO	75111652	protein-coding		WP_005675440.1	148	INE72_RS02235
NZ_CP072258.1	503174	503350		minus	50S ribosomal protein L30	rpmD	75111653	protein-coding		WP_004296332.1	58	INE72_RS02240
NZ_CP072258.1	503360	503878		minus	30S ribosomal protein S5	rpsE	75111654	protein-coding		WP_005675439.1	172	INE72_RS02245
NZ_CP072258.1	503884	504228		minus	50S ribosomal protein L18	rplR	75111655	protein-coding		WP_005675437.1	114	INE72_RS02250
NZ_CP072258.1	504250	504819		minus	50S ribosomal protein L6	rplF	75111656	protein-coding		WP_004296335.1	189	INE72_RS02255
NZ_CP072258.1	504837	505232		minus	30S ribosomal protein S8	rpsH	75111657	protein-coding		WP_005675435.1	131	INE72_RS02260
NZ_CP072258.1	505286	505585		minus	30S ribosomal protein S14	rpsN	75111658	protein-coding		WP_004310885.1	99	INE72_RS02265
NZ_CP072258.1	505591	506148		minus	50S ribosomal protein L5	rplE	75111659	protein-coding		WP_005675434.1	185	INE72_RS02270
NZ_CP072258.1	506151	506468		minus	50S ribosomal protein L24	rplX	75111660	protein-coding		WP_005675433.1	105	INE72_RS02275
NZ_CP072258.1	506489	506854		minus	50S ribosomal protein L14	rplN	75111661	protein-coding		WP_004296340.1	121	INE72_RS02280
NZ_CP072258.1	506857	507126		minus	30S ribosomal protein S17	rpsQ	75111662	protein-coding		WP_005675432.1	89	INE72_RS02285
NZ_CP072258.1	507123	507320		minus	50S ribosomal protein L29	rpmC	75111663	protein-coding		WP_005675431.1	65	INE72_RS02290
NZ_CP072258.1	507326	507760		minus	50S ribosomal protein L16	rplP	75111664	protein-coding		WP_004291234.1	144	INE72_RS02295
NZ_CP072258.1	507784	508515		minus	30S ribosomal protein S3	rpsC	75111665	protein-coding		WP_005675430.1	243	INE72_RS02300
NZ_CP072258.1	508521	508931		minus	50S ribosomal protein L22	rplV	75111666	protein-coding		WP_005675428.1	136	INE72_RS02305
NZ_CP072258.1	508967	509236		minus	30S ribosomal protein S19	rpsS	75111667	protein-coding		WP_004296345.1	89	INE72_RS02310
NZ_CP072258.1	509257	510081		minus	50S ribosomal protein L2	rplB	75111668	protein-coding		WP_004296346.1	274	INE72_RS02315
NZ_CP072258.1	510087	510377		minus	50S ribosomal protein L23	rplW	75111669	protein-coding		WP_005675426.1	96	INE72_RS02320
NZ_CP072258.1	510394	511020		minus	50S ribosomal protein L4	rplD	75111670	protein-coding		WP_005675425.1	208	INE72_RS02325
NZ_CP072258.1	511020	511637		minus	50S ribosomal protein L3	rplC	75111671	protein-coding		WP_005675424.1	205	INE72_RS02330
NZ_CP072258.1	511656	511961		minus	30S ribosomal protein S10	rpsJ	75111672	protein-coding		WP_002558075.1	101	INE72_RS02335
NZ_CP072258.1	512042	514159		minus	elongation factor G	fusA	75111673	protein-coding		WP_005675421.1	705	INE72_RS02340
NZ_CP072258.1	514207	514683		minus	30S ribosomal protein S7	rpsG	75111674	protein-coding		WP_005675420.1	158	INE72_RS02345
NZ_CP072258.1	514826	515227		minus	30S ribosomal protein S12	rpsL	75111675	protein-coding		WP_005675419.1	133	INE72_RS02350
NZ_CP072258.1	515364	515672		minus	DUF3467 domain-containing protein		75111676	protein-coding		WP_005681716.1	102	INE72_RS02355
NZ_CP072258.1	515814	520097		minus	DNA-directed RNA polymerase subunit beta'	rpoC	75111677	protein-coding		WP_005675416.1	1427	INE72_RS02360
NZ_CP072258.1	520203	524015		minus	DNA-directed RNA polymerase subunit beta	rpoB	75111678	protein-coding		WP_005675415.1	1270	INE72_RS02365
NZ_CP072258.1	524120	524494		minus	50S ribosomal protein L7/L12	rplL	75111679	protein-coding		WP_004296358.1	124	INE72_RS02370
NZ_CP072258.1	524542	525060		minus	50S ribosomal protein L10	rplJ	75111680	protein-coding		WP_005675414.1	172	INE72_RS02375
NZ_CP072258.1	525076	525774		minus	50S ribosomal protein L1	rplA	75111681	protein-coding		WP_005675413.1	232	INE72_RS02380
NZ_CP072258.1	525790	526233		minus	50S ribosomal protein L11	rplK	75111682	protein-coding		WP_004307548.1	147	INE72_RS02385
NZ_CP072258.1	526295	526837		minus	transcription termination/antitermination protein NusG	nusG	75111683	protein-coding		WP_005681720.1	180	INE72_RS02390
NZ_CP072258.1	526853	527044		minus	preprotein translocase subunit SecE	secE	75111684	protein-coding		WP_004296363.1	63	INE72_RS02395
NZ_CP072258.1	527059	527131		minus	tRNA-Trp		75111685	tRNA				INE72_RS02400
NZ_CP072258.1	527184	528368		minus	elongation factor Tu	tuf	75111686	protein-coding		WP_005675411.1	394	INE72_RS02405
NZ_CP072258.1	528418	528489		minus	tRNA-Thr		75111687	tRNA				INE72_RS02410
NZ_CP072258.1	528500	528572		minus	tRNA-Gly		75111688	tRNA				INE72_RS02415
NZ_CP072258.1	528601	528683		minus	tRNA-Tyr		75111689	tRNA				INE72_RS02420
NZ_CP072258.1	528756	528829		minus	tRNA-Thr		75111690	tRNA				INE72_RS02425
NZ_CP072258.1	528927	529226		minus	ribosome hibernation-promoting factor, HPF/YfiA family	hpf	75111691	protein-coding		WP_005675409.1	99	INE72_RS02430
NZ_CP072258.1	529243	530124		minus	tyrosine recombinase XerC	xerC	75111692	protein-coding		WP_005675408.1	293	INE72_RS02435
NZ_CP072258.1	530198	530389		minus	30S ribosomal protein S21	rpsU	75111693	protein-coding		WP_005675407.1	63	INE72_RS02440
NZ_CP072258.1	530579	532360		plus	aminopeptidase P family protein		75111694	protein-coding		WP_005681722.1	593	INE72_RS02445
NZ_CP072258.1	532440	532955		plus	gamma carbonic anhydrase family protein		75111695	protein-coding		WP_005675405.1	171	INE72_RS02450
NZ_CP072258.1	533172	533594		plus	hypothetical protein		75111696	protein-coding		WP_005681723.1	140	INE72_RS02455
NZ_CP072258.1	533591	535225		plus	TlpA family protein disulfide reductase		75111697	protein-coding		WP_005681724.1	544	INE72_RS02460
NZ_CP072258.1	535363	536586		minus	3-deoxy-D-manno-octulosonic acid transferase		75111698	protein-coding		WP_005681725.1	407	INE72_RS02465
NZ_CP072258.1	536604	538121		minus	glutamate--tRNA ligase	gltX	75111699	protein-coding		WP_005681726.1	505	INE72_RS02470
NZ_CP072258.1	538216	540288		plus	HD family phosphohydrolase		75111700	protein-coding		WP_005675399.1	690	INE72_RS02475
NZ_CP072258.1	540263	540733		minus	low molecular weight protein-tyrosine-phosphatase		75111701	protein-coding		WP_005675398.1	156	INE72_RS02480
NZ_CP072258.1	540794	542590		minus	DUF4091 domain-containing protein		75111702	protein-coding		WP_005681727.1	598	INE72_RS02485
NZ_CP072258.1	542647	545103		minus	replication restart helicase PriA	priA	75111703	protein-coding		WP_005681728.1	818	INE72_RS02490
NZ_CP072258.1	545183	545755		minus	porin family protein		75111704	protein-coding		WP_005675395.1	190	INE72_RS02495
NZ_CP072258.1	545890	546321		minus	hypothetical protein		75111705	protein-coding		WP_005681730.1	143	INE72_RS02500
NZ_CP072258.1	547444	548814		minus	FAD-dependent oxidoreductase		75111706	protein-coding		WP_005681732.1	456	INE72_RS02505
NZ_CP072258.1	549043	550476		minus	aspartate ammonia-lyase	aspA	75111707	protein-coding		WP_005675390.1	477	INE72_RS02510
NZ_CP072258.1	550653	551963		plus	anaerobic C4-dicarboxylate transporter family protein		75111708	protein-coding		WP_005675389.1	436	INE72_RS02515
NZ_CP072258.1	551996	553054		plus	L-asparaginase 2	ansB	75111709	protein-coding		WP_005681734.1	352	INE72_RS02520
NZ_CP072258.1	553070	554257		plus	porin		75111710	protein-coding		WP_005675387.1	395	INE72_RS02525
NZ_CP072258.1	554395	557328		minus	M60 family metallopeptidase		75111711	protein-coding		WP_005681735.1	977	INE72_RS02530
NZ_CP072258.1	557428	558819		minus	DUF1735 domain-containing protein		75111712	protein-coding		WP_005681736.1	463	INE72_RS02535
NZ_CP072258.1	558848	560923		minus	RagB/SusD family nutrient uptake outer membrane protein		75111713	protein-coding		WP_005681737.1	691	INE72_RS02540
NZ_CP072258.1	560944	564294		minus	TonB-dependent receptor		75111714	protein-coding		WP_005681738.1	1116	INE72_RS02545
NZ_CP072258.1	564352	565296		minus	FecR family protein		75111715	protein-coding		WP_229030942.1	314	INE72_RS02550
NZ_CP072258.1	565483	566034		plus	RNA polymerase sigma-70 factor		75111716	protein-coding		WP_005681740.1	183	INE72_RS02555
NZ_CP072258.1	566158	567705		plus	sulfatase family protein		75111717	protein-coding		WP_005681741.1	515	INE72_RS02560
NZ_CP072258.1	567795	568016		minus	DUF2795 domain-containing protein		75111718	protein-coding		WP_002558131.1	73	INE72_RS02565
NZ_CP072258.1	568090	568653		minus	cob(I)yrinic acid a,c-diamide adenosyltransferase		75111719	protein-coding		WP_005681742.1	187	INE72_RS02570
NZ_CP072258.1	568700	569323		minus	hypothetical protein		75111720	protein-coding		WP_005681744.1	207	INE72_RS02575
NZ_CP072258.1	569494	570177		minus	energy transducer TonB		75111721	protein-coding		WP_005675349.1	227	INE72_RS02580
NZ_CP072258.1	570522	570866		minus	hypothetical protein		75111722	protein-coding		WP_005675348.1	114	INE72_RS02585
NZ_CP072258.1	570968	571096		minus	hypothetical protein		99802933	protein-coding		WP_420838833.1	42	INE72_RS23355
NZ_CP072258.1	571249	571440		plus	uncharacterized gene		75115743	pseudogene				INE72_RS22935
NZ_CP072258.1	571428	572492		plus	uncharacterized gene		75111723	pseudogene				INE72_RS02590
NZ_CP072258.1	572518	573609		plus	uncharacterized gene		75115744	pseudogene				INE72_RS22940
NZ_CP072258.1	573923	574486		plus	Crp/Fnr family transcriptional regulator		75111724	protein-coding		WP_005681750.1	187	INE72_RS02605
NZ_CP072258.1	574567	575193		plus	NUDIX hydrolase N-terminal domain-containing protein		75111725	protein-coding		WP_005681751.1	208	INE72_RS02610
NZ_CP072258.1	575206	575826		plus	HAD family hydrolase		75111726	protein-coding		WP_005675341.1	206	INE72_RS02615
NZ_CP072258.1	575867	576085		plus	hypothetical protein		75111727	protein-coding		WP_005681752.1	72	INE72_RS02620
NZ_CP072258.1	576138	576441		plus	uncharacterized gene		75111728	pseudogene				INE72_RS02625
NZ_CP072258.1	576467	577414		plus	ISAon1 family transposase		75111729	protein-coding		WP_418730504.1	315	INE72_RS02630
NZ_CP072258.1	577528	577611		minus	tRNA-Leu		75111730	tRNA				INE72_RS02635
NZ_CP072258.1	577777	578859		plus	mannose-1-phosphate guanylyltransferase		75111731	protein-coding		WP_005675336.1	360	INE72_RS02640
NZ_CP072258.1	579023	580672		minus	AMP-binding protein		75111732	protein-coding		WP_005675334.1	549	INE72_RS02645
NZ_CP072258.1	580706	581281		minus	helix-turn-helix domain-containing protein		75111733	protein-coding		WP_005675332.1	191	INE72_RS02650
NZ_CP072258.1	581467	581736		minus	30S ribosomal protein S15	rpsO	75111734	protein-coding		WP_005675330.1	89	INE72_RS02655
NZ_CP072258.1	581892	583691		plus	translational GTPase TypA	typA	75111735	protein-coding		WP_005675329.1	599	INE72_RS02660
NZ_CP072258.1	583753	585069		minus	MutS-related protein		75111736	protein-coding		WP_005681755.1	438	INE72_RS02665
NZ_CP072258.1	585149	585673		minus	chromate transporter		75111737	protein-coding		WP_005681756.1	174	INE72_RS02670
NZ_CP072258.1	585670	586227		minus	chromate transporter		75111738	protein-coding		WP_005675325.1	185	INE72_RS02675
NZ_CP072258.1	586235	588730		minus	glycosyl hydrolase family 95 catalytic domain-containing protein		75111739	protein-coding		WP_005681757.1	831	INE72_RS02680
NZ_CP072258.1	588755	590563		minus	right-handed parallel beta-helix repeat-containing protein		75111740	protein-coding		WP_005681758.1	602	INE72_RS02685
NZ_CP072258.1	590772	591950		minus	DUF4998 domain-containing protein		75111741	protein-coding		WP_005681759.1	392	INE72_RS02690
NZ_CP072258.1	591967	593223		minus	DUF5000 domain-containing lipoprotein		75111742	protein-coding		WP_005681760.1	418	INE72_RS02695
NZ_CP072258.1	593257	595182		minus	RagB/SusD family nutrient uptake outer membrane protein		75111743	protein-coding		WP_005675320.1	641	INE72_RS02700
NZ_CP072258.1	595193	598408		minus	SusC/RagA family TonB-linked outer membrane protein		75111744	protein-coding		WP_232301842.1	1071	INE72_RS02705
NZ_CP072258.1	599590	600717		minus	acyltransferase family protein		75111745	protein-coding		WP_005681766.1	375	INE72_RS02710
NZ_CP072258.1	600844	601314		minus	DUF5018-related domain-containing protein		75111746	protein-coding		WP_005675315.1	156	INE72_RS02715
NZ_CP072258.1	601359	603212		minus	RagB/SusD family nutrient uptake outer membrane protein		75111747	protein-coding		WP_005681768.1	617	INE72_RS02720
NZ_CP072258.1	603233	606634		minus	TonB-dependent receptor		75111748	protein-coding		WP_005681769.1	1133	INE72_RS02725
NZ_CP072258.1	606784	607719		minus	FecR family protein		75111749	protein-coding		WP_005675312.1	311	INE72_RS02730
NZ_CP072258.1	607810	608379		minus	RNA polymerase sigma-70 factor		75111750	protein-coding		WP_005675311.1	189	INE72_RS02735
NZ_CP072258.1	608528	610135		minus	phosphoenolpyruvate carboxykinase (ATP)	pckA	75111751	protein-coding		WP_005675310.1	535	INE72_RS02740
NZ_CP072258.1	610420	611073		plus	uracil phosphoribosyltransferase	upp	75111752	protein-coding		WP_005675306.1	217	INE72_RS02745
NZ_CP072258.1	611078	611953		minus	helix-turn-helix domain-containing protein		75111753	protein-coding		WP_005675304.1	291	INE72_RS02750
NZ_CP072258.1	611993	613630		minus	efflux MFS transporter permease		75111754	protein-coding		WP_005681770.1	545	INE72_RS02755
NZ_CP072258.1	613696	614787		minus	HlyD family secretion protein		75111755	protein-coding		WP_005675300.1	363	INE72_RS02760
NZ_CP072258.1	614816	616147		minus	TolC family protein		75111756	protein-coding		WP_005681772.1	443	INE72_RS02765
NZ_CP072258.1	616492	619005		minus	YfhO family protein		75111757	protein-coding		WP_005681773.1	837	INE72_RS02770
NZ_CP072258.1	619121	620551		minus	adenosylhomocysteinase	ahcY	75111758	protein-coding		WP_005675296.1	476	INE72_RS02775
NZ_CP072258.1	620723	621913		plus	sensor histidine kinase		75111759	protein-coding		WP_005675295.1	396	INE72_RS02780
NZ_CP072258.1	622019	623707		minus	S41 family peptidase		75111760	protein-coding		WP_005675293.1	562	INE72_RS02785
NZ_CP072258.1	623753	624742		minus	adenosine kinase		75111761	protein-coding		WP_005681775.1	329	INE72_RS02790
NZ_CP072258.1	624820	624893		plus	tRNA-Asn		75111762	tRNA				INE72_RS02795
NZ_CP072258.1	624922	624995		plus	tRNA-Asn		75111763	tRNA				INE72_RS02800
NZ_CP072258.1	625034	626449		minus	alpha-L-fucosidase		75111764	protein-coding		WP_005681776.1	471	INE72_RS02805
NZ_CP072258.1	627312	628019		minus	ComF family protein		75111765	protein-coding		WP_032838197.1	235	INE72_RS02810
NZ_CP072258.1	628050	628853		minus	inositol monophosphatase family protein		75111766	protein-coding		WP_005681778.1	267	INE72_RS02815
NZ_CP072258.1	629199	630740		plus	hypothetical protein		75111767	protein-coding		WP_005681779.1	513	INE72_RS02820
NZ_CP072258.1	630967	631890		plus	ribokinase	rbsK	75111768	protein-coding		WP_005675285.1	307	INE72_RS02825
NZ_CP072258.1	631933	632868		plus	ribokinase	rbsK	75111769	protein-coding		WP_005675284.1	311	INE72_RS02830
NZ_CP072258.1	632881	634056		plus	Lcl C-terminal domain-containing protein		75111770	protein-coding		WP_005681780.1	391	INE72_RS02835
NZ_CP072258.1	634082	637027		plus	SusC/RagA family TonB-linked outer membrane protein		75111771	protein-coding		WP_005681781.1	981	INE72_RS02840
NZ_CP072258.1	637041	638456		plus	RagB/SusD family nutrient uptake outer membrane protein		75111772	protein-coding		WP_005675278.1	471	INE72_RS02845
NZ_CP072258.1	638474	640096		plus	DUF4832 domain-containing protein		75111773	protein-coding		WP_005681782.1	540	INE72_RS02850
NZ_CP072258.1	640109	641722		plus	DUF4832 domain-containing protein		75115745	protein-coding		WP_005681784.1	537	INE72_RS22945
NZ_CP072258.1	641731	642771		plus	nucleoside hydrolase		75111774	protein-coding		WP_005681785.1	346	INE72_RS02860
NZ_CP072258.1	642782	643786		plus	GRP family sugar transporter		75111775	protein-coding		WP_005675274.1	334	INE72_RS02865
NZ_CP072258.1	643789	645738		plus	glycoside hydrolase family 97 protein		75111776	protein-coding		WP_032837874.1	649	INE72_RS02870
NZ_CP072258.1	645815	647641		minus	endonuclease/exonuclease/phosphatase family protein		75111777	protein-coding		WP_005681787.1	608	INE72_RS02875
NZ_CP072258.1	647749	649299		minus	alkyl hydroperoxide reductase subunit F	ahpF	75111778	protein-coding		WP_005681788.1	516	INE72_RS02880
NZ_CP072258.1	649389	649955		minus	alkyl hydroperoxide reductase subunit C	ahpC	75111779	protein-coding		WP_005675267.1	188	INE72_RS02885
NZ_CP072258.1	650809	653880		plus	SusC/RagA family TonB-linked outer membrane protein		75111780	protein-coding		WP_005675266.1	1023	INE72_RS02890
NZ_CP072258.1	653899	655692		plus	RagB/SusD family nutrient uptake outer membrane protein		75111781	protein-coding		WP_005675265.1	597	INE72_RS02895
NZ_CP072258.1	655723	656826		plus	DUF5017 domain-containing protein		75111782	protein-coding		WP_005675264.1	367	INE72_RS02900
NZ_CP072258.1	656845	660975		plus	hybrid sensor histidine kinase/response regulator transcription factor		75111783	protein-coding		WP_005675263.1	1376	INE72_RS02905
NZ_CP072258.1	660995	662581		plus	glycoside hydrolase family 31 protein		75111784	protein-coding		WP_005675262.1	528	INE72_RS02910
NZ_CP072258.1	662615	664084		plus	DUF4832 domain-containing protein		75111785	protein-coding		WP_005675261.1	489	INE72_RS02915
NZ_CP072258.1	664218	664739		plus	NUDIX hydrolase		75111786	protein-coding		WP_005675259.1	173	INE72_RS02920
NZ_CP072258.1	664872	667889		plus	tetratricopeptide repeat protein		75111787	protein-coding		WP_005675258.1	1005	INE72_RS02925
NZ_CP072258.1	667912	669636		plus	TonB-dependent receptor		75111788	protein-coding		WP_005675257.1	574	INE72_RS02930
NZ_CP072258.1	669781	670332		minus	HU family DNA-binding protein		75111789	protein-coding		WP_005675256.1	183	INE72_RS02935
NZ_CP072258.1	670768	673941		plus	SusC/RagA family TonB-linked outer membrane protein		75111790	protein-coding		WP_005681791.1	1057	INE72_RS02940
NZ_CP072258.1	673954	675711		plus	RagB/SusD family nutrient uptake outer membrane protein		75111791	protein-coding		WP_005675253.1	585	INE72_RS02945
NZ_CP072258.1	675743	678520		plus	SusC/RagA family TonB-linked outer membrane protein		75111792	protein-coding		WP_005675252.1	925	INE72_RS02950
NZ_CP072258.1	678540	680255		plus	RagB/SusD family nutrient uptake outer membrane protein		75111793	protein-coding		WP_005681793.1	571	INE72_RS02955
NZ_CP072258.1	680288	681763		plus	BACON domain-containing protein		75111794	protein-coding		WP_005681794.1	491	INE72_RS02960
NZ_CP072258.1	681785	683245		plus	BACON domain-containing protein		75111795	protein-coding		WP_005675249.1	486	INE72_RS02965
NZ_CP072258.1	683333	684457		plus	DUF4971 domain-containing protein		75111796	protein-coding		WP_005675248.1	374	INE72_RS02970
NZ_CP072258.1	684578	688489		minus	hybrid sensor histidine kinase/response regulator transcription factor		75111797	protein-coding		WP_050554696.1	1303	INE72_RS02975
NZ_CP072258.1	688907	689269		plus	helix-turn-helix domain-containing protein		75111798	protein-coding		WP_005681796.1	120	INE72_RS02980
NZ_CP072258.1	689253	689627		plus	hypothetical protein		75111799	protein-coding		WP_005681798.1	124	INE72_RS02985
NZ_CP072258.1	689840	690715		plus	DNA cytosine methyltransferase		75111800	protein-coding		WP_311316449.1	291	INE72_RS02990
NZ_CP072258.1	690724	691500		plus	phage antirepressor		75111801	protein-coding		WP_005681800.1	258	INE72_RS02995
NZ_CP072258.1	691616	691996		minus	uncharacterized gene		75111802	pseudogene				INE72_RS03000
NZ_CP072258.1	692168	693400		plus	site-specific integrase		75111803	protein-coding		WP_005680483.1	410	INE72_RS03005
NZ_CP072258.1	693393	694391		plus	tyrosine-type recombinase/integrase		75111804	protein-coding		WP_005680482.1	332	INE72_RS03010
NZ_CP072258.1	694381	695412		plus	site-specific integrase		75111805	protein-coding		WP_005680480.1	343	INE72_RS03015
NZ_CP072258.1	695497	695628		minus	hypothetical protein		75431320	protein-coding		WP_261799128.1	43	INE72_RS23180
NZ_CP072258.1	695694	696164		minus	hypothetical protein		75111806	protein-coding		WP_005681802.1	156	INE72_RS03025
NZ_CP072258.1	696169	696633		minus	hypothetical protein		75111807	protein-coding		WP_005681803.1	154	INE72_RS03030
NZ_CP072258.1	696637	697107		minus	hypothetical protein		75111808	protein-coding		WP_005681806.1	156	INE72_RS03035
NZ_CP072258.1	697123	697596		minus	TraQ conjugal transfer family protein		75111809	protein-coding		WP_005681807.1	157	INE72_RS03040
NZ_CP072258.1	697617	698201		minus	conjugal transfer protein TraO		75111810	protein-coding		WP_005681808.1	194	INE72_RS03045
NZ_CP072258.1	698206	699099		minus	conjugative transposon protein TraN	traN	75111811	protein-coding		WP_005681809.1	297	INE72_RS03050
NZ_CP072258.1	699136	700239		minus	conjugative transposon protein TraM	traM	75111812	protein-coding		WP_081588020.1	367	INE72_RS03055
NZ_CP072258.1	700240	700422		minus	hypothetical protein		75111813	protein-coding		WP_232301844.1	60	INE72_RS03060
NZ_CP072258.1	700424	700720		minus	hypothetical protein		75111814	protein-coding		WP_032837883.1	98	INE72_RS03065
NZ_CP072258.1	700761	701384		minus	conjugative transposon protein TraK	traK	75111815	protein-coding		WP_005797989.1	207	INE72_RS03070
NZ_CP072258.1	701421	702440		minus	conjugative transposon protein TraJ	traJ	75111816	protein-coding		WP_005681815.1	339	INE72_RS03075
NZ_CP072258.1	702464	703090		minus	DUF4141 domain-containing protein		75111817	protein-coding		WP_005681816.1	208	INE72_RS03080
NZ_CP072258.1	703121	705622		minus	uncharacterized gene		75111818	pseudogene				INE72_RS03085
NZ_CP072258.1	705585	705935		minus	DUF4133 domain-containing protein		75111819	protein-coding		WP_005681819.1	116	INE72_RS03090
NZ_CP072258.1	705948	706202		minus	uncharacterized gene		75111820	pseudogene				INE72_RS03095
NZ_CP072258.1	707016	707672		minus	hypothetical protein		75111821	protein-coding		WP_005681820.1	218	INE72_RS03100
NZ_CP072258.1	707679	707954		minus	ParA family protein		75111822	protein-coding		WP_232301845.1	91	INE72_RS03105
NZ_CP072258.1	708161	708394		minus	hypothetical protein		75111823	protein-coding		WP_005681822.1	77	INE72_RS03110
NZ_CP072258.1	708391	709320		minus	amidoligase family protein		75111824	protein-coding		WP_005681824.1	309	INE72_RS03115
NZ_CP072258.1	709467	710255		minus	ParA family protein		75111825	protein-coding		WP_005681825.1	262	INE72_RS03120
