Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_DS499577.1	676568	677323		plus	hypothetical protein		73802676	protein-coding		WP_147554510.1	251	ALIPUT_RS03205
NZ_DS499577.1	677426	677596		plus	hypothetical protein		73804365	protein-coding		WP_004328245.1	56	ALIPUT_RS12695
NZ_DS499577.1	677610	678284		plus	hypothetical protein		73802677	protein-coding		WP_147554512.1	224	ALIPUT_RS03210
NZ_DS499577.1	678326	679060		plus	hypothetical protein		73802678	protein-coding		WP_004328247.1	244	ALIPUT_RS03215
NZ_DS499577.1	679343	679762		minus	thioredoxin family protein		73802679	protein-coding		WP_004328248.1	139	ALIPUT_RS03220
NZ_DS499577.1	679799	680833		minus	dual-specificity RNA methyltransferase RlmN	rlmN	73802680	protein-coding		WP_004328249.1	344	ALIPUT_RS03225
NZ_DS499577.1	680990	681670		plus	energy transducer TonB		73802681	protein-coding		WP_004328250.1	226	ALIPUT_RS03230
NZ_DS499577.1	681790	683019		plus	GTPase HflX	hflX	73802682	protein-coding		WP_040293151.1	409	ALIPUT_RS03235
NZ_DS499577.1	683051	683704		plus	uracil phosphoribosyltransferase	upp	73802683	protein-coding		WP_004328252.1	217	ALIPUT_RS03240
NZ_DS499577.1	683688	685550		plus	LTA synthase family protein		73802684	protein-coding		WP_147554513.1	620	ALIPUT_RS03245
NZ_DS499577.1	685619	686362		minus	LytR/AlgR family response regulator transcription factor		73802685	protein-coding		WP_004328254.1	247	ALIPUT_RS03250
NZ_DS499577.1	686359	687405		minus	sensor histidine kinase		73802686	protein-coding		WP_050751471.1	348	ALIPUT_RS03255
NZ_DS499577.1	687527	688747		minus	ABC transporter permease		73802687	protein-coding		WP_004328256.1	406	ALIPUT_RS03260
NZ_DS499577.1	688793	689533		minus	ABC transporter ATP-binding protein		73802688	protein-coding		WP_004328257.1	246	ALIPUT_RS03265
NZ_DS499577.1	689543	690733		minus	efflux RND transporter periplasmic adaptor subunit		73802689	protein-coding		WP_004328258.1	396	ALIPUT_RS03270
NZ_DS499577.1	690792	692114		minus	TolC family protein		73802690	protein-coding		WP_004328259.1	440	ALIPUT_RS03275
NZ_DS499577.1	692292	692552		minus	membrane protein insertion efficiency factor YidD	yidD	73804341	protein-coding		WP_022460152.1	86	ALIPUT_RS12340
NZ_DS499577.1	692509	692880		minus	ribonuclease P protein component		73802691	protein-coding		WP_004328263.1	123	ALIPUT_RS03280
NZ_DS499577.1	693034	693897		minus	uroporphyrinogen-III synthase		73802692	protein-coding		WP_040293154.1	287	ALIPUT_RS03285
NZ_DS499577.1	693922	694806		minus	DUF4271 domain-containing protein		73802693	protein-coding		WP_004328268.1	294	ALIPUT_RS03290
NZ_DS499577.1	694806	695972		minus	sensor histidine kinase		73802694	protein-coding		WP_004328269.1	388	ALIPUT_RS03295
NZ_DS499577.1	695979	697661		minus	S41 family peptidase		73802695	protein-coding		WP_004328270.1	560	ALIPUT_RS03300
NZ_DS499577.1	697648	698124		minus	hypothetical protein		73802696	protein-coding		WP_040293155.1	158	ALIPUT_RS03305
NZ_DS499577.1	698219	699082		minus	4-hydroxy-3-methylbut-2-enyl diphosphate reductase		73802697	protein-coding		WP_004328272.1	287	ALIPUT_RS03310
NZ_DS499577.1	699121	699828		minus	(d)CMP kinase	cmk	73802698	protein-coding		WP_004328273.1	235	ALIPUT_RS03315
NZ_DS499577.1	699809	700486		minus	LysE family translocator		73802699	protein-coding		WP_004328274.1	225	ALIPUT_RS03320
NZ_DS499577.1	700691	701008		plus	DUF3467 domain-containing protein		73802700	protein-coding		WP_004328276.1	105	ALIPUT_RS03325
NZ_DS499577.1	701229	702521		minus	bifunctional folylpolyglutamate synthase/dihydrofolate synthase		73802701	protein-coding		WP_004328277.1	430	ALIPUT_RS03330
NZ_DS499577.1	702588	704153		minus	apolipoprotein N-acyltransferase	lnt	73802702	protein-coding		WP_040293156.1	521	ALIPUT_RS03335
NZ_DS499577.1	704218	704712		plus	hypothetical protein		73804366	protein-coding		WP_004328280.1	164	ALIPUT_RS12700
NZ_DS499577.1	704738	705196		plus	hypothetical protein		73802703	protein-coding		WP_004328281.1	152	ALIPUT_RS03345
NZ_DS499577.1	705389	705628		minus	hypothetical protein		73802704	protein-coding		WP_004328282.1	79	ALIPUT_RS03350
NZ_DS499577.1	705621	707258		minus	S41 family peptidase		73802705	protein-coding		WP_004328283.1	545	ALIPUT_RS03355
NZ_DS499577.1	707305	708474		minus	DUF3078 domain-containing protein		73802706	protein-coding		WP_004328284.1	389	ALIPUT_RS03360
NZ_DS499577.1	708569	709414		plus	deoxyribonuclease IV	nfo	73802707	protein-coding		WP_004328285.1	281	ALIPUT_RS03365
NZ_DS499577.1	709822	710286		plus	hypothetical protein		73802708	protein-coding		WP_004328287.1	154	ALIPUT_RS03375
NZ_DS499577.1	710402	711601		minus	aspartate aminotransferase family protein		73802709	protein-coding		WP_004328288.1	399	ALIPUT_RS03380
NZ_DS499577.1	711610	712296		minus	TrmH family RNA methyltransferase		73802710	protein-coding		WP_004328289.1	228	ALIPUT_RS03385
NZ_DS499577.1	712277	713206		minus	ribosome small subunit-dependent GTPase A	rsgA	73802711	protein-coding		WP_004328290.1	309	ALIPUT_RS03390
NZ_DS499577.1	713179	713706		minus	CvpA family protein		73802712	protein-coding		WP_004328291.1	175	ALIPUT_RS03395
NZ_DS499577.1	714236	714556		minus	helix-turn-helix domain-containing protein		73802713	protein-coding		WP_004328293.1	106	ALIPUT_RS03400
NZ_DS499577.1	714605	717811		plus	hypothetical protein		73802714	protein-coding		WP_004328294.1	1068	ALIPUT_RS03405
NZ_DS499577.1	718301	718876		minus	thymidine kinase		73802715	protein-coding		WP_004328296.1	191	ALIPUT_RS03410
NZ_DS499577.1	718925	720235		minus	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	73802716	protein-coding		WP_004328297.1	436	ALIPUT_RS03415
NZ_DS499577.1	721030	721191		minus	50S ribosomal protein L34	rpmH	73802717	protein-coding		WP_040293407.1	53	ALIPUT_RS03420
NZ_DS499577.1	721351	721914		minus	DUF4924 family protein		73802718	protein-coding		WP_004328302.1	187	ALIPUT_RS03425
NZ_DS499577.1	721951	724185		minus	inorganic phosphate transporter		73802719	protein-coding		WP_004328303.1	744	ALIPUT_RS03430
NZ_DS499577.1	724277	724471		plus	hypothetical protein		73802720	protein-coding		WP_004328304.1	64	ALIPUT_RS03435
NZ_DS499577.1	724829	727108		minus	elongation factor G		73802721	protein-coding		WP_004328305.1	759	ALIPUT_RS03440
NZ_DS499577.1	727209	727994		minus	1,4-dihydroxy-6-naphtoate synthase		73802722	protein-coding		WP_227088833.1	261	ALIPUT_RS03445
NZ_DS499577.1	728008	728208		minus	hypothetical protein		73802723	protein-coding		WP_004328307.1	66	ALIPUT_RS03450
NZ_DS499577.1	728201	728725		minus	phosphorylase family protein		73802724	protein-coding		WP_004328308.1	174	ALIPUT_RS03455
NZ_DS499577.1	728739	730133		minus	aminopeptidase P family protein		73802725	protein-coding		WP_004328309.1	464	ALIPUT_RS03460
NZ_DS499577.1	730549	731043		plus	TlpA family protein disulfide reductase		73802726	protein-coding		WP_004328312.1	164	ALIPUT_RS03465
NZ_DS499577.1	731070	732842		plus	DUF6029 family protein		73802727	protein-coding		WP_004328314.1	590	ALIPUT_RS03470
NZ_DS499577.1	733037	733981		plus	Omp28-related outer membrane protein		73802728	protein-coding		WP_231290534.1	314	ALIPUT_RS03475
NZ_DS499577.1	734192	735241		plus	Omp28-related outer membrane protein		73802729	protein-coding		WP_004328317.1	349	ALIPUT_RS03480
NZ_DS499577.1	735383	735541		minus	hypothetical protein		73804402	protein-coding		WP_004328318.1	52	ALIPUT_RS12970
NZ_DS499577.1	735528	736109		minus	ATPase		73802730	protein-coding		WP_004328319.1	193	ALIPUT_RS03485
NZ_DS499577.1	736572	736643		minus	tRNA-Thr		73802731	tRNA				ALIPUT_RS03490
NZ_DS499577.1	737518	738009		minus	hypothetical protein		73802732	protein-coding		WP_004328322.1	163	ALIPUT_RS03495
NZ_DS499577.1	738025	740718		minus	leucine-rich repeat protein		73804305	protein-coding		WP_004328323.1	897	ALIPUT_RS12040
NZ_DS499577.1	740732	741148		minus	hypothetical protein		73802733	protein-coding		WP_004328324.1	138	ALIPUT_RS03505
NZ_DS499577.1	741575	741853		minus	hypothetical protein		73802734	protein-coding		WP_004328325.1	92	ALIPUT_RS03510
NZ_DS499577.1	741835	742236		minus	DUF6908 domain-containing protein		73802735	protein-coding		WP_004328326.1	133	ALIPUT_RS03515
NZ_DS499577.1	742659	743195		minus	hypothetical protein		73804306	protein-coding		WP_004328327.1	178	ALIPUT_RS12045
NZ_DS499577.1	743265	743765		minus	hypothetical protein		73804307	protein-coding		WP_147554514.1	166	ALIPUT_RS12050
NZ_DS499577.1	743814	744062		minus	hypothetical protein		73804403	protein-coding		WP_004328329.1	82	ALIPUT_RS12975
NZ_DS499577.1	744069	744344		minus	hypothetical protein		73804404	protein-coding		WP_004328330.1	91	ALIPUT_RS12980
NZ_DS499577.1	744935	745774		plus	hypothetical protein		73802736	protein-coding		WP_004328092.1	279	ALIPUT_RS03535
NZ_DS499577.1	745940	746473		plus	hypothetical protein		73802737	protein-coding		WP_231290535.1	177	ALIPUT_RS03540
NZ_DS499577.1	746538	747749		minus	site-specific integrase		73802738	protein-coding		WP_004328332.1	403	ALIPUT_RS03545
NZ_DS499577.1	747906	747977		minus	tRNA-Thr		73802739	tRNA				ALIPUT_RS03550
NZ_DS499577.1	748211	748900		plus	hypothetical protein		73802740	protein-coding		WP_004328333.1	229	ALIPUT_RS03555
NZ_DS499577.1	749189	750436		minus	peptidase U32 family protein		73802741	protein-coding		WP_004328335.1	415	ALIPUT_RS03560
NZ_DS499577.1	750449	751420		minus	polyprenyl synthetase family protein		73802742	protein-coding		WP_040293411.1	323	ALIPUT_RS03565
NZ_DS499577.1	751604	752599		plus	ROK family protein		73802743	protein-coding		WP_004328338.1	331	ALIPUT_RS03570
NZ_DS499577.1	752721	753650		minus	hypothetical protein		73802744	protein-coding		WP_004328339.1	309	ALIPUT_RS03575
NZ_DS499577.1	753757	754560		minus	DUF3108 domain-containing protein		73802745	protein-coding		WP_004328340.1	267	ALIPUT_RS03580
NZ_DS499577.1	754821	756932		minus	ATP-dependent DNA helicase RecG	recG	73802746	protein-coding		WP_004328342.1	703	ALIPUT_RS03585
NZ_DS499577.1	757315	757716		plus	hypothetical protein		73802747	protein-coding		WP_004328343.1	133	ALIPUT_RS03590
NZ_DS499577.1	757828	759333		plus	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG	73802748	protein-coding		WP_004328344.1	501	ALIPUT_RS03595
NZ_DS499577.1	759330	759932		plus	WbqC family protein		73802749	protein-coding		WP_040293168.1	200	ALIPUT_RS03600
NZ_DS499577.1	759856	761892		minus	glycoside hydrolase family 2 protein		73802750	protein-coding		WP_004328346.1	678	ALIPUT_RS03605
NZ_DS499577.1	762145	763080		plus	DMT family transporter		73802751	protein-coding		WP_004328348.1	311	ALIPUT_RS03610
NZ_DS499577.1	763250	764485		plus	efflux RND transporter periplasmic adaptor subunit		73802752	protein-coding		WP_004328349.1	411	ALIPUT_RS03615
NZ_DS499577.1	764489	767587		plus	efflux RND transporter permease subunit		73802753	protein-coding		WP_004328350.1	1032	ALIPUT_RS03620
NZ_DS499577.1	767584	768972		plus	efflux transporter outer membrane subunit		73802754	protein-coding		WP_004328351.1	462	ALIPUT_RS03625
NZ_DS499577.1	769125	769197		plus	tRNA-Gly		73802755	tRNA				ALIPUT_RS03630
NZ_DS499577.1	769377	770582		plus	site-specific integrase		73802756	protein-coding		WP_004328352.1	401	ALIPUT_RS03635
NZ_DS499577.1	770652	771191		minus	hypothetical protein		73802757	protein-coding		WP_231290536.1	179	ALIPUT_RS03640
NZ_DS499577.1	771357	772196		minus	hypothetical protein		73802758	protein-coding		WP_004328354.1	279	ALIPUT_RS03645
NZ_DS499577.1	772788	773063		plus	hypothetical protein		73804405	protein-coding		WP_004328355.1	91	ALIPUT_RS12985
NZ_DS499577.1	773070	773318		plus	hypothetical protein		73804406	protein-coding		WP_004328356.1	82	ALIPUT_RS12990
NZ_DS499577.1	773367	773867		plus	hypothetical protein		73804308	protein-coding		WP_231290537.1	166	ALIPUT_RS12055
NZ_DS499577.1	773937	774473		plus	hypothetical protein		73804309	protein-coding		WP_004328358.1	178	ALIPUT_RS12060
NZ_DS499577.1	774895	775284		plus	DUF6908 domain-containing protein		73802759	protein-coding		WP_004328359.1	129	ALIPUT_RS03665
NZ_DS499577.1	775281	775562		plus	hypothetical protein		73802760	protein-coding		WP_004328360.1	93	ALIPUT_RS03670
NZ_DS499577.1	775713	776066		plus	hypothetical protein		73802761	protein-coding		WP_004328361.1	117	ALIPUT_RS03675
NZ_DS499577.1	776476	776814		plus	hypothetical protein		73802762	protein-coding		WP_004328362.1	112	ALIPUT_RS03680
NZ_DS499577.1	776984	777325		plus	hypothetical protein		73802763	protein-coding		WP_004328363.1	113	ALIPUT_RS03685
NZ_DS499577.1	777336	777821		plus	hypothetical protein		73802764	protein-coding		WP_004328364.1	161	ALIPUT_RS03690
NZ_DS499577.1	777899	778411		plus	tetratricopeptide repeat protein		73802765	protein-coding		WP_040293176.1	170	ALIPUT_RS03695
NZ_DS499577.1	778478	779443		plus	hypothetical protein		73802766	protein-coding		WP_004328366.1	321	ALIPUT_RS03700
NZ_DS499577.1	779915	780016		plus	tRNA-Gly		73804367	tRNA				ALIPUT_RS12715
NZ_DS499577.1	780468	781352		minus	helix-turn-helix domain-containing protein		73802767	protein-coding		WP_040293179.1	294	ALIPUT_RS03710
NZ_DS499577.1	781654	782286		minus	hypothetical protein		73804407	protein-coding		WP_187117661.1	210	ALIPUT_RS12995
NZ_DS499577.1	782645	783106		minus	N-acetylmuramoyl-L-alanine amidase		73802768	protein-coding		WP_040293182.1	153	ALIPUT_RS03725
NZ_DS499577.1	783474	784598		plus	MBL fold metallo-hydrolase		73802769	protein-coding		WP_004328376.1	374	ALIPUT_RS03735
NZ_DS499577.1	784657	785400		minus	2,3-diphosphoglycerate-dependent phosphoglycerate mutase	gpmA	73802770	protein-coding		WP_004328377.1	247	ALIPUT_RS03740
NZ_DS499577.1	785415	786410		minus	2-hydroxyacid dehydrogenase		73802771	protein-coding		WP_004328378.1	331	ALIPUT_RS03745
NZ_DS499577.1	786605	788065		plus	DHA2 family efflux MFS transporter permease subunit		73802772	protein-coding		WP_004328380.1	486	ALIPUT_RS03755
NZ_DS499577.1	788132	789208		plus	A/G-specific adenine glycosylase	mutY	73802773	protein-coding		WP_004328381.1	358	ALIPUT_RS03760
NZ_DS499577.1	789286	790992		plus	aspartate-alanine antiporter	aspT	73802774	protein-coding		WP_004328382.1	568	ALIPUT_RS03765
NZ_DS499577.1	791135	791590		plus	GAF domain-containing protein		73802775	protein-coding		WP_004328383.1	151	ALIPUT_RS03770
NZ_DS499577.1	791857	793152		minus	OmpA family protein		73802776	protein-coding		WP_004328385.1	431	ALIPUT_RS03775
NZ_DS499577.1	793323	795869		minus	adenosylcobalamin-dependent ribonucleoside-diphosphate reductase		73802777	protein-coding		WP_004328386.1	848	ALIPUT_RS03780
NZ_DS499577.1	796411	796785		minus	RidA family protein		73802778	protein-coding		WP_004328387.1	124	ALIPUT_RS03785
NZ_DS499577.1	797068	797493		plus	META domain-containing protein		73802779	protein-coding		WP_004328390.1	141	ALIPUT_RS03790
NZ_DS499577.1	797750	798880		plus	radical SAM family heme chaperone HemW	hemW	73802780	protein-coding		WP_004328392.1	376	ALIPUT_RS03795
NZ_DS499577.1	798907	803154		plus	alpha-glucan family phosphorylase	glgP	73802781	protein-coding		WP_004328393.1	1415	ALIPUT_RS03800
NZ_DS499577.1	803390	805363		plus	amylo-alpha-1,6-glucosidase		73802782	protein-coding		WP_004328395.1	657	ALIPUT_RS03805
NZ_DS499577.1	805694	807001		plus	glycosyltransferase family 4 protein		73802783	protein-coding		WP_004328396.1	435	ALIPUT_RS03810
NZ_DS499577.1	807016	808281		plus	glycoside hydrolase family 57 protein		73802784	protein-coding		WP_004328397.1	421	ALIPUT_RS03815
NZ_DS499577.1	808488	809381		minus	AraC family transcriptional regulator		73802785	protein-coding		WP_004328398.1	297	ALIPUT_RS03820
NZ_DS499577.1	809363	810298		minus	diacylglycerol/lipid kinase family protein		73802786	protein-coding		WP_004328399.1	311	ALIPUT_RS03825
NZ_DS499577.1	810314	811324		minus	FAD:protein FMN transferase		73802787	protein-coding		WP_004328400.1	336	ALIPUT_RS03830
NZ_DS499577.1	811520	811792		plus	30S ribosomal protein S15	rpsO	73802788	protein-coding		WP_022043534.1	90	ALIPUT_RS03835
NZ_DS499577.1	811882	814095		plus	polyribonucleotide nucleotidyltransferase	pnp	73802789	protein-coding		WP_004328402.1	737	ALIPUT_RS03840
NZ_DS499577.1	814285	816012		plus	hypothetical protein		73802790	protein-coding		WP_004328403.1	575	ALIPUT_RS03845
NZ_DS499577.1	816561	817439		plus	deoxyribose-phosphate aldolase	deoC	73802791	protein-coding		WP_004328406.1	292	ALIPUT_RS03850
NZ_DS499577.1	817515	818225		minus	pirin family protein		73802792	protein-coding		WP_004328407.1	236	ALIPUT_RS03855
NZ_DS499577.1	818409	820019		minus	phosphoenolpyruvate carboxykinase (ATP)	pckA	73802793	protein-coding		WP_004328408.1	536	ALIPUT_RS03860
NZ_DS499577.1	820132	821310		minus	dicarboxylate/amino acid:cation symporter		73802794	protein-coding		WP_040293187.1	392	ALIPUT_RS03865
NZ_DS499577.1	821492	822262		plus	radical SAM protein		73802795	protein-coding		WP_040293188.1	256	ALIPUT_RS03870
NZ_DS499577.1	822831	823184		minus	dihydroneopterin aldolase	folB	73802796	protein-coding		WP_004328413.1	117	ALIPUT_RS03875
NZ_DS499577.1	823186	824481		minus	tyrosine--tRNA ligase	tyrS	73802797	protein-coding		WP_004328414.1	431	ALIPUT_RS03880
NZ_DS499577.1	824508	826427		minus	DNA polymerase III subunit gamma/tau		73804342	protein-coding		WP_004328415.1	639	ALIPUT_RS12370
NZ_DS499577.1	826732	827388		minus	hypothetical protein		73802798	protein-coding		WP_004328416.1	218	ALIPUT_RS03890
NZ_DS499577.1	827556	830153		plus	ATP-dependent chaperone ClpB	clpB	73802799	protein-coding		WP_004328417.1	865	ALIPUT_RS03895
NZ_DS499577.1	830246	831517		minus	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme		73802800	protein-coding		WP_004328418.1	423	ALIPUT_RS03900
NZ_DS499577.1	832237	832947		plus	DUF3944 domain-containing protein		73802801	protein-coding		WP_004328420.1	236	ALIPUT_RS03910
NZ_DS499577.1	833061	833591		minus	6,7-dimethyl-8-ribityllumazine synthase	ribH	73802802	protein-coding		WP_004328421.1	176	ALIPUT_RS03915
NZ_DS499577.1	833614	834294		minus	tetratricopeptide repeat protein		73802803	protein-coding		WP_004328422.1	226	ALIPUT_RS03920
NZ_DS499577.1	834414	834704		minus	DciA family protein		73802804	protein-coding		WP_004328423.1	96	ALIPUT_RS03925
NZ_DS499577.1	834701	835789		minus	DNA replication/repair protein RecF	recF	73802805	protein-coding		WP_004328424.1	362	ALIPUT_RS03930
NZ_DS499577.1	835885	836037		minus	hypothetical protein		73804368	protein-coding		WP_155813744.1	50	ALIPUT_RS12725
NZ_DS499577.1	836191	836631		minus	50S ribosomal protein L9	rplI	73802806	protein-coding		WP_004328427.1	146	ALIPUT_RS03940
NZ_DS499577.1	836650	836928		minus	30S ribosomal protein S18	rpsR	73802807	protein-coding		WP_004328428.1	92	ALIPUT_RS03945
NZ_DS499577.1	836932	837276		minus	30S ribosomal protein S6	rpsF	73802808	protein-coding		WP_004328430.1	114	ALIPUT_RS03950
NZ_DS499577.1	837617	838195		minus	adenylate kinase		73802809	protein-coding		WP_004328431.1	192	ALIPUT_RS03955
NZ_DS499577.1	838367	839404		plus	thiamine-phosphate kinase	thiL	73802810	protein-coding		WP_040293193.1	345	ALIPUT_RS03960
NZ_DS499577.1	839407	840177		minus	lipopolysaccharide kinase InaA family protein		73802811	protein-coding		WP_004328433.1	256	ALIPUT_RS03965
NZ_DS499577.1	840327	840578		minus	30S ribosomal protein S20	rpsT	73802812	protein-coding		WP_004328434.1	83	ALIPUT_RS03970
NZ_DS499577.1	840782	840853		minus	tRNA-Glu		73802813	tRNA				ALIPUT_RS03975
NZ_DS499577.1	841336	841411		plus	tRNA-Pro		73802814	tRNA				ALIPUT_RS03980
NZ_DS499577.1	841775	841850		minus	tRNA-His		73802815	tRNA				ALIPUT_RS03985
NZ_DS499577.1	842157	842426		plus	co-chaperone GroES		73802816	protein-coding		WP_004328438.1	89	ALIPUT_RS03990
NZ_DS499577.1	842458	844089		plus	chaperonin GroEL	groL	73802817	protein-coding		WP_004328439.1	543	ALIPUT_RS03995
NZ_DS499577.1	844366	845685		minus	zf-HC2 domain-containing protein		73802818	protein-coding		WP_004328440.1	439	ALIPUT_RS04005
NZ_DS499577.1	845698	846186		minus	RNA polymerase sigma factor		73804310	protein-coding		WP_004328441.1	162	ALIPUT_RS12075
NZ_DS499577.1	846558	846812		minus	uncharacterized gene		73802819	pseudogene				ALIPUT_RS04015
NZ_DS499577.1	847006	847698		minus	Mpv17/PMP22 family protein		73802820	protein-coding		WP_004328444.1	230	ALIPUT_RS04020
NZ_DS499577.1	847722	849365		minus	DNA repair protein RecN	recN	73802821	protein-coding		WP_004328445.1	547	ALIPUT_RS04025
NZ_DS499577.1	849368	850564		minus	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC	73802822	protein-coding		WP_004328446.1	398	ALIPUT_RS04030
NZ_DS499577.1	850575	850895		minus	DNA-directed RNA polymerase subunit omega		73802823	protein-coding		WP_004328447.1	106	ALIPUT_RS04035
NZ_DS499577.1	850900	851715		minus	outer membrane protein assembly factor BamD		73802824	protein-coding		WP_004328448.1	271	ALIPUT_RS04040
NZ_DS499577.1	851893	852897		minus	aspartate-semialdehyde dehydrogenase		73802825	protein-coding		WP_004328450.1	334	ALIPUT_RS04045
NZ_DS499577.1	852926	855331		minus	transglycosylase domain-containing protein		73802826	protein-coding		WP_004328451.1	801	ALIPUT_RS04050
NZ_DS499577.1	855663	858632		minus	BamA/TamA family outer membrane protein		73802827	protein-coding		WP_004328452.1	989	ALIPUT_RS04055
NZ_DS499577.1	858629	858973		minus	translation initiation factor		73802828	protein-coding		WP_004328453.1	114	ALIPUT_RS04060
NZ_DS499577.1	859297	859374		minus	tRNA-Val		73802829	tRNA				ALIPUT_RS04065
NZ_DS499577.1	859398	859471		minus	tRNA-Asn		73802830	tRNA				ALIPUT_RS04070
NZ_DS499577.1	859602	860681		plus	DUF1573 domain-containing protein		73802831	protein-coding		WP_004328455.1	359	ALIPUT_RS04075
NZ_DS499577.1	860829	861713		plus	sulfide/dihydroorotate dehydrogenase-like FAD/NAD-binding protein		73802832	protein-coding		WP_004328456.1	294	ALIPUT_RS04080
NZ_DS499577.1	861817	863211		plus	NADPH-dependent glutamate synthase	gltA	73802833	protein-coding		WP_004328457.1	464	ALIPUT_RS04085
NZ_DS499577.1	863225	863791		plus	lipocalin-like domain-containing protein		73802834	protein-coding		WP_004328458.1	188	ALIPUT_RS04090
NZ_DS499577.1	863974	865005		minus	glycosyltransferase family 9 protein		73802835	protein-coding		WP_004328459.1	343	ALIPUT_RS04095
NZ_DS499577.1	864989	865594		minus	DUF4254 domain-containing protein		73802836	protein-coding		WP_004328460.1	201	ALIPUT_RS04100
NZ_DS499577.1	865735	866733		plus	glucosaminidase domain-containing protein		73802837	protein-coding		WP_004328462.1	332	ALIPUT_RS04105
NZ_DS499577.1	866752	867438		plus	hypothetical protein		73802838	protein-coding		WP_004328463.1	228	ALIPUT_RS04110
NZ_DS499577.1	867463	869610		plus	S9 family peptidase		73802839	protein-coding		WP_004328464.1	715	ALIPUT_RS04115
NZ_DS499577.1	869624	870094		plus	methylated-DNA--[protein]-cysteine S-methyltransferase		73802840	protein-coding		WP_004328465.1	156	ALIPUT_RS04120
NZ_DS499577.1	870148	870306		minus	rubredoxin	rd	73802841	protein-coding		WP_004328466.1	52	ALIPUT_RS04125
NZ_DS499577.1	870603	871169		minus	elongation factor P	efp	73802842	protein-coding		WP_004328467.1	188	ALIPUT_RS04130
NZ_DS499577.1	871243	871833		minus	UbiX family flavin prenyltransferase		73802843	protein-coding		WP_004328468.1	196	ALIPUT_RS04135
NZ_DS499577.1	871838	872446		minus	polysaccharide deacetylase family protein		73802844	protein-coding		WP_050751474.1	202	ALIPUT_RS04140
NZ_DS499577.1	872802	873746		plus	hypothetical protein		73802845	protein-coding		WP_040293196.1	314	ALIPUT_RS04145
NZ_DS499577.1	873728	874489		plus	hypothetical protein		73802846	protein-coding		WP_004328471.1	253	ALIPUT_RS04150
NZ_DS499577.1	874520	874984		plus	hypothetical protein		73802847	protein-coding		WP_004328472.1	154	ALIPUT_RS04155
NZ_DS499577.1	875131	876240		plus	DUF4837 family protein		73802848	protein-coding		WP_004328473.1	369	ALIPUT_RS04160
NZ_DS499577.1	876256	877674		plus	cardiolipin synthase	cls	73802849	protein-coding		WP_004328474.1	472	ALIPUT_RS04165
NZ_DS499577.1	877868	878344		plus	transcription elongation factor GreA	greA	73802850	protein-coding		WP_004328475.1	158	ALIPUT_RS04170
NZ_DS499577.1	878603	879958		minus	hypothetical protein		73802851	protein-coding		WP_040293198.1	451	ALIPUT_RS04175
NZ_DS499577.1	880619	880945		plus	hypothetical protein		73802852	protein-coding		WP_022459780.1	108	ALIPUT_RS04180
NZ_DS499577.1	881283	883592		plus	TonB-dependent receptor		73802853	protein-coding		WP_004328479.1	769	ALIPUT_RS04185
NZ_DS499577.1	883962	885245		plus	arginine deiminase family protein		73802854	protein-coding		WP_081443361.1	427	ALIPUT_RS04195
NZ_DS499577.1	885538	886479		minus	malate dehydrogenase	mdh	73802855	protein-coding		WP_004328483.1	313	ALIPUT_RS04200
NZ_DS499577.1	886663	887040		minus	glycine cleavage system protein GcvH	gcvH	73802856	protein-coding		WP_004328484.1	125	ALIPUT_RS04205
NZ_DS499577.1	887139	887918		minus	biotin--[acetyl-CoA-carboxylase] ligase		73802857	protein-coding		WP_004328485.1	259	ALIPUT_RS04210
NZ_DS499577.1	887929	888756		minus	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase		73802858	protein-coding		WP_004328486.1	275	ALIPUT_RS04215
NZ_DS499577.1	888946	891084		plus	prolyl oligopeptidase family serine peptidase		73802859	protein-coding		WP_004328487.1	712	ALIPUT_RS04220
NZ_DS499577.1	891215	892471		plus	aspartate kinase		73802860	protein-coding		WP_004328488.1	418	ALIPUT_RS04225
NZ_DS499577.1	892520	892870		plus	DUF6984 family protein		73802861	protein-coding		WP_004328489.1	116	ALIPUT_RS04230
NZ_DS499577.1	892922	893449		plus	hypothetical protein		73802862	protein-coding		WP_004328490.1	175	ALIPUT_RS04235
NZ_DS499577.1	893543	893926		plus	hypothetical protein		73804369	protein-coding		WP_147554516.1	127	ALIPUT_RS12730
NZ_DS499577.1	894018	894215		minus	hypothetical protein		73802863	protein-coding		WP_004328493.1	65	ALIPUT_RS04240
NZ_DS499577.1	894713	895168		minus	lipocalin-like domain-containing protein		73802864	protein-coding		WP_004328495.1	151	ALIPUT_RS04245
NZ_DS499577.1	895575	895871		minus	hypothetical protein		73802865	protein-coding		WP_004328496.1	98	ALIPUT_RS04250
NZ_DS499577.1	897343	898146		plus	hypothetical protein		73802866	protein-coding		WP_004328500.1	267	ALIPUT_RS04260
NZ_DS499577.1	898443	899831		minus	transposase		73802867	protein-coding		WP_004328501.1	462	ALIPUT_RS04265
