Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_012778.1	623394	623984		plus	phosphatase PAP2 family protein		41355366	protein-coding		WP_148231335.1	196	EUBELI_RS02955
NC_012778.1	624033	624890		plus	putative manganese transporter		41355367	protein-coding		WP_012738864.1	285	EUBELI_RS02960
NC_012778.1	625066	625671		plus	DUF4867 family protein		41355368	protein-coding		WP_012738865.1	201	EUBELI_RS02965
NC_012778.1	625689	627173		plus	L-fucose/L-arabinose isomerase family protein		41355369	protein-coding		WP_012738866.1	494	EUBELI_RS02970
NC_012778.1	627217	628695		plus	xylulokinase	xylB	41355370	protein-coding		WP_012738867.1	492	EUBELI_RS02975
NC_012778.1	628716	629369		plus	fructose-6-phosphate aldolase	fsa	41355371	protein-coding		WP_041687987.1	217	EUBELI_RS02980
NC_012778.1	629415	630551		plus	ROK family transcriptional regulator		41355372	protein-coding		WP_012738869.1	378	EUBELI_RS02985
NC_012778.1	631109	631969		plus	ABC transporter ATP-binding protein		41355373	protein-coding		WP_041687989.1	286	EUBELI_RS02990
NC_012778.1	631966	632619		plus	hypothetical protein		41355374	protein-coding		WP_012738871.1	217	EUBELI_RS02995
NC_012778.1	632616	632996		plus	GntR family transcriptional regulator		41355375	protein-coding		WP_012738872.1	126	EUBELI_RS03000
NC_012778.1	632999	633658		plus	ATP-binding cassette domain-containing protein		41355376	protein-coding		WP_012738873.1	219	EUBELI_RS03005
NC_012778.1	633683	634183		plus	hypothetical protein		41355377	protein-coding		WP_012738874.1	166	EUBELI_RS03010
NC_012778.1	634387	635367		minus	glycosyltransferase family 2 protein		41355378	protein-coding		WP_012738875.1	326	EUBELI_RS03015
NC_012778.1	635387	637108		minus	glycosyltransferase family protein		41355379	protein-coding		WP_012738876.1	573	EUBELI_RS03020
NC_012778.1	637239	638426		plus	pyridoxal phosphate-dependent aminotransferase		41355380	protein-coding		WP_012738877.1	395	EUBELI_RS03025
NC_012778.1	638454	639518		plus	histidinol-phosphate transaminase	hisC	41355381	protein-coding		WP_041687991.1	354	EUBELI_RS03030
NC_012778.1	639520	640137		plus	epoxyqueuosine reductase QueH		41355382	protein-coding		WP_012738879.1	205	EUBELI_RS03035
NC_012778.1	640230	641003		plus	hypothetical protein		41355383	protein-coding		WP_148231336.1	257	EUBELI_RS03040
NC_012778.1	641027	641707		plus	type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein		41355384	protein-coding		WP_012738881.1	226	EUBELI_RS03045
NC_012778.1	641742	642278		plus	phosphodiesterase	yfcE	41355385	protein-coding		WP_012738882.1	178	EUBELI_RS03050
NC_012778.1	642385	642789		plus	hypothetical protein		41355386	protein-coding		WP_022098040.1	134	EUBELI_RS03055
NC_012778.1	642889	644577		plus	S8 family peptidase		41355387	protein-coding		WP_012738885.1	562	EUBELI_RS03060
NC_012778.1	644669	645100		plus	RrF2 family transcriptional regulator		41355388	protein-coding		WP_012738886.1	143	EUBELI_RS03065
NC_012778.1	645259	646494		plus	O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase family protein		41355389	protein-coding		WP_012738887.1	411	EUBELI_RS03070
NC_012778.1	646520	647386		plus	4Fe-4S binding protein		41355390	protein-coding		WP_022098036.1	288	EUBELI_RS03075
NC_012778.1	647379	647630		plus	sulfurtransferase TusA family protein		41355391	protein-coding		WP_012738889.1	83	EUBELI_RS03080
NC_012778.1	647645	647962		plus	thioredoxin family protein		41355392	protein-coding		WP_012738890.1	105	EUBELI_RS03085
NC_012778.1	648006	648215		plus	sulfur carrier protein ThiS	thiS	41355393	protein-coding		WP_012738891.1	69	EUBELI_RS03090
NC_012778.1	648215	649021		plus	thiazole biosynthesis adenylyltransferase ThiF	thiF	41355394	protein-coding		WP_012738892.1	268	EUBELI_RS03095
NC_012778.1	649268	649684		plus	M67 family metallopeptidase		41355395	protein-coding		WP_041687993.1	138	EUBELI_RS03100
NC_012778.1	649904	650032		plus	hypothetical protein		79984126	protein-coding		WP_265416933.1	42	EUBELI_RS14795
NC_012778.1	650105	650989		plus	helix-turn-helix domain-containing protein		41357377	protein-coding		WP_012738896.1	294	EUBELI_RS13550
NC_012778.1	651336	651485		plus	cyclic lactone autoinducer peptide		41357436	protein-coding		WP_012738897.1	49	EUBELI_RS13875
NC_012778.1	651503	651910		plus	hypothetical protein		41355396	protein-coding		WP_012738898.1	135	EUBELI_RS03110
NC_012778.1	651992	652819		plus	hypothetical protein		41355397	protein-coding		WP_012738899.1	275	EUBELI_RS03115
NC_012778.1	652832	653656		plus	hypothetical protein		41355398	protein-coding		WP_041687994.1	274	EUBELI_RS03120
NC_012778.1	653646	654260		plus	hypothetical protein		41355399	protein-coding		WP_012738901.1	204	EUBELI_RS03125
NC_012778.1	654269	655018		plus	hypothetical protein		41355400	protein-coding		WP_012738902.1	249	EUBELI_RS03130
NC_012778.1	655018	655863		plus	hypothetical protein		41355401	protein-coding		WP_012738903.1	281	EUBELI_RS03135
NC_012778.1	655867	656505		plus	ABC transporter ATP-binding protein		41355402	protein-coding		WP_012738904.1	212	EUBELI_RS03140
NC_012778.1	656502	657089		plus	accessory gene regulator B family protein		41355403	protein-coding		WP_012738905.1	195	EUBELI_RS03145
NC_012778.1	657095	657820		plus	LytR/AlgR family response regulator transcription factor		41355404	protein-coding		WP_012738906.1	241	EUBELI_RS03150
NC_012778.1	657817	659064		plus	sensor histidine kinase		41355405	protein-coding		WP_012738907.1	415	EUBELI_RS03155
NC_012778.1	659126	660517		minus	magnesium transporter	mgtE	41355406	protein-coding		WP_228003409.1	463	EUBELI_RS03160
NC_012778.1	660840	661739		plus	LysR family transcriptional regulator		41355407	protein-coding		WP_012738909.1	299	EUBELI_RS03165
NC_012778.1	661869	664139		plus	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE	41355408	protein-coding		WP_041687996.1	756	EUBELI_RS03170
NC_012778.1	664557	665423		minus	SDR family oxidoreductase		41355409	protein-coding		WP_012738913.1	288	EUBELI_RS03175
NC_012778.1	665425	665748		minus	cupin domain-containing protein		41355410	protein-coding		WP_012738914.1	107	EUBELI_RS03180
NC_012778.1	665897	666361		plus	hypothetical protein		41355411	protein-coding		WP_022097483.1	154	EUBELI_RS03185
NC_012778.1	666387	667163		plus	YdcF family protein		41355412	protein-coding		WP_012738916.1	258	EUBELI_RS03190
NC_012778.1	667318	668166		minus	patatin-like phospholipase family protein		41355413	protein-coding		WP_041687998.1	282	EUBELI_RS03195
NC_012778.1	668413	669558		plus	glycoside hydrolase family 88/105 protein		41355414	protein-coding		WP_012738918.1	381	EUBELI_RS03200
NC_012778.1	669644	669982		plus	cupin domain-containing protein		41355415	protein-coding		WP_012738919.1	112	EUBELI_RS03205
NC_012778.1	670021	670524		plus	J domain-containing protein		41355416	protein-coding		WP_012738920.1	167	EUBELI_RS03210
NC_012778.1	670587	671801		plus	LL-diaminopimelate aminotransferase		41355417	protein-coding		WP_012738921.1	404	EUBELI_RS03215
NC_012778.1	671881	673164		minus	HlyC/CorC family transporter		41355418	protein-coding		WP_012738922.1	427	EUBELI_RS03220
NC_012778.1	673317	673673		plus	TIGR04086 family membrane protein		41355419	protein-coding		WP_012738923.1	118	EUBELI_RS03225
NC_012778.1	673807	674814		plus	deoxyguanosinetriphosphate triphosphohydrolase		41355420	protein-coding		WP_012738924.1	335	EUBELI_RS03230
NC_012778.1	674819	676582		plus	DNA primase	dnaG	41355421	protein-coding		WP_012738925.1	587	EUBELI_RS03235
NC_012778.1	676624	677898		plus	RNA polymerase sigma factor RpoD	rpoD	41355422	protein-coding		WP_228003408.1	424	EUBELI_RS03240
NC_012778.1	677908	678615		plus	tRNA (adenine(22)-N(1))-methyltransferase		41355423	protein-coding		WP_012738927.1	235	EUBELI_RS03245
NC_012778.1	678635	680242		plus	nucleoside kinase		41355424	protein-coding		WP_012738928.1	535	EUBELI_RS03250
NC_012778.1	680269	681138		minus	prephenate dehydrogenase		41355425	protein-coding		WP_012738929.1	289	EUBELI_RS03255
NC_012778.1	681290	683707		plus	leucine--tRNA ligase	leuS	41355426	protein-coding		WP_041688000.1	805	EUBELI_RS03260
NC_012778.1	683725	683964		minus	hypothetical protein		41355427	protein-coding		WP_012738931.1	79	EUBELI_RS03265
NC_012778.1	683980	684423		minus	hypothetical protein		41355428	protein-coding		WP_012738932.1	147	EUBELI_RS03270
NC_012778.1	684691	684963		minus	hypothetical protein		41355429	protein-coding		WP_012738933.1	90	EUBELI_RS03275
NC_012778.1	685135	686208		plus	glycosyltransferase		41355430	protein-coding		WP_041688001.1	357	EUBELI_RS03280
NC_012778.1	686229	687395		plus	phosphodiester glycosidase family protein		41355431	protein-coding		WP_012738935.1	388	EUBELI_RS03285
NC_012778.1	687409	688494		plus	hypothetical protein		41355432	protein-coding		WP_012738936.1	361	EUBELI_RS03290
NC_012778.1	688627	690198		plus	putative polysaccharide biosynthesis protein		41355433	protein-coding		WP_228003407.1	523	EUBELI_RS03295
NC_012778.1	690234	690833		plus	UvrB/UvrC motif-containing protein		41355434	protein-coding		WP_012738938.1	199	EUBELI_RS03300
NC_012778.1	690826	691857		plus	hypothetical protein		41355435	protein-coding		WP_012738939.1	343	EUBELI_RS03305
NC_012778.1	691897	694359		plus	ATP-dependent Clp protease ATP-binding subunit		41355436	protein-coding		WP_012738940.1	820	EUBELI_RS03310
NC_012778.1	694462	694875		plus	hypothetical protein		41355437	protein-coding		WP_012738941.1	137	EUBELI_RS03315
NC_012778.1	694953	696332		plus	DNA repair protein RadA	radA	41355438	protein-coding		WP_012738942.1	459	EUBELI_RS03320
NC_012778.1	696357	696995		plus	methyl-accepting chemotaxis protein		41355439	protein-coding		WP_012738943.1	212	EUBELI_RS03325
NC_012778.1	697428	698958		plus	16S ribosomal RNA		41355440	rRNA				EUBELI_RS03330
NC_012778.1	699039	699156		plus	5S ribosomal RNA	rrf	41355441	rRNA				EUBELI_RS03335
NC_012778.1	699176	699248		plus	tRNA-Ala		41355442	tRNA				EUBELI_RS03340
NC_012778.1	699450	702337		plus	23S ribosomal RNA		41355443	rRNA				EUBELI_RS03345
NC_012778.1	702477	702547		plus	tRNA-Trp		41355444	tRNA				EUBELI_RS03350
NC_012778.1	702657	703157		plus	DNA-deoxyinosine glycosylase		41355445	protein-coding		WP_041688003.1	166	EUBELI_RS03355
NC_012778.1	703166	703345		minus	hypothetical protein		41355446	protein-coding		WP_012738945.1	59	EUBELI_RS03360
NC_012778.1	703417	703872		plus	GNAT family N-acetyltransferase		41355447	protein-coding		WP_041688005.1	151	EUBELI_RS03365
NC_012778.1	703884	704594		plus	hydrogenase nickel incorporation protein HypB	hypB	41355448	protein-coding		WP_012738947.1	236	EUBELI_RS03370
NC_012778.1	704587	705264		plus	hydrogenase nickel incorporation protein HypB	hypB	41355449	protein-coding		WP_012738948.1	225	EUBELI_RS03375
NC_012778.1	705264	705425		plus	hypothetical protein		44154955	protein-coding		WP_012738949.1	53	EUBELI_RS14340
NC_012778.1	705429	706235		minus	S8 family peptidase		41355450	protein-coding		WP_012738950.1	268	EUBELI_RS03380
NC_012778.1	706393	707154		plus	SDR family NAD(P)-dependent oxidoreductase		41355451	protein-coding		WP_012738951.1	253	EUBELI_RS03385
NC_012778.1	707247	708185		plus	carbamate kinase	arcC	41355452	protein-coding		WP_012738952.1	312	EUBELI_RS03390
NC_012778.1	708386	708724		plus	hypothetical protein		41355453	protein-coding		WP_148231337.1	112	EUBELI_RS03395
NC_012778.1	708829	710466		plus	ABC-F family ATP-binding cassette domain-containing protein		41355454	protein-coding		WP_012738954.1	545	EUBELI_RS03400
NC_012778.1	710747	712093		plus	phosphomethylpyrimidine synthase ThiC	thiC	41355455	protein-coding		WP_012738955.1	448	EUBELI_RS03405
NC_012778.1	712223	715000		plus	DNA translocase FtsK		41355456	protein-coding		WP_012738956.1	925	EUBELI_RS03410
NC_012778.1	715039	716532		plus	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase		41355457	protein-coding		WP_012738957.1	497	EUBELI_RS03415
NC_012778.1	716532	718748		plus	replication restart helicase PriA	priA	41355458	protein-coding		WP_012738958.1	738	EUBELI_RS03420
NC_012778.1	718765	719238		plus	peptide deformylase	def	41355459	protein-coding		WP_022097799.1	157	EUBELI_RS03425
NC_012778.1	719259	720206		plus	methionyl-tRNA formyltransferase	fmt	41355460	protein-coding		WP_012738960.1	315	EUBELI_RS03430
NC_012778.1	720219	720959		plus	zinc metallopeptidase		41355461	protein-coding		WP_012738961.1	246	EUBELI_RS03435
NC_012778.1	720952	722256		plus	16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB	rsmB	41355462	protein-coding		WP_012738962.1	434	EUBELI_RS03440
NC_012778.1	722259	723311		plus	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	rlmN	41355463	protein-coding		WP_012738963.1	350	EUBELI_RS03445
NC_012778.1	723289	724008		plus	Stp1/IreP family PP2C-type Ser/Thr phosphatase		41355464	protein-coding		WP_012738964.1	239	EUBELI_RS03450
NC_012778.1	724026	726017		plus	Stk1 family PASTA domain-containing Ser/Thr kinase	pknB	41355465	protein-coding		WP_095206502.1	663	EUBELI_RS03455
NC_012778.1	726036	726926		plus	ribosome small subunit-dependent GTPase A	rsgA	41355466	protein-coding		WP_012738966.1	296	EUBELI_RS03460
NC_012778.1	726957	727625		plus	ribulose-phosphate 3-epimerase	rpe	41355467	protein-coding		WP_012738967.1	222	EUBELI_RS03465
NC_012778.1	727645	728742		minus	redox-regulated ATPase YchF	ychF	41355468	protein-coding		WP_012738968.1	365	EUBELI_RS03470
NC_012778.1	729102	729539		plus	division/cell wall cluster transcriptional repressor MraZ	mraZ	41355469	protein-coding		WP_041688510.1	145	EUBELI_RS03475
NC_012778.1	729561	730496		plus	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	rsmH	41355470	protein-coding		WP_041688008.1	311	EUBELI_RS03480
NC_012778.1	730519	731007		plus	FtsB/FtsL family cell division protein		41355471	protein-coding		WP_049777873.1	162	EUBELI_RS03485
NC_012778.1	731049	732977		plus	peptidoglycan D,D-transpeptidase FtsI family protein		41355472	protein-coding		WP_012738972.1	642	EUBELI_RS03490
NC_012778.1	733055	734821		plus	peptidoglycan D,D-transpeptidase FtsI family protein		41355473	protein-coding		WP_012738973.1	588	EUBELI_RS03495
NC_012778.1	734870	736222		plus	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	murD	41355474	protein-coding		WP_012738974.1	450	EUBELI_RS03500
NC_012778.1	736237	737430		plus	FtsW/RodA/SpoVE family cell cycle protein		41355475	protein-coding		WP_012738975.1	397	EUBELI_RS03505
NC_012778.1	737430	738185		plus	cell division protein FtsQ/DivIB		41355476	protein-coding		WP_012738976.1	251	EUBELI_RS03510
NC_012778.1	738265	739434		plus	cell division protein FtsZ	ftsZ	41355477	protein-coding		WP_041688009.1	389	EUBELI_RS03515
NC_012778.1	739523	740443		plus	sigma-E processing peptidase SpoIIGA		41355478	protein-coding		WP_012738978.1	306	EUBELI_RS03520
NC_012778.1	740486	741226		plus	RNA polymerase sporulation sigma factor SigE	sigE	41355479	protein-coding		WP_041688518.1	246	EUBELI_RS03525
NC_012778.1	741281	742048		plus	N-acetylmuramoyl-L-alanine amidase family protein		41355480	protein-coding		WP_012738980.1	255	EUBELI_RS03530
NC_012778.1	742048	743862		plus	translation elongation factor 4	lepA	41355481	protein-coding		WP_012738981.1	604	EUBELI_RS03535
NC_012778.1	743852	745009		plus	radical SAM family heme chaperone HemW	hemW	41355482	protein-coding		WP_012738982.1	385	EUBELI_RS03540
NC_012778.1	745064	745849		minus	helix-turn-helix domain-containing protein		41355483	protein-coding		WP_012738983.1	261	EUBELI_RS03545
NC_012778.1	746116	747864		plus	ammonium transporter		41355484	protein-coding		WP_012738984.1	582	EUBELI_RS03550
NC_012778.1	748143	751703		plus	pyruvate:ferredoxin (flavodoxin) oxidoreductase	nifJ	41355485	protein-coding		WP_012738985.1	1186	EUBELI_RS03555
NC_012778.1	752258	752992		plus	hypothetical protein		41355486	protein-coding		WP_012738987.1	244	EUBELI_RS03560
NC_012778.1	753203	754939		plus	ABC transporter ATP-binding protein		41355487	protein-coding		WP_041688016.1	578	EUBELI_RS03565
NC_012778.1	755007	755972		plus	porphobilinogen synthase	hemB	41355488	protein-coding		WP_041688522.1	321	EUBELI_RS03570
NC_012778.1	756014	757288		plus	glutamate-1-semialdehyde 2,1-aminomutase	hemL	41355489	protein-coding		WP_012738990.1	424	EUBELI_RS03575
NC_012778.1	757313	758530		plus	glutamyl-tRNA reductase	hemA	41355490	protein-coding		WP_012738991.1	405	EUBELI_RS03580
NC_012778.1	758539	759426		plus	hydroxymethylbilane synthase	hemC	41355491	protein-coding		WP_012738992.1	295	EUBELI_RS03585
NC_012778.1	759430	760260		plus	uroporphyrinogen-III synthase		41355492	protein-coding		WP_012738993.1	276	EUBELI_RS03590
NC_012778.1	760774	761706		plus	cysteine synthase A	cysK	41355493	protein-coding		WP_041688018.1	310	EUBELI_RS03600
NC_012778.1	761846	763261		plus	spore germination protein		41355494	protein-coding		WP_041688020.1	471	EUBELI_RS03605
NC_012778.1	763403	763717		plus	helix-turn-helix domain-containing protein		41355495	protein-coding		WP_012738998.1	104	EUBELI_RS03610
NC_012778.1	763714	765021		plus	type II toxin-antitoxin system HipA family toxin		41355496	protein-coding		WP_012738999.1	435	EUBELI_RS03615
NC_012778.1	765024	765971		plus	DMT family transporter		41355497	protein-coding		WP_012739000.1	315	EUBELI_RS03620
NC_012778.1	766019	767764		minus	molecular chaperone DnaK	dnaK	41355498	protein-coding		WP_041688021.1	581	EUBELI_RS03625
NC_012778.1	767934	769034		plus	chorismate synthase	aroC	41355499	protein-coding		WP_012739002.1	366	EUBELI_RS03630
NC_012778.1	769046	770182		plus	tRNA guanosine(34) transglycosylase Tgt	tgt	41355500	protein-coding		WP_012739003.1	378	EUBELI_RS03635
NC_012778.1	770295	770582		plus	preprotein translocase subunit YajC	yajC	41355501	protein-coding		WP_012739004.1	95	EUBELI_RS03640
NC_012778.1	770719	771801		plus	3-isopropylmalate dehydrogenase	leuB	41355502	protein-coding		WP_012739005.1	360	EUBELI_RS03645
NC_012778.1	771836	773509		plus	dihydroxy-acid dehydratase	ilvD	41355503	protein-coding		WP_012739006.1	557	EUBELI_RS03650
NC_012778.1	773560	775242		plus	biosynthetic-type acetolactate synthase large subunit	ilvB	41355504	protein-coding		WP_012739007.1	560	EUBELI_RS03655
NC_012778.1	775316	776416		plus	3-phosphoserine/phosphohydroxythreonine transaminase	serC	41355505	protein-coding		WP_012739008.1	366	EUBELI_RS03660
NC_012778.1	776416	777579		plus	phosphoglycerate dehydrogenase		41355506	protein-coding		WP_012739009.1	387	EUBELI_RS03665
NC_012778.1	777727	778959		plus	DUF1015 domain-containing protein		41355507	protein-coding		WP_041688023.1	410	EUBELI_RS03670
NC_012778.1	779261	780109		plus	alpha/beta hydrolase		41355508	protein-coding		WP_012739011.1	282	EUBELI_RS03675
NC_012778.1	780102	782483		plus	GlgB N-terminal domain-containing protein		41355509	protein-coding		WP_012739012.1	793	EUBELI_RS03680
NC_012778.1	782502	783389		plus	mechanosensitive ion channel family protein		41355510	protein-coding		WP_012739013.1	295	EUBELI_RS03685
NC_012778.1	783548	784357		plus	polyphosphate polymerase domain-containing protein		41355511	protein-coding		WP_012739014.1	269	EUBELI_RS03690
NC_012778.1	784294	784986		plus	DUF4956 domain-containing protein		41355512	protein-coding		WP_041688025.1	230	EUBELI_RS03695
NC_012778.1	785142	785399		plus	IreB family regulatory phosphoprotein		41355513	protein-coding		WP_012739017.1	85	EUBELI_RS03700
NC_012778.1	785401	785823		plus	Holliday junction resolvase RuvX	ruvX	41355514	protein-coding		WP_012739018.1	140	EUBELI_RS03705
NC_012778.1	785845	786108		plus	DUF1292 domain-containing protein		41355515	protein-coding		WP_012739019.1	87	EUBELI_RS03710
NC_012778.1	786158	787828		plus	ribonuclease J		41355516	protein-coding		WP_012739020.1	556	EUBELI_RS03715
NC_012778.1	787875	788216		plus	YlbF family regulator		41355517	protein-coding		WP_012739021.1	113	EUBELI_RS03720
NC_012778.1	788262	788639		plus	endolytic transglycosylase MltG		41355518	protein-coding		WP_148231338.1	125	EUBELI_RS03725
NC_012778.1	788660	789301		plus	O-methyltransferase		41355519	protein-coding		WP_012739023.1	213	EUBELI_RS03730
NC_012778.1	789313	790578		plus	peptidase U32 family protein		41355520	protein-coding		WP_012739024.1	421	EUBELI_RS03735
NC_012778.1	790655	791308		plus	RNA polymerase sporulation sigma factor SigK	sigK	41355521	protein-coding		WP_041688027.1	217	EUBELI_RS03740
NC_012778.1	791332	793149		plus	aminopeptidase P family protein		41355522	protein-coding		WP_012739026.1	605	EUBELI_RS03745
NC_012778.1	793151	794326		plus	hypothetical protein		41355523	protein-coding		WP_012739027.1	391	EUBELI_RS03750
NC_012778.1	794418	796265		plus	GspE/PulE family protein		41355524	protein-coding		WP_012739028.1	615	EUBELI_RS03755
NC_012778.1	796290	797354		plus	type IV pilus twitching motility protein PilT		41355525	protein-coding		WP_012739029.1	354	EUBELI_RS03760
NC_012778.1	797388	797714		plus	hypothetical protein		41355526	protein-coding		WP_012739030.1	108	EUBELI_RS03765
NC_012778.1	797850	798755		plus	O-antigen ligase family protein		41355527	protein-coding		WP_012739031.1	301	EUBELI_RS03770
NC_012778.1	798978	799925		plus	RpnC/YadD family protein		41355528	protein-coding		WP_012739032.1	315	EUBELI_RS03775
NC_012778.1	800000	801787		minus	glycosyltransferase family protein		41355529	protein-coding		WP_012739033.1	595	EUBELI_RS03780
NC_012778.1	802122	803339		plus	type II secretion system F family protein		41355530	protein-coding		WP_041688031.1	405	EUBELI_RS03785
NC_012778.1	803427	803888		plus	prepilin-type N-terminal cleavage/methylation domain-containing protein		71415245	protein-coding		WP_012739035.1	153	EUBELI_RS14600
NC_012778.1	803922	804692		plus	prepilin peptidase		41355531	protein-coding		WP_012739036.1	256	EUBELI_RS03795
NC_012778.1	804783	806387		plus	pilus assembly protein PilM	pilM	41355532	protein-coding		WP_041688033.1	534	EUBELI_RS03800
NC_012778.1	806400	807104		plus	hypothetical protein		41355533	protein-coding		WP_012739038.1	234	EUBELI_RS03805
NC_012778.1	807130	808437		plus	type II secretion system protein		41355534	protein-coding		WP_012739039.1	435	EUBELI_RS03810
NC_012778.1	808462	810984		plus	hypothetical protein		41355535	protein-coding		WP_012739040.1	840	EUBELI_RS03815
NC_012778.1	811011	811577		plus	prepilin-type N-terminal cleavage/methylation domain-containing protein		41355536	protein-coding		WP_165437533.1	188	EUBELI_RS03820
NC_012778.1	811602	812258		plus	PilW family protein		41355537	protein-coding		WP_012739042.1	218	EUBELI_RS03825
NC_012778.1	812277	816290		plus	DUF5057 domain-containing protein		41355538	protein-coding		WP_012739043.1	1337	EUBELI_RS03830
NC_012778.1	816470	817066		plus	Rpn family recombination-promoting nuclease/putative transposase		41355539	protein-coding		WP_012739044.1	198	EUBELI_RS03835
NC_012778.1	817206	818753		plus	YifB family Mg chelatase-like AAA ATPase		41355540	protein-coding		WP_041688035.1	515	EUBELI_RS03840
NC_012778.1	818762	819901		plus	DNA-processing protein DprA	dprA	41355541	protein-coding		WP_012739046.1	379	EUBELI_RS03845
NC_012778.1	819917	821992		plus	type I DNA topoisomerase	topA	41355542	protein-coding		WP_012739047.1	691	EUBELI_RS03850
NC_012778.1	822032	822802		plus	GTP-sensing pleiotropic transcriptional regulator CodY	codY	41355543	protein-coding		WP_012739048.1	256	EUBELI_RS03855
NC_012778.1	822994	823386		plus	flagellar basal body rod protein FlgB	flgB	41355544	protein-coding		WP_012739049.1	130	EUBELI_RS03860
NC_012778.1	823415	823915		plus	flagellar basal body rod protein FlgC	flgC	41355545	protein-coding		WP_041688037.1	166	EUBELI_RS03865
NC_012778.1	823958	824296		plus	flagellar hook-basal body complex protein FliE		41355546	protein-coding		WP_148231339.1	112	EUBELI_RS03870
NC_012778.1	824310	825920		plus	flagellar M-ring protein FliF C-terminal domain-containing protein		41355547	protein-coding		WP_012739052.1	536	EUBELI_RS03875
NC_012778.1	825966	827000		plus	flagellar motor switch protein FliG	fliG	41355548	protein-coding		WP_012739053.1	344	EUBELI_RS03880
NC_012778.1	826993	827829		plus	FliH/SctL family protein		41355549	protein-coding		WP_012739054.1	278	EUBELI_RS03885
NC_012778.1	827869	829218		plus	flagellar protein export ATPase FliI	fliI	41355550	protein-coding		WP_012739055.1	449	EUBELI_RS03890
NC_012778.1	829230	829676		plus	flagellar export protein FliJ	fliJ	41355551	protein-coding		WP_012739056.1	148	EUBELI_RS03895
NC_012778.1	829700	830458		plus	MotE family protein		41355552	protein-coding		WP_012739057.1	252	EUBELI_RS03900
NC_012778.1	830536	831858		plus	flagellar hook-length control protein FliK		41357378	protein-coding		WP_012739058.1	440	EUBELI_RS13555
NC_012778.1	831883	832440		plus	flagellar hook assembly protein FlgD		41355553	protein-coding		WP_012739059.1	185	EUBELI_RS03910
NC_012778.1	832446	832880		plus	TIGR02530 family flagellar biosynthesis protein		41355554	protein-coding		WP_012739060.1	144	EUBELI_RS03915
NC_012778.1	832986	834311		plus	flagellar hook protein FlgE		41355555	protein-coding		WP_041688041.1	441	EUBELI_RS03920
NC_012778.1	834464	834676		plus	flagellar FlbD family protein		41355556	protein-coding		WP_012739062.1	70	EUBELI_RS03925
NC_012778.1	834714	835517		plus	motility protein A		41355557	protein-coding		WP_012739063.1	267	EUBELI_RS03930
NC_012778.1	835517	836317		plus	OmpA/MotB family protein		41355558	protein-coding		WP_012739064.1	266	EUBELI_RS03935
NC_012778.1	836332	836856		plus	hypothetical protein		41355559	protein-coding		WP_012739065.1	174	EUBELI_RS03940
NC_012778.1	836896	837879		plus	flagellar motor switch protein FliM	fliM	41355560	protein-coding		WP_012739066.1	327	EUBELI_RS03945
NC_012778.1	837882	839195		plus	flagellar motor switch phosphatase FliY	fliY	41355561	protein-coding		WP_012739067.1	437	EUBELI_RS03950
NC_012778.1	839311	839658		plus	response regulator		41355562	protein-coding		WP_012739068.1	115	EUBELI_RS03955
NC_012778.1	839710	840033		plus	flagellar biosynthetic protein FliO		41355563	protein-coding		WP_012739069.1	107	EUBELI_RS03960
NC_012778.1	840055	840858		plus	flagellar type III secretion system pore protein FliP	fliP	41355564	protein-coding		WP_012739070.1	267	EUBELI_RS03965
NC_012778.1	840876	841142		plus	flagellar biosynthesis protein FliQ	fliQ	41355565	protein-coding		WP_012739071.1	88	EUBELI_RS03970
NC_012778.1	841161	841934		plus	flagellar biosynthetic protein FliR	fliR	41355566	protein-coding		WP_012739072.1	257	EUBELI_RS03975
NC_012778.1	841934	843052		plus	flagellar biosynthesis protein FlhB	flhB	41355567	protein-coding		WP_012739073.1	372	EUBELI_RS03980
NC_012778.1	843109	845148		plus	flagellar biosynthesis protein FlhA	flhA	41355568	protein-coding		WP_012739074.1	679	EUBELI_RS03985
NC_012778.1	845149	846447		plus	flagellar biosynthesis protein FlhF	flhF	41355569	protein-coding		WP_012739075.1	432	EUBELI_RS03990
NC_012778.1	846447	847328		plus	MinD/ParA family protein		41355570	protein-coding		WP_012739076.1	293	EUBELI_RS03995
NC_012778.1	847342	848061		plus	flagellar brake protein		41355571	protein-coding		WP_012739077.1	239	EUBELI_RS04000
NC_012778.1	848063	849253		plus	protein-glutamate methylesterase/protein-glutamine glutaminase		41355572	protein-coding		WP_012739078.1	396	EUBELI_RS04005
NC_012778.1	849255	851372		plus	chemotaxis protein CheA		41355573	protein-coding		WP_041688045.1	705	EUBELI_RS04010
NC_012778.1	851387	851860		plus	chemotaxis protein CheW		41355574	protein-coding		WP_012739080.1	157	EUBELI_RS04015
