Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_CP173697.1	702870	703208		minus	PilZ domain-containing protein		0	protein-coding		WP_022047081.1	112	ACIRUI_RS03560
NZ_CP173697.1	703338	703901		minus	biotin transporter BioY		0	protein-coding		WP_055067795.1	187	ACIRUI_RS03565
NZ_CP173697.1	704337	705149		plus	GGDEF domain-containing protein		0	protein-coding		WP_176694772.1	270	ACIRUI_RS03570
NZ_CP173697.1	705217	706242		minus	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	queA	0	protein-coding		WP_055067946.1	341	ACIRUI_RS03575
NZ_CP173697.1	706257	708674		minus	phenylalanine--tRNA ligase subunit beta	pheT	0	protein-coding		WP_055067793.1	805	ACIRUI_RS03580
NZ_CP173697.1	708688	709707		minus	phenylalanine--tRNA ligase subunit alpha	pheS	0	protein-coding		WP_022047085.1	339	ACIRUI_RS03585
NZ_CP173697.1	710081	711802		minus	SpoIID/LytB domain-containing protein		0	protein-coding		WP_055067792.1	573	ACIRUI_RS03590
NZ_CP173697.1	711957	712140		minus	6S RNA	ssrS	0	ncRNA				ACIRUI_RS03595
NZ_CP173697.1	712270	712614		minus	hypothetical protein		0	protein-coding		WP_022047087.1	114	ACIRUI_RS03600
NZ_CP173697.1	712748	713125		plus	response regulator		0	protein-coding		WP_022047088.1	125	ACIRUI_RS03605
NZ_CP173697.1	713131	714027		plus	hypothetical protein		0	protein-coding		WP_055067791.1	298	ACIRUI_RS03610
NZ_CP173697.1	714100	714843		minus	amino acid ABC transporter ATP-binding protein		0	protein-coding		WP_055067790.1	247	ACIRUI_RS03615
NZ_CP173697.1	714833	715519		minus	amino acid ABC transporter permease		0	protein-coding		WP_022047091.1	228	ACIRUI_RS03620
NZ_CP173697.1	715540	716334		minus	transporter substrate-binding domain-containing protein		0	protein-coding		WP_055067789.1	264	ACIRUI_RS03625
NZ_CP173697.1	716362	717852		minus	threonine synthase	thrC	0	protein-coding		WP_055067788.1	496	ACIRUI_RS03630
NZ_CP173697.1	717983	718783		plus	hypothetical protein		0	protein-coding		WP_055067787.1	266	ACIRUI_RS03635
NZ_CP173697.1	718810	719298		minus	3-isopropylmalate dehydratase small subunit	leuD	0	protein-coding		WP_022047095.1	162	ACIRUI_RS03640
NZ_CP173697.1	719332	720594		minus	3-isopropylmalate dehydratase large subunit	leuC	0	protein-coding		WP_055067786.1	420	ACIRUI_RS03645
NZ_CP173697.1	720731	721639		plus	LysR family transcriptional regulator		0	protein-coding		WP_022047097.1	302	ACIRUI_RS03650
NZ_CP173697.1	721636	722403		plus	DUF6062 family protein		0	protein-coding		WP_222149854.1	255	ACIRUI_RS03655
NZ_CP173697.1	722407	723153		minus	YwaF family protein		0	protein-coding		WP_055067785.1	248	ACIRUI_RS03660
NZ_CP173697.1	723285	725702		minus	leucine--tRNA ligase	leuS	0	protein-coding		WP_055067784.1	805	ACIRUI_RS03665
NZ_CP173697.1	725844	726869		minus	ketol-acid reductoisomerase	ilvC	0	protein-coding		WP_055067783.1	341	ACIRUI_RS03670
NZ_CP173697.1	726933	727433		minus	acetolactate synthase small subunit	ilvN	0	protein-coding		WP_055067782.1	166	ACIRUI_RS03675
NZ_CP173697.1	727562	727963		minus	zinc-ribbon domain-containing protein		0	protein-coding		WP_055067781.1	133	ACIRUI_RS03680
NZ_CP173697.1	727978	729156		minus	dockerin type I repeat-containing protein		0	protein-coding		WP_055067780.1	392	ACIRUI_RS03685
NZ_CP173697.1	729260	729739		minus	NUDIX hydrolase		0	protein-coding		WP_055067779.1	159	ACIRUI_RS03690
NZ_CP173697.1	729935	730564		minus	alpha/beta hydrolase		0	protein-coding		WP_055067778.1	209	ACIRUI_RS03695
NZ_CP173697.1	730607	731755		minus	RNA polymerase sigma factor RpoD	rpoD	0	protein-coding		WP_055067944.1	382	ACIRUI_RS03700
NZ_CP173697.1	732167	732292		minus	uncharacterized gene		0	pseudogene				ACIRUI_RS03705
NZ_CP173697.1	732330	732563		minus	DUF3791 domain-containing protein		0	protein-coding		WP_055067776.1	77	ACIRUI_RS03710
NZ_CP173697.1	732560	733030		minus	DUF3990 domain-containing protein		0	protein-coding		WP_055067775.1	156	ACIRUI_RS03715
NZ_CP173697.1	733027	733266		minus	DUF3791 domain-containing protein		0	protein-coding		WP_055067774.1	79	ACIRUI_RS03720
NZ_CP173697.1	733503	733625		minus	hypothetical protein		0	protein-coding		WP_261291802.1	40	ACIRUI_RS03725
NZ_CP173697.1	734228	734452		plus	hypothetical protein		0	protein-coding		WP_055067773.1	74	ACIRUI_RS03730
NZ_CP173697.1	734657	735670		minus	GGGtGRT protein		0	protein-coding		WP_055067772.1	337	ACIRUI_RS03735
NZ_CP173697.1	735691	736383		minus	iron-sulfur cluster assembly scaffold protein		0	protein-coding		WP_022045542.1	230	ACIRUI_RS03740
NZ_CP173697.1	736506	737186		minus	UDP-N-acetylglucosamine pyrophosphorylase		0	protein-coding		WP_055067771.1	226	ACIRUI_RS03745
NZ_CP173697.1	737206	740733		minus	type IA DNA topoisomerase		0	protein-coding		WP_055067770.1	1175	ACIRUI_RS03750
NZ_CP173697.1	740761	742122		minus	DUF234 domain-containing protein		0	protein-coding		WP_055067769.1	453	ACIRUI_RS03755
NZ_CP173697.1	742259	743350		minus	aspartate-semialdehyde dehydrogenase	asd	0	protein-coding		WP_055067768.1	363	ACIRUI_RS03760
NZ_CP173697.1	743652	745031		minus	argininosuccinate lyase	argH	0	protein-coding		WP_055067767.1	459	ACIRUI_RS03765
NZ_CP173697.1	745067	745726		minus	epoxyqueuosine reductase QueH		0	protein-coding		WP_055067766.1	219	ACIRUI_RS03770
NZ_CP173697.1	745723	746250		minus	HD domain-containing protein		0	protein-coding		WP_022045535.1	175	ACIRUI_RS03775
NZ_CP173697.1	746240	746560		minus	hypothetical protein		0	protein-coding		WP_055067765.1	106	ACIRUI_RS03780
NZ_CP173697.1	746698	746770		minus	tRNA-Thr		0	tRNA				ACIRUI_RS03785
NZ_CP173697.1	746953	747492		plus	cupin domain-containing protein		0	protein-coding		WP_055067764.1	179	ACIRUI_RS03790
NZ_CP173697.1	747505	748578		plus	ABC transporter ATP-binding protein		0	protein-coding		WP_055067763.1	357	ACIRUI_RS03795
NZ_CP173697.1	748571	749395		plus	ABC transporter permease		0	protein-coding		WP_055067762.1	274	ACIRUI_RS03800
NZ_CP173697.1	749389	750168		plus	ABC transporter permease		0	protein-coding		WP_022045530.1	259	ACIRUI_RS03805
NZ_CP173697.1	750211	751284		plus	PotD/PotF family extracellular solute-binding protein		0	protein-coding		WP_055067761.1	357	ACIRUI_RS03810
NZ_CP173697.1	751424	752335		plus	DUF5688 family protein		0	protein-coding		WP_022045528.1	303	ACIRUI_RS03815
NZ_CP173697.1	752390	753838		minus	glycogen synthase GlgA	glgA	0	protein-coding		WP_055067760.1	482	ACIRUI_RS03820
NZ_CP173697.1	753852	754652		minus	sporulation transcription factor Spo0A	spo0A	0	protein-coding		WP_055067759.1	266	ACIRUI_RS03825
NZ_CP173697.1	754778	756622		minus	ABC transporter ATP-binding protein		0	protein-coding		WP_055067758.1	614	ACIRUI_RS03830
NZ_CP173697.1	756624	758828		minus	ABC transporter ATP-binding protein		0	protein-coding		WP_055067757.1	734	ACIRUI_RS03835
NZ_CP173697.1	758970	759923		minus	hypothetical protein		0	protein-coding		WP_055067756.1	317	ACIRUI_RS03840
NZ_CP173697.1	760252	761154		minus	hypothetical protein		0	protein-coding		WP_055067755.1	300	ACIRUI_RS03845
NZ_CP173697.1	761389	761784		minus	hypothetical protein		0	protein-coding		WP_055067754.1	131	ACIRUI_RS03850
NZ_CP173697.1	761890	762099		plus	DUF6219 family protein		0	protein-coding		WP_022044937.1	69	ACIRUI_RS03855
NZ_CP173697.1	762154	763071		minus	hypothetical protein		0	protein-coding		WP_055067753.1	305	ACIRUI_RS03860
NZ_CP173697.1	763431	767927		minus	DUF5057 domain-containing protein		0	protein-coding		WP_055067752.1	1498	ACIRUI_RS03865
NZ_CP173697.1	767950	768531		minus	prepilin-type N-terminal cleavage/methylation domain-containing protein		0	protein-coding		WP_055067751.1	193	ACIRUI_RS03870
NZ_CP173697.1	768552	769073		minus	prepilin-type N-terminal cleavage/methylation domain-containing protein		0	protein-coding		WP_055067750.1	173	ACIRUI_RS03875
NZ_CP173697.1	769085	771262		minus	hypothetical protein		0	protein-coding		WP_055067749.1	725	ACIRUI_RS03880
NZ_CP173697.1	771265	772365		minus	type II secretion system protein		0	protein-coding		WP_055067748.1	366	ACIRUI_RS03885
NZ_CP173697.1	772397	773203		minus	hypothetical protein		0	protein-coding		WP_055067747.1	268	ACIRUI_RS03890
NZ_CP173697.1	773196	774962		minus	pilus assembly protein PilM	pilM	0	protein-coding		WP_055067746.1	588	ACIRUI_RS03895
NZ_CP173697.1	775203	775967		minus	A24 family peptidase		0	protein-coding		WP_022046080.1	254	ACIRUI_RS03900
NZ_CP173697.1	775997	776488		minus	type II secretion system protein		0	protein-coding		WP_055067745.1	163	ACIRUI_RS03905
NZ_CP173697.1	776580	777791		minus	type II secretion system F family protein		0	protein-coding		WP_055067744.1	403	ACIRUI_RS03910
NZ_CP173697.1	777806	778867		minus	type IV pilus twitching motility protein PilT		0	protein-coding		WP_172679141.1	353	ACIRUI_RS03915
NZ_CP173697.1	778899	780644		minus	GspE/PulE family protein		0	protein-coding		WP_055067743.1	581	ACIRUI_RS03920
NZ_CP173697.1	780803	782095		minus	SpoIVB peptidase	spoIVB	0	protein-coding		WP_055067742.1	430	ACIRUI_RS03925
NZ_CP173697.1	782151	783830		minus	DNA repair protein RecN	recN	0	protein-coding		WP_022046133.1	559	ACIRUI_RS03930
NZ_CP173697.1	783864	784316		minus	arginine repressor		0	protein-coding		WP_022046134.1	150	ACIRUI_RS03935
NZ_CP173697.1	784334	785179		minus	NAD(+)/NADH kinase		0	protein-coding		WP_055067741.1	281	ACIRUI_RS03940
NZ_CP173697.1	785180	785983		minus	TlyA family RNA methyltransferase		0	protein-coding		WP_022046136.1	267	ACIRUI_RS03945
NZ_CP173697.1	785980	787848		minus	1-deoxy-D-xylulose-5-phosphate synthase	dxs	0	protein-coding		WP_055067740.1	622	ACIRUI_RS03950
NZ_CP173697.1	787864	788757		minus	polyprenyl synthetase family protein		0	protein-coding		WP_055067739.1	297	ACIRUI_RS03955
NZ_CP173697.1	788757	788978		minus	exodeoxyribonuclease VII small subunit	xseB	0	protein-coding		WP_022046139.1	73	ACIRUI_RS03960
NZ_CP173697.1	788971	790194		minus	exodeoxyribonuclease VII large subunit	xseA	0	protein-coding		WP_055067738.1	407	ACIRUI_RS03965
NZ_CP173697.1	790191	790589		minus	transcription antitermination factor NusB	nusB	0	protein-coding		WP_055067737.1	132	ACIRUI_RS03970
NZ_CP173697.1	790672	791049		minus	Asp23/Gls24 family envelope stress response protein		0	protein-coding		WP_055067736.1	125	ACIRUI_RS03975
NZ_CP173697.1	791122	792264		minus	glucose-1-phosphate adenylyltransferase subunit GlgD	glgD	0	protein-coding		WP_055067735.1	380	ACIRUI_RS03980
NZ_CP173697.1	792258	793469		minus	glucose-1-phosphate adenylyltransferase		0	protein-coding		WP_022046144.1	403	ACIRUI_RS03985
NZ_CP173697.1	793563	795338		minus	ABC transporter ATP-binding protein		0	protein-coding		WP_055067734.1	591	ACIRUI_RS03990
NZ_CP173697.1	795350	797140		minus	ABC transporter ATP-binding protein		0	protein-coding		WP_055067733.1	596	ACIRUI_RS03995
NZ_CP173697.1	797279	798163		plus	AraC family transcriptional regulator		0	protein-coding		WP_055067732.1	294	ACIRUI_RS04000
NZ_CP173697.1	798263	799222		plus	DNA/RNA non-specific endonuclease		0	protein-coding		WP_055067731.1	319	ACIRUI_RS04005
NZ_CP173697.1	799395	800945		minus	recombinase family protein		0	protein-coding		WP_055067730.1	516	ACIRUI_RS04010
NZ_CP173697.1	800938	802620		minus	recombinase family protein		0	protein-coding		WP_055067729.1	560	ACIRUI_RS04015
NZ_CP173697.1	802622	804313		minus	recombinase family protein		0	protein-coding		WP_055067728.1	563	ACIRUI_RS04020
NZ_CP173697.1	804453	804701		minus	DUF6870 family protein		0	protein-coding		WP_015559318.1	82	ACIRUI_RS04025
NZ_CP173697.1	804784	805170		minus	type II toxin-antitoxin system PemK/MazF family toxin		0	protein-coding		WP_006859319.1	128	ACIRUI_RS04030
NZ_CP173697.1	805176	805343		minus	hypothetical protein		0	protein-coding		WP_155177762.1	55	ACIRUI_RS04035
NZ_CP173697.1	805315	805635		minus	hypothetical protein		0	protein-coding		WP_055067727.1	106	ACIRUI_RS04040
NZ_CP173697.1	805644	806066		minus	hypothetical protein		0	protein-coding		WP_007889575.1	140	ACIRUI_RS04045
NZ_CP173697.1	806718	807041		minus	helix-turn-helix domain-containing protein		0	protein-coding		WP_005602820.1	107	ACIRUI_RS04050
NZ_CP173697.1	807232	807444		minus	helix-turn-helix transcriptional regulator		0	protein-coding		WP_014081251.1	70	ACIRUI_RS04055
NZ_CP173697.1	807693	807926		plus	hypothetical protein		0	protein-coding		WP_055067726.1	77	ACIRUI_RS04060
NZ_CP173697.1	807951	808295		minus	helix-turn-helix domain-containing protein		0	protein-coding		WP_055067725.1	114	ACIRUI_RS04065
NZ_CP173697.1	808400	808597		minus	hypothetical protein		0	protein-coding		WP_226947687.1	65	ACIRUI_RS04070
NZ_CP173697.1	808617	809549		minus	hypothetical protein		0	protein-coding		WP_006859581.1	310	ACIRUI_RS04075
NZ_CP173697.1	809638	811083		minus	hypothetical protein		0	protein-coding		WP_006859580.1	481	ACIRUI_RS04080
NZ_CP173697.1	811147	811287		minus	cyclic lactone autoinducer peptide		0	protein-coding		WP_006859579.1	46	ACIRUI_RS04085
NZ_CP173697.1	811534	812112		minus	accessory gene regulator ArgB-like protein		0	protein-coding		WP_006859577.1	192	ACIRUI_RS04090
NZ_CP173697.1	812122	812268		minus	cyclic lactone autoinducer peptide		0	protein-coding		WP_006859576.1	48	ACIRUI_RS04095
NZ_CP173697.1	812684	813742		minus	hypothetical protein		0	protein-coding		WP_006859574.1	352	ACIRUI_RS04100
NZ_CP173697.1	814149	814655		minus	hypothetical protein		0	protein-coding		WP_015559315.1	168	ACIRUI_RS04105
NZ_CP173697.1	814700	815287		minus	hypothetical protein		0	protein-coding		WP_015567863.1	195	ACIRUI_RS04110
NZ_CP173697.1	815297	815881		minus	hypothetical protein		0	protein-coding		WP_015517456.1	194	ACIRUI_RS04115
NZ_CP173697.1	816001	816471		minus	hypothetical protein		0	protein-coding		WP_015567862.1	156	ACIRUI_RS04120
NZ_CP173697.1	816776	818068		minus	ATP-binding protein		0	protein-coding		WP_195523329.1	430	ACIRUI_RS04125
NZ_CP173697.1	818077	818811		minus	LytTR family DNA-binding domain-containing protein		0	protein-coding		WP_006859748.1	244	ACIRUI_RS04130
NZ_CP173697.1	819183	819767		minus	accessory gene regulator B family protein		0	protein-coding		WP_055068861.1	194	ACIRUI_RS04135
NZ_CP173697.1	819782	819946		minus	cyclic lactone autoinducer peptide		0	protein-coding		WP_005602854.1	54	ACIRUI_RS04140
NZ_CP173697.1	820050	821336		minus	sensor histidine kinase		0	protein-coding		WP_005602855.1	428	ACIRUI_RS04145
NZ_CP173697.1	821339	821851		minus	LytR/AlgR family response regulator transcription factor		0	protein-coding		WP_405560128.1	170	ACIRUI_RS04150
NZ_CP173697.1	822124	823440		plus	IS110 family transposase		0	protein-coding		WP_055068863.1	438	ACIRUI_RS04155
NZ_CP173697.1	823629	824402		minus	DUF6033 family protein		0	protein-coding		WP_006859485.1	257	ACIRUI_RS04160
NZ_CP173697.1	824515	824631		minus	cyclic lactone autoinducer peptide		0	protein-coding		WP_015560929.1	38	ACIRUI_RS04165
NZ_CP173697.1	824978	825331		minus	chemotaxis protein		0	protein-coding		WP_081021247.1	117	ACIRUI_RS04170
NZ_CP173697.1	826391	826885		plus	bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG		0	protein-coding		WP_055068864.1	164	ACIRUI_RS04175
NZ_CP173697.1	826918	827430		plus	class I SAM-dependent methyltransferase		0	protein-coding		WP_082413943.1	170	ACIRUI_RS04180
NZ_CP173697.1	827433	827753		plus	hypothetical protein		0	protein-coding		WP_006859479.1	106	ACIRUI_RS04185
NZ_CP173697.1	827750	828268		plus	hypothetical protein		0	protein-coding		WP_006859478.1	172	ACIRUI_RS04190
NZ_CP173697.1	828280	829182		plus	DUF1848 domain-containing protein		0	protein-coding		WP_015560924.1	300	ACIRUI_RS04195
NZ_CP173697.1	829204	830391		plus	MFS transporter		0	protein-coding		WP_015560923.1	395	ACIRUI_RS04200
NZ_CP173697.1	830586	832238		minus	uncharacterized gene		0	pseudogene				ACIRUI_RS04205
NZ_CP173697.1	832355	833275		minus	DUF6674 family protein		0	protein-coding		WP_082413944.1	306	ACIRUI_RS04210
NZ_CP173697.1	833336	834025		minus	SpoVG family protein		0	protein-coding		WP_055068865.1	229	ACIRUI_RS04215
NZ_CP173697.1	834029	834493		minus	hypothetical protein		0	protein-coding		WP_015521653.1	154	ACIRUI_RS04220
NZ_CP173697.1	834486	835103		minus	class D sortase		0	protein-coding		WP_015521654.1	205	ACIRUI_RS04225
NZ_CP173697.1	835117	841347		minus	helicase-related protein		0	protein-coding		WP_314733834.1	2076	ACIRUI_RS04230
NZ_CP173697.1	841506	841865		minus	TnpV protein		0	protein-coding		WP_106492170.1	119	ACIRUI_RS04235
NZ_CP173697.1	842664	843032		minus	hypothetical protein		0	protein-coding		WP_015521656.1	122	ACIRUI_RS04240
NZ_CP173697.1	843029	843247		minus	DpnD/PcfM family protein		0	protein-coding		WP_015521657.1	72	ACIRUI_RS04245
NZ_CP173697.1	843275	844171		minus	hypothetical protein		0	protein-coding		WP_015521658.1	298	ACIRUI_RS04250
NZ_CP173697.1	844222	846159		minus	NlpC/P60 family protein		0	protein-coding		WP_055068918.1	645	ACIRUI_RS04255
NZ_CP173697.1	846279	846848		minus	PBECR4 domain-containing protein		0	protein-coding		WP_006859616.1	189	ACIRUI_RS04260
NZ_CP173697.1	847101	849473		minus	VirB4-like conjugal transfer ATPase, CD1110 family		0	protein-coding		WP_055068867.1	790	ACIRUI_RS04265
NZ_CP173697.1	849566	850078		minus	PrgI family protein		0	protein-coding		WP_055068868.1	170	ACIRUI_RS04270
NZ_CP173697.1	850091	850501		minus	DUF4313 domain-containing protein		0	protein-coding		WP_055068869.1	136	ACIRUI_RS04275
NZ_CP173697.1	850514	851356		minus	hypothetical protein		0	protein-coding		WP_008120647.1	280	ACIRUI_RS04280
NZ_CP173697.1	851409	851786		minus	hypothetical protein		0	protein-coding		WP_005340540.1	125	ACIRUI_RS04285
NZ_CP173697.1	852035	852508		minus	GNAT family N-acetyltransferase		0	protein-coding		WP_055068870.1	157	ACIRUI_RS04290
NZ_CP173697.1	852606	853022		minus	YjdF family protein		0	protein-coding		WP_055068871.1	138	ACIRUI_RS04295
NZ_CP173697.1	853275	855470		minus	VirD4-like conjugal transfer protein, CD1115 family		0	protein-coding		WP_055068872.1	731	ACIRUI_RS04300
NZ_CP173697.1	855477	856595		minus	PcfB family protein		0	protein-coding		WP_055068873.1	372	ACIRUI_RS04305
NZ_CP173697.1	856595	856999		minus	hypothetical protein		0	protein-coding		WP_055068874.1	134	ACIRUI_RS04310
NZ_CP173697.1	857009	858193		minus	hypothetical protein		0	protein-coding		WP_055068875.1	394	ACIRUI_RS04315
NZ_CP173697.1	858223	859641		minus	relaxase/mobilization nuclease domain-containing protein		0	protein-coding		WP_055068919.1	472	ACIRUI_RS04320
NZ_CP173697.1	859652	859984		minus	plasmid mobilization protein		0	protein-coding		WP_055068876.1	110	ACIRUI_RS04325
NZ_CP173697.1	859989	860510		minus	hypothetical protein		0	protein-coding		WP_008120631.1	173	ACIRUI_RS04330
NZ_CP173697.1	860904	861881		minus	DUF3991 and TOPRIM domain-containing protein		0	protein-coding		WP_008117417.1	325	ACIRUI_RS04335
NZ_CP173697.1	861886	862425		minus	JAB domain-containing protein		0	protein-coding		WP_004611525.1	179	ACIRUI_RS04340
NZ_CP173697.1	862532	863527		minus	DUF5688 family protein		0	protein-coding		WP_055068877.1	331	ACIRUI_RS04345
NZ_CP173697.1	863601	868979		minus	SpaA isopeptide-forming pilin-related protein		0	protein-coding		WP_055068878.1	1792	ACIRUI_RS04350
NZ_CP173697.1	869213	870055		minus	hypothetical protein		0	protein-coding		WP_055068879.1	280	ACIRUI_RS04355
NZ_CP173697.1	870239	870412		minus	hypothetical protein		0	protein-coding		WP_172622380.1	57	ACIRUI_RS04360
NZ_CP173697.1	870418	870867		minus	hypothetical protein		0	protein-coding		WP_055068880.1	149	ACIRUI_RS04365
NZ_CP173697.1	870876	871796		minus	ParM/StbA family protein		0	protein-coding		WP_050755693.1	306	ACIRUI_RS04370
NZ_CP173697.1	871855	872034		minus	hypothetical protein		0	protein-coding		WP_005360223.1	59	ACIRUI_RS04375
NZ_CP173697.1	872332	873264		minus	homoserine O-succinyltransferase	metA	0	protein-coding		WP_022046149.1	310	ACIRUI_RS04380
NZ_CP173697.1	873273	875243		minus	NAD-dependent DNA ligase LigA	ligA	0	protein-coding		WP_141652771.1	656	ACIRUI_RS04385
NZ_CP173697.1	875218	876066		minus	23S rRNA pseudouridine(2604) synthase RluF	rluF	0	protein-coding		WP_082413945.1	282	ACIRUI_RS04390
NZ_CP173697.1	876132	877430		minus	SH3 domain-containing protein		0	protein-coding		WP_055068882.1	432	ACIRUI_RS04395
NZ_CP173697.1	877697	878461		minus	type I 3-dehydroquinate dehydratase	aroD	0	protein-coding		WP_055068883.1	254	ACIRUI_RS04400
NZ_CP173697.1	878612	879646		plus	3-deoxy-7-phosphoheptulonate synthase		0	protein-coding		WP_022046154.1	344	ACIRUI_RS04405
NZ_CP173697.1	879719	880255		minus	hypothetical protein		0	protein-coding		WP_022046155.1	178	ACIRUI_RS04410
NZ_CP173697.1	880317	880883		minus	NUDIX domain-containing protein		0	protein-coding		WP_022046156.1	188	ACIRUI_RS04415
NZ_CP173697.1	881190	882710		minus	ribonuclease Y	rny	0	protein-coding		WP_405560145.1	506	ACIRUI_RS04420
NZ_CP173697.1	882865	883470		minus	regulatory protein RecX		0	protein-coding		WP_055068885.1	201	ACIRUI_RS04425
NZ_CP173697.1	883474	884535		minus	recombinase RecA	recA	0	protein-coding		WP_055068886.1	353	ACIRUI_RS04430
NZ_CP173697.1	884682	885008		minus	thioredoxin	trxA	0	protein-coding		WP_055068887.1	108	ACIRUI_RS04435
NZ_CP173697.1	885026	886618		minus	peptide chain release factor 3		0	protein-coding		WP_022046161.1	530	ACIRUI_RS04440
NZ_CP173697.1	886686	887315		minus	SpoIIIAH-like family protein		0	protein-coding		WP_022046162.1	209	ACIRUI_RS04445
NZ_CP173697.1	887318	887842		minus	hypothetical protein		0	protein-coding		WP_022046163.1	174	ACIRUI_RS04450
NZ_CP173697.1	887802	888098		minus	stage III sporulation protein AF		0	protein-coding		WP_022046164.1	98	ACIRUI_RS04455
NZ_CP173697.1	888113	889246		minus	stage III sporulation protein AE		0	protein-coding		WP_055068889.1	377	ACIRUI_RS04460
NZ_CP173697.1	889249	889632		minus	stage III sporulation AC/AD family protein		0	protein-coding		WP_158569461.1	127	ACIRUI_RS04465
NZ_CP173697.1	889638	889832		minus	stage III sporulation protein AC	spoIIIAC	0	protein-coding		WP_022046167.1	64	ACIRUI_RS04470
NZ_CP173697.1	889859	890374		minus	stage III sporulation protein AB		0	protein-coding		WP_055068890.1	171	ACIRUI_RS04475
NZ_CP173697.1	890347	891270		minus	ATPase, T2SS/T4P/T4SS family		0	protein-coding		WP_055068891.1	307	ACIRUI_RS04480
NZ_CP173697.1	891372	893156		minus	arginine--tRNA ligase	argS	0	protein-coding		WP_055068892.1	594	ACIRUI_RS04485
NZ_CP173697.1	893313	894704		minus	NADPH-dependent glutamate synthase	gltA	0	protein-coding		WP_022046171.1	463	ACIRUI_RS04490
NZ_CP173697.1	894704	895594		minus	sulfide/dihydroorotate dehydrogenase-like FAD/NAD-binding protein		0	protein-coding		WP_022046172.1	296	ACIRUI_RS04495
NZ_CP173697.1	895720	896664		minus	GTP-binding protein		0	protein-coding		WP_022046173.1	314	ACIRUI_RS04500
NZ_CP173697.1	896704	897822		minus	CobW family GTP-binding protein		0	protein-coding		WP_055068893.1	372	ACIRUI_RS04505
NZ_CP173697.1	897907	899637		minus	ABC transporter ATP-binding protein		0	protein-coding		WP_055068894.1	576	ACIRUI_RS04510
NZ_CP173697.1	899705	899881		minus	30S ribosomal protein S21	rpsU	0	protein-coding		WP_006856185.1	58	ACIRUI_RS04515
NZ_CP173697.1	900022	901755		minus	methyl-accepting chemotaxis protein		0	protein-coding		WP_055068895.1	577	ACIRUI_RS04520
NZ_CP173697.1	901769	903067		minus	extracellular solute-binding protein		0	protein-coding		WP_022046177.1	432	ACIRUI_RS04525
NZ_CP173697.1	903230	905890		minus	alanine--tRNA ligase	alaS	0	protein-coding		WP_055068921.1	886	ACIRUI_RS04530
NZ_CP173697.1	905908	906045		minus	hypothetical protein		0	protein-coding		WP_022046179.1	45	ACIRUI_RS04535
NZ_CP173697.1	906118	906873		minus	MBL fold metallo-hydrolase		0	protein-coding		WP_022046180.1	251	ACIRUI_RS04540
NZ_CP173697.1	906864	907700		minus	purine-nucleoside phosphorylase		0	protein-coding		WP_055068897.1	278	ACIRUI_RS04545
NZ_CP173697.1	907814	909313		minus	stage IV sporulation protein A	spoIVA	0	protein-coding		WP_055068898.1	499	ACIRUI_RS04550
NZ_CP173697.1	909407	910975		minus	4-alpha-glucanotransferase	malQ	0	protein-coding		WP_055068899.1	522	ACIRUI_RS04555
NZ_CP173697.1	911097	912356		plus	chloride channel protein		0	protein-coding		WP_055068900.1	419	ACIRUI_RS04560
NZ_CP173697.1	912337	914262		minus	type I pullulanase	pulA	0	protein-coding		WP_082413947.1	641	ACIRUI_RS04565
NZ_CP173697.1	914457	915467		minus	anthranilate phosphoribosyltransferase	trpD	0	protein-coding		WP_055068901.1	336	ACIRUI_RS04570
NZ_CP173697.1	915501	916295		minus	tryptophan synthase subunit alpha	trpA	0	protein-coding		WP_055068902.1	264	ACIRUI_RS04575
NZ_CP173697.1	916312	917499		minus	tryptophan synthase subunit beta	trpB	0	protein-coding		WP_055068903.1	395	ACIRUI_RS04580
NZ_CP173697.1	917496	918161		minus	phosphoribosylanthranilate isomerase		0	protein-coding		WP_055068904.1	221	ACIRUI_RS04585
NZ_CP173697.1	918158	918943		minus	indole-3-glycerol phosphate synthase TrpC	trpC	0	protein-coding		WP_055068905.1	261	ACIRUI_RS04590
NZ_CP173697.1	919037	919606		minus	aminodeoxychorismate/anthranilate synthase component II		0	protein-coding		WP_055068906.1	189	ACIRUI_RS04595
NZ_CP173697.1	919603	921015		minus	anthranilate synthase component I	trpE	0	protein-coding		WP_022046192.1	470	ACIRUI_RS04600
NZ_CP173697.1	921569	922522		plus	TAXI family TRAP transporter solute-binding subunit		0	protein-coding		WP_055068908.1	317	ACIRUI_RS04605
NZ_CP173697.1	922543	923730		plus	sodium/glutamate symporter	gltS	0	protein-coding		WP_055068909.1	395	ACIRUI_RS04610
NZ_CP173697.1	923748	923936		plus	hypothetical protein		0	protein-coding		WP_022046195.1	62	ACIRUI_RS04615
NZ_CP173697.1	924000	924899		minus	hypothetical protein		0	protein-coding		WP_055068910.1	299	ACIRUI_RS04620
NZ_CP173697.1	924967	925989		minus	MATE family efflux transporter		0	protein-coding		WP_314733832.1	340	ACIRUI_RS04625
NZ_CP173697.1	926016	926285		minus	MATE family efflux transporter		0	protein-coding		WP_055068912.1	89	ACIRUI_RS04630
