Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_AP021898.1	585617	587155		plus	sialate O-acetylesterase		60879924	protein-coding		WP_102746910.1	512	GOZ73_RS02580
NZ_AP021898.1	587177	588154		plus	GDSL-type esterase/lipase family protein		60879925	protein-coding		WP_102746909.1	325	GOZ73_RS02585
NZ_AP021898.1	588394	588855		plus	DoxX family protein		60879926	protein-coding		WP_012419509.1	153	GOZ73_RS02590
NZ_AP021898.1	588959	589960		plus	phosphoribosylformylglycinamidine cyclo-ligase	purM	60879927	protein-coding		WP_012419510.1	333	GOZ73_RS02595
NZ_AP021898.1	590024	591943		plus	amidophosphoribosyltransferase		60879928	protein-coding		WP_102740749.1	639	GOZ73_RS02600
NZ_AP021898.1	592004	592576		plus	RNA polymerase sigma factor		60879929	protein-coding		WP_232053467.1	190	GOZ73_RS02605
NZ_AP021898.1	592684	593205		plus	hypothetical protein		60879930	protein-coding		WP_012419513.1	173	GOZ73_RS02610
NZ_AP021898.1	593212	594087		plus	PDZ domain-containing protein		60879931	protein-coding		WP_012419514.1	291	GOZ73_RS02615
NZ_AP021898.1	594199	594567		plus	hypothetical protein		60879932	protein-coding		WP_012419515.1	122	GOZ73_RS02620
NZ_AP021898.1	594581	595120		plus	flavoprotein		60879933	protein-coding		WP_022198482.1	179	GOZ73_RS02625
NZ_AP021898.1	595194	595769		plus	hypothetical protein		60879934	protein-coding		WP_031930271.1	191	GOZ73_RS02630
NZ_AP021898.1	595791	596834		plus	M23 family metallopeptidase		60879935	protein-coding		WP_031930272.1	347	GOZ73_RS02635
NZ_AP021898.1	596842	599496		plus	tetratricopeptide repeat protein		60879936	protein-coding		WP_102746907.1	884	GOZ73_RS02640
NZ_AP021898.1	599515	600858		plus	PPK2 family polyphosphate kinase		60879937	protein-coding		WP_102740736.1	447	GOZ73_RS02645
NZ_AP021898.1	601074	601823		plus	DeoR/GlpR family DNA-binding transcription regulator		60879938	protein-coding		WP_102746906.1	249	GOZ73_RS02650
NZ_AP021898.1	601883	602326		minus	GNAT family N-acetyltransferase		60879939	protein-coding		WP_102744044.1	147	GOZ73_RS02655
NZ_AP021898.1	602550	603740		minus	cysteine desulfurase family protein		60879940	protein-coding		WP_162378736.1	396	GOZ73_RS02660
NZ_AP021898.1	603811	604485		plus	phosphopantothenoylcysteine decarboxylase		60879941	protein-coding		WP_232053468.1	224	GOZ73_RS02665
NZ_AP021898.1	604567	605688		plus	ribosome small subunit-dependent GTPase A	rsgA	60879942	protein-coding		WP_155844511.1	373	GOZ73_RS02670
NZ_AP021898.1	605850	606710		plus	retropepsin-like aspartic protease		60879943	protein-coding		WP_162378737.1	286	GOZ73_RS02675
NZ_AP021898.1	606694	607980		minus	3-deoxy-D-manno-octulosonic acid transferase		60879944	protein-coding		WP_102744456.1	428	GOZ73_RS02680
NZ_AP021898.1	607982	608557		minus	RsmD family RNA methyltransferase		60879945	protein-coding		WP_012419528.1	191	GOZ73_RS02685
NZ_AP021898.1	608594	609355		minus	hypothetical protein		60879946	protein-coding		WP_046436694.1	253	GOZ73_RS02690
NZ_AP021898.1	609429	609872		plus	hypothetical protein		60879947	protein-coding		WP_128252097.1	147	GOZ73_RS02695
NZ_AP021898.1	609977	610903		minus	polyphosphate kinase 2 family protein		60879948	protein-coding		WP_012419531.1	308	GOZ73_RS02700
NZ_AP021898.1	610955	612415		minus	hypothetical protein		60879949	protein-coding		WP_102746904.1	486	GOZ73_RS02705
NZ_AP021898.1	612620	614866		minus	NPCBM/NEW2 domain-containing protein		60879950	protein-coding		WP_162378738.1	748	GOZ73_RS02710
NZ_AP021898.1	615029	615496		plus	hypothetical protein		60879951	protein-coding		WP_102746901.1	155	GOZ73_RS02715
NZ_AP021898.1	615493	616311		plus	alpha/beta hydrolase		60879952	protein-coding		WP_102746900.1	272	GOZ73_RS02720
NZ_AP021898.1	616320	616769		minus	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE	60879953	protein-coding		WP_012419536.1	149	GOZ73_RS02725
NZ_AP021898.1	616858	617175		plus	50S ribosomal protein L21	rplU	60879954	protein-coding		WP_012419537.1	105	GOZ73_RS02730
NZ_AP021898.1	617202	617465		plus	50S ribosomal protein L27	rpmA	60879955	protein-coding		WP_012419538.1	87	GOZ73_RS02735
NZ_AP021898.1	617621	618061		plus	Fur family transcriptional regulator		60879956	protein-coding		WP_031930286.1	146	GOZ73_RS02740
NZ_AP021898.1	618077	618835		plus	Fe-S cluster assembly ATPase SufC	sufC	60879957	protein-coding		WP_012419540.1	252	GOZ73_RS02745
NZ_AP021898.1	618859	620295		plus	Fe-S cluster assembly protein SufB	sufB	60879958	protein-coding		WP_012419541.1	478	GOZ73_RS02750
NZ_AP021898.1	620307	621560		plus	SufB/SufD family protein		60879959	protein-coding		WP_065529690.1	417	GOZ73_RS02755
NZ_AP021898.1	621602	623860		minus	YfhO family protein		60879960	protein-coding		WP_146018807.1	752	GOZ73_RS02760
NZ_AP021898.1	624685	626187		plus	arylsulfatase		60879961	protein-coding		WP_102746898.1	500	GOZ73_RS02765
NZ_AP021898.1	626272	627237		plus	biotin synthase BioB	bioB	60879962	protein-coding		WP_031930290.1	321	GOZ73_RS02770
NZ_AP021898.1	627266	628615		plus	adenosylmethionine--8-amino-7-oxononanoate transaminase	bioA	60879963	protein-coding		WP_102746897.1	449	GOZ73_RS02775
NZ_AP021898.1	628720	629793		plus	hypothetical protein		60879964	protein-coding		WP_102746896.1	357	GOZ73_RS02780
NZ_AP021898.1	629859	631655		minus	hypothetical protein		60879965	protein-coding		WP_102746895.1	598	GOZ73_RS02785
NZ_AP021898.1	631784	632128		minus	hypothetical protein		60879966	protein-coding		WP_102746894.1	114	GOZ73_RS02790
NZ_AP021898.1	632121	632459		minus	hypothetical protein		60879967	protein-coding		WP_012419551.1	112	GOZ73_RS02795
NZ_AP021898.1	632486	633424		minus	glycosyltransferase family 2 protein		60879968	protein-coding		WP_102746893.1	312	GOZ73_RS02800
NZ_AP021898.1	633421	633921		minus	GNAT family N-acetyltransferase		60879969	protein-coding		WP_102746892.1	166	GOZ73_RS02805
NZ_AP021898.1	633918	635057		minus	dTDP-4-amino-4,6-dideoxygalactose transaminase	rffA	60879970	protein-coding		WP_031930297.1	379	GOZ73_RS02810
NZ_AP021898.1	635178	636299		minus	acyltransferase family protein		60879971	protein-coding		WP_031930298.1	373	GOZ73_RS02815
NZ_AP021898.1	636290	636988		plus	SprT-like domain-containing protein		60879972	protein-coding		WP_102744449.1	232	GOZ73_RS02820
NZ_AP021898.1	637071	637634		minus	DUF5069 domain-containing protein		60879973	protein-coding		WP_102744448.1	187	GOZ73_RS02825
NZ_AP021898.1	637631	638053		minus	ATP synthase F1 subunit epsilon	atpC	60879974	protein-coding		WP_012419558.1	140	GOZ73_RS02830
NZ_AP021898.1	638077	639495		minus	F0F1 ATP synthase subunit beta	atpD	60879975	protein-coding		WP_102744717.1	472	GOZ73_RS02835
NZ_AP021898.1	639573	640445		minus	ATP synthase F1 subunit gamma	atpG	60879976	protein-coding		WP_012419560.1	290	GOZ73_RS02840
NZ_AP021898.1	640467	641999		minus	F0F1 ATP synthase subunit alpha	atpA	60879977	protein-coding		WP_031930302.1	510	GOZ73_RS02845
NZ_AP021898.1	642016	642423		minus	F0F1 ATP synthase subunit delta		60879978	protein-coding		WP_046436712.1	135	GOZ73_RS02850
NZ_AP021898.1	642431	642958		minus	F0F1 ATP synthase subunit B family protein		60879979	protein-coding		WP_012419563.1	175	GOZ73_RS02855
NZ_AP021898.1	643060	643281		minus	ATPase		60879980	protein-coding		WP_031930305.1	73	GOZ73_RS02860
NZ_AP021898.1	643364	644302		minus	F0F1 ATP synthase subunit A		60879981	protein-coding		WP_162378739.1	312	GOZ73_RS02865
NZ_AP021898.1	644568	646769		minus	hypothetical protein		60879982	protein-coding		WP_102744447.1	733	GOZ73_RS02870
NZ_AP021898.1	647062	649530		minus	penicillin-binding transpeptidase domain-containing protein		60879983	protein-coding		WP_102745696.1	822	GOZ73_RS02875
NZ_AP021898.1	649590	650219		minus	L,D-transpeptidase		60881817	protein-coding		WP_065529704.1	209	GOZ73_RS12170
NZ_AP021898.1	650350	651462		plus	hypothetical protein		60879984	protein-coding		WP_162378740.1	370	GOZ73_RS02885
NZ_AP021898.1	651710	653737		plus	Sip1-related alpha-galactosidase		60879985	protein-coding		WP_102744442.1	675	GOZ73_RS02890
NZ_AP021898.1	653777	654136		plus	hypothetical protein		60879986	protein-coding		WP_102746890.1	119	GOZ73_RS02895
NZ_AP021898.1	654323	654940		minus	GlcG/HbpS family heme-binding protein		60879987	protein-coding		WP_197738462.1	205	GOZ73_RS02900
NZ_AP021898.1	654939	655334		plus	winged helix-turn-helix transcriptional regulator		60879988	protein-coding		WP_065529708.1	131	GOZ73_RS02905
NZ_AP021898.1	656216	657091		minus	alpha/beta hydrolase		60879989	protein-coding		WP_012419572.1	291	GOZ73_RS02910
NZ_AP021898.1	657157	658089		plus	hypothetical protein		60879990	protein-coding		WP_162378741.1	310	GOZ73_RS02915
NZ_AP021898.1	658138	658686		plus	HdeD family acid-resistance protein		60879991	protein-coding		WP_102744440.1	182	GOZ73_RS02920
NZ_AP021898.1	658701	659480		plus	HesA/MoeB/ThiF family protein		60879992	protein-coding		WP_102746888.1	259	GOZ73_RS02925
NZ_AP021898.1	659517	660488		plus	KpsF/GutQ family sugar-phosphate isomerase		60879993	protein-coding		WP_012419576.1	323	GOZ73_RS02930
NZ_AP021898.1	660603	661388		plus	YdjY domain-containing protein		60879994	protein-coding		WP_012419577.1	261	GOZ73_RS02935
NZ_AP021898.1	661395	662573		plus	prenyltransferase/squalene oxidase repeat-containing protein		60879995	protein-coding		WP_102746886.1	392	GOZ73_RS02940
NZ_AP021898.1	662699	663163		plus	DoxX family protein		60879996	protein-coding		WP_102746885.1	154	GOZ73_RS02945
NZ_AP021898.1	663275	664102		plus	serine O-acetyltransferase	cysE	60879997	protein-coding		WP_102746988.1	275	GOZ73_RS02950
NZ_AP021898.1	664311	665600		minus	glutamate-5-semialdehyde dehydrogenase		60879998	protein-coding		WP_012419581.1	429	GOZ73_RS02955
NZ_AP021898.1	665578	666363		minus	glutamate 5-kinase	proB	60879999	protein-coding		WP_031930320.1	261	GOZ73_RS02960
NZ_AP021898.1	666803	668806		plus	transketolase	tkt	60880000	protein-coding		WP_232053470.1	667	GOZ73_RS02965
NZ_AP021898.1	669298	671133		minus	GreA/GreB family elongation factor		60880001	protein-coding		WP_162000096.1	611	GOZ73_RS02970
NZ_AP021898.1	671389	672099		plus	phosphoribosylaminoimidazolesuccinocarboxamide synthase	purC	60880002	protein-coding		WP_012419585.1	236	GOZ73_RS02975
NZ_AP021898.1	672165	672620		plus	hypothetical protein		60880003	protein-coding		WP_131072179.1	151	GOZ73_RS02980
NZ_AP021898.1	672642	675044		plus	phosphoribosylformylglycinamidine synthase subunit PurL	purL	60880004	protein-coding		WP_012419587.1	800	GOZ73_RS02985
NZ_AP021898.1	675093	675800		plus	phosphoribosylformylglycinamidine synthase subunit PurQ		60880005	protein-coding		WP_012419588.1	235	GOZ73_RS02990
NZ_AP021898.1	675841	676620		plus	hypothetical protein		60880006	protein-coding		WP_012419589.1	259	GOZ73_RS02995
NZ_AP021898.1	676748	677827		plus	M42 family metallopeptidase		60880007	protein-coding		WP_012419590.1	359	GOZ73_RS03000
NZ_AP021898.1	678120	678593		minus	MauE/DoxX family redox-associated membrane protein		60880008	protein-coding		WP_012419591.1	157	GOZ73_RS03005
NZ_AP021898.1	678607	681345		minus	glycoside hydrolase family 2 protein		60880009	protein-coding		WP_102744716.1	912	GOZ73_RS03010
NZ_AP021898.1	681619	682650		plus	rod shape-determining protein		60880010	protein-coding		WP_012419593.1	343	GOZ73_RS03015
NZ_AP021898.1	682847	684442		plus	Rne/Rng family ribonuclease		60880011	protein-coding		WP_022198556.1	531	GOZ73_RS03020
NZ_AP021898.1	684507	685628		plus	hypothetical protein		60880012	protein-coding		WP_012419595.1	373	GOZ73_RS03025
NZ_AP021898.1	686102	687133		minus	mucin utilization putative transporter subunit Mul1B	mul1B	60880013	protein-coding		WP_146018805.1	343	GOZ73_RS03030
NZ_AP021898.1	687160	690393		minus	mucin utilization putative transporter subunit Mul1A	mul1A	60880014	protein-coding		WP_102744432.1	1077	GOZ73_RS03035
NZ_AP021898.1	691602	692060		minus	ExbD/TolR family protein		60880015	protein-coding		WP_065529723.1	152	GOZ73_RS03040
NZ_AP021898.1	692072	692578		minus	ExbD/TolR family protein		60880016	protein-coding		WP_065529724.1	168	GOZ73_RS03045
NZ_AP021898.1	692657	693448		minus	MotA/TolQ/ExbB proton channel family protein		60880017	protein-coding		WP_012419601.1	263	GOZ73_RS03050
NZ_AP021898.1	693541	694179		minus	endonuclease III domain-containing protein		60880018	protein-coding		WP_102746882.1	212	GOZ73_RS03055
NZ_AP021898.1	694267	694938		minus	3D domain-containing protein		60880019	protein-coding		WP_012419603.1	223	GOZ73_RS03060
NZ_AP021898.1	695842	696816		plus	uracil-DNA glycosylase		60880020	protein-coding		WP_102744427.1	324	GOZ73_RS03065
NZ_AP021898.1	696820	697605		plus	beta/alpha barrel domain-containing protein		60880021	protein-coding		WP_102746881.1	261	GOZ73_RS03070
NZ_AP021898.1	697758	698114		minus	YraN family protein		60880022	protein-coding		WP_012419606.1	118	GOZ73_RS03075
NZ_AP021898.1	698137	698781		minus	ribonuclease HII		60880023	protein-coding		WP_012419607.1	214	GOZ73_RS03080
NZ_AP021898.1	698786	700198		minus	hemolysin family protein		60880024	protein-coding		WP_031930337.1	470	GOZ73_RS03085
NZ_AP021898.1	700257	700517		minus	FmdB family zinc ribbon protein		60880025	protein-coding		WP_012419609.1	86	GOZ73_RS03090
NZ_AP021898.1	700590	700859		minus	30S ribosomal protein S14	rpsN	60880026	protein-coding		WP_012419610.1	89	GOZ73_RS03095
NZ_AP021898.1	701795	703087		plus	argininosuccinate synthase		60880027	protein-coding		WP_102746879.1	430	GOZ73_RS03100
NZ_AP021898.1	703189	704748		plus	sulfatase-like hydrolase/transferase		60880028	protein-coding		WP_102746878.1	519	GOZ73_RS03105
NZ_AP021898.1	704835	706073		plus	RsmB/NOP family class I SAM-dependent RNA methyltransferase		60880029	protein-coding		WP_102746877.1	412	GOZ73_RS03110
NZ_AP021898.1	706126	706890		plus	triose-phosphate isomerase	tpiA	60880030	protein-coding		WP_046436777.1	254	GOZ73_RS03115
NZ_AP021898.1	707038	707721		plus	type II secretion system protein		60880031	protein-coding		WP_012419615.1	227	GOZ73_RS03120
NZ_AP021898.1	707852	708463		plus	hypothetical protein		60880032	protein-coding		WP_065529734.1	203	GOZ73_RS03125
NZ_AP021898.1	708644	710215		plus	arylsulfatase		60880033	protein-coding		WP_162378742.1	523	GOZ73_RS03130
NZ_AP021898.1	710833	711723		plus	hypothetical protein		60880034	protein-coding		WP_102746875.1	296	GOZ73_RS03135
NZ_AP021898.1	711970	712045		minus	tRNA-Lys		60880035	tRNA				GOZ73_RS03140
NZ_AP021898.1	712131	712562		minus	acyl-CoA thioesterase		60880036	protein-coding		WP_102746874.1	143	GOZ73_RS03145
NZ_AP021898.1	712602	713351		minus	ComF family protein		60880037	protein-coding		WP_162378743.1	249	GOZ73_RS03150
NZ_AP021898.1	713383	713685		minus	hypothetical protein		60880038	protein-coding		WP_065529737.1	100	GOZ73_RS03155
NZ_AP021898.1	713771	714580		plus	nucleoside triphosphate pyrophosphohydrolase	mazG	60880039	protein-coding		WP_102746872.1	269	GOZ73_RS03160
NZ_AP021898.1	714593	714976		minus	hypothetical protein		60880040	protein-coding		WP_232053471.1	127	GOZ73_RS03165
NZ_AP021898.1	715048	716106		plus	ribonuclease D		60880041	protein-coding		WP_022198589.1	352	GOZ73_RS03170
NZ_AP021898.1	716682	717401		plus	zinc ribbon domain-containing protein		60880042	protein-coding		WP_162378744.1	239	GOZ73_RS03175
NZ_AP021898.1	717433	718638		plus	tetraacyldisaccharide 4'-kinase	lpxK	60880043	protein-coding		WP_012419627.1	401	GOZ73_RS03180
NZ_AP021898.1	718848	723176		plus	M16 family metallopeptidase		60880044	protein-coding		WP_180973799.1	1442	GOZ73_RS03185
NZ_AP021898.1	723303	723836		plus	hypothetical protein		60880045	protein-coding		WP_012419629.1	177	GOZ73_RS03190
NZ_AP021898.1	723870	725372		plus	flotillin family protein		60880046	protein-coding		WP_012419630.1	500	GOZ73_RS03195
NZ_AP021898.1	725906	726052		plus	hypothetical protein		60880047	protein-coding		WP_012419631.1	48	GOZ73_RS03200
NZ_AP021898.1	726320	726463		minus	hypothetical protein		60880048	protein-coding		WP_012419632.1	47	GOZ73_RS03205
NZ_AP021898.1	726668	727549		plus	diaminopimelate dehydrogenase		60880049	protein-coding		WP_102740633.1	293	GOZ73_RS03210
NZ_AP021898.1	727644	728378		minus	L,D-transpeptidase family protein		60880050	protein-coding		WP_012419634.1	244	GOZ73_RS03215
NZ_AP021898.1	728614	729183		plus	YdeI/OmpD-associated family protein		60880051	protein-coding		WP_012419635.1	189	GOZ73_RS03220
NZ_AP021898.1	729322	736230		minus	autotransporter-associated beta strand repeat-containing protein		60880052	protein-coding		WP_155844513.1	2302	GOZ73_RS03225
NZ_AP021898.1	736606	736683		plus	tRNA-Asp		60880053	tRNA				GOZ73_RS03230
NZ_AP021898.1	736826	738385		plus	pyridoxal-phosphate dependent enzyme		60880054	protein-coding		WP_042448696.1	519	GOZ73_RS03235
NZ_AP021898.1	738452	739021		plus	Maf family protein		60880055	protein-coding		WP_065529751.1	189	GOZ73_RS03240
NZ_AP021898.1	739124	740437		minus	GTPase HflX	hflX	60880056	protein-coding		WP_102748778.1	437	GOZ73_RS03245
NZ_AP021898.1	740447	740578		minus	hypothetical protein		77100526	protein-coding		WP_012419640.1	43	GOZ73_RS12480
NZ_AP021898.1	740787	743369		minus	serine/threonine-protein kinase		60880057	protein-coding		WP_102748779.1	860	GOZ73_RS03250
NZ_AP021898.1	743501	744883		minus	ROK family protein		60880058	protein-coding		WP_012419642.1	460	GOZ73_RS03255
NZ_AP021898.1	745085	745948		plus	CPBP family intramembrane glutamic endopeptidase		60880059	protein-coding		WP_102748780.1	287	GOZ73_RS03260
NZ_AP021898.1	745938	746834		plus	thiamine-phosphate kinase		60880060	protein-coding		WP_102747354.1	298	GOZ73_RS03265
NZ_AP021898.1	746879	748720		minus	lysophospholipid acyltransferase family protein		60880061	protein-coding		WP_051729305.1	613	GOZ73_RS03270
NZ_AP021898.1	748859	749500		plus	(d)CMP kinase	cmk	60880062	protein-coding		WP_102748781.1	213	GOZ73_RS03275
NZ_AP021898.1	749497	750108		plus	lysophospholipid acyltransferase family protein		60880063	protein-coding		WP_102748782.1	203	GOZ73_RS03280
NZ_AP021898.1	750126	751181		plus	DNA replication/repair protein RecF	recF	60880064	protein-coding		WP_022197633.1	351	GOZ73_RS03285
NZ_AP021898.1	751236	751742		minus	flavin reductase family protein		60880065	protein-coding		WP_102748783.1	168	GOZ73_RS03290
NZ_AP021898.1	751903	752598		plus	ribonuclease III	rnc	60880066	protein-coding		WP_046436874.1	231	GOZ73_RS03295
NZ_AP021898.1	752742	754073		plus	porin family protein		60880067	protein-coding		WP_022197630.1	443	GOZ73_RS03300
NZ_AP021898.1	754116	755183		minus	tyrosine-type recombinase/integrase		60880068	protein-coding		WP_162378746.1	355	GOZ73_RS03305
NZ_AP021898.1	755469	755777		plus	TRL-like family protein		60880069	protein-coding		WP_102744865.1	102	GOZ73_RS03310
NZ_AP021898.1	755884	756501		plus	uncharacterized gene		300825831	pseudogene				GOZ73_RS12610
NZ_AP021898.1	756535	760221		plus	autotransporter family protein		60880070	protein-coding		WP_232053472.1	1228	GOZ73_RS03315
NZ_AP021898.1	760304	760666		plus	hypothetical protein		60880071	protein-coding		WP_102744863.1	120	GOZ73_RS03320
NZ_AP021898.1	760692	761246		plus	hypothetical protein		60880072	protein-coding		WP_146018801.1	184	GOZ73_RS03325
NZ_AP021898.1	761492	762502		plus	DUF1348 family protein		60880073	protein-coding		WP_102746841.1	336	GOZ73_RS03330
NZ_AP021898.1	762721	763296		plus	hypothetical protein		60880074	protein-coding		WP_146018800.1	191	GOZ73_RS03335
NZ_AP021898.1	763428	764807		plus	DUF4339 domain-containing protein		60880075	protein-coding		WP_102746840.1	459	GOZ73_RS03340
NZ_AP021898.1	765006	766052		plus	DUF4339 domain-containing protein		60880076	protein-coding		WP_102744857.1	348	GOZ73_RS03345
NZ_AP021898.1	766175	766612		plus	lysozyme inhibitor LprI family protein		60880077	protein-coding		WP_162378747.1	145	GOZ73_RS03350
NZ_AP021898.1	766799	767698		plus	lysozyme inhibitor LprI family protein		60880078	protein-coding		WP_102744855.1	299	GOZ73_RS03355
NZ_AP021898.1	767738	768802		plus	UvrB/UvrC motif-containing protein		60880079	protein-coding		WP_102744854.1	354	GOZ73_RS03360
NZ_AP021898.1	768881	769135		minus	hypothetical protein		60880080	protein-coding		WP_042448707.1	84	GOZ73_RS03365
NZ_AP021898.1	769542	770210		plus	endonuclease/exonuclease/phosphatase family protein		60880081	protein-coding		WP_232053473.1	222	GOZ73_RS03370
NZ_AP021898.1	770229	770930		minus	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI	60880082	protein-coding		WP_102735688.1	233	GOZ73_RS03375
NZ_AP021898.1	770960	771475		minus	LPS assembly lipoprotein LptE	lptE	60880083	protein-coding		WP_012419661.1	171	GOZ73_RS03380
NZ_AP021898.1	771494	772444		minus	outer membrane protein assembly factor BamD		60880084	protein-coding		WP_031930376.1	316	GOZ73_RS03385
NZ_AP021898.1	772508	772999		minus	phosphoribosyl-AMP cyclohydrolase	hisI	60880085	protein-coding		WP_094139189.1	163	GOZ73_RS03390
NZ_AP021898.1	773086	774054		plus	DNA polymerase III subunit delta'		60880086	protein-coding		WP_102746838.1	322	GOZ73_RS03395
NZ_AP021898.1	774116	774631		minus	DNA-deoxyinosine glycosylase		60880087	protein-coding		WP_012419665.1	171	GOZ73_RS03400
NZ_AP021898.1	774644	775450		minus	hypothetical protein		60880088	protein-coding		WP_146018432.1	268	GOZ73_RS03405
NZ_AP021898.1	775705	778899		plus	carbamoyl-phosphate synthase large subunit	carB	60880089	protein-coding		WP_102735686.1	1064	GOZ73_RS03410
NZ_AP021898.1	779041	779820		minus	PP2C family protein-serine/threonine phosphatase		60880090	protein-coding		WP_162378748.1	259	GOZ73_RS03415
NZ_AP021898.1	780161	780556		plus	hypothetical protein		60880091	protein-coding		WP_146018431.1	131	GOZ73_RS03420
NZ_AP021898.1	780608	781357		minus	class I SAM-dependent methyltransferase		60880092	protein-coding		WP_065529766.1	249	GOZ73_RS03425
NZ_AP021898.1	781676	783610		plus	NAD(+) synthase		60880093	protein-coding		WP_102735683.1	644	GOZ73_RS03430
NZ_AP021898.1	783678	784013		minus	DMT family transporter		60880094	protein-coding		WP_012419673.1	111	GOZ73_RS03435
NZ_AP021898.1	784459	785661		minus	sialidase family protein		60880095	protein-coding		WP_162378749.1	400	GOZ73_RS03440
NZ_AP021898.1	785672	785920		minus	hypothetical protein		60881818	protein-coding		WP_146020671.1	82	GOZ73_RS12175
NZ_AP021898.1	786057	787577		plus	M60 family metallopeptidase		60880096	protein-coding		WP_102744848.1	506	GOZ73_RS03445
NZ_AP021898.1	788213	788452		minus	helix-turn-helix domain-containing protein		60880097	protein-coding		WP_102741054.1	79	GOZ73_RS03450
NZ_AP021898.1	788580	791570		plus	autotransporter family protein		60880098	protein-coding		WP_102746836.1	996	GOZ73_RS03455
NZ_AP021898.1	792287	792973		minus	hypothetical protein		60880099	protein-coding		WP_146018799.1	228	GOZ73_RS03460
NZ_AP021898.1	792970	794100		minus	hypothetical protein		60880100	protein-coding		WP_146018798.1	376	GOZ73_RS03465
NZ_AP021898.1	794097	795074		minus	hypothetical protein		60880101	protein-coding		WP_146018797.1	325	GOZ73_RS03470
NZ_AP021898.1	795250	795340		minus	tRNA-Ser		60880102	tRNA				GOZ73_RS03475
NZ_AP021898.1	795697	795861		minus	hypothetical protein		60880103	protein-coding		WP_155844514.1	54	GOZ73_RS03480
NZ_AP021898.1	796039	797058		plus	Holliday junction branch migration DNA helicase RuvB	ruvB	60880104	protein-coding		WP_012419681.1	339	GOZ73_RS03485
NZ_AP021898.1	797180	798199		plus	beta-ketoacyl-ACP synthase III		60880105	protein-coding		WP_012419682.1	339	GOZ73_RS03490
NZ_AP021898.1	798228	799358		plus	sulfite reductase subunit alpha		60880106	protein-coding		WP_102746831.1	376	GOZ73_RS03495
NZ_AP021898.1	799588	800652		minus	glycosyltransferase family A protein		60880107	protein-coding		WP_146018796.1	354	GOZ73_RS03500
NZ_AP021898.1	801056	802267		plus	hypothetical protein		60880108	protein-coding		WP_143246960.1	403	GOZ73_RS03505
NZ_AP021898.1	802264	803187		minus	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA	60880109	protein-coding		WP_102746824.1	307	GOZ73_RS03510
NZ_AP021898.1	803232	803972		minus	GDSL-type esterase/lipase family protein		60880110	protein-coding		WP_102744835.1	246	GOZ73_RS03515
NZ_AP021898.1	803953	805056		minus	acyltransferase family protein		60880111	protein-coding		WP_102746825.1	367	GOZ73_RS03520
NZ_AP021898.1	805103	805720		minus	acyltransferase		60880112	protein-coding		WP_162378751.1	205	GOZ73_RS03525
NZ_AP021898.1	805720	806865		minus	glycosyltransferase family 4 protein		60880113	protein-coding		WP_012419690.1	381	GOZ73_RS03530
NZ_AP021898.1	806888	808111		minus	glycosyltransferase family 4 protein		60880114	protein-coding		WP_162378752.1	407	GOZ73_RS03535
NZ_AP021898.1	808467	810029		plus	lipopolysaccharide biosynthesis protein		60880115	protein-coding		WP_102746827.1	520	GOZ73_RS03540
NZ_AP021898.1	810083	811330		minus	hypothetical protein		60880116	protein-coding		WP_102746828.1	415	GOZ73_RS03545
NZ_AP021898.1	811559	812506		minus	glycosyltransferase family 8 protein		60880117	protein-coding		WP_065529785.1	315	GOZ73_RS03550
NZ_AP021898.1	812503	813540		minus	glycosyltransferase family 2 protein		60880118	protein-coding		WP_102746829.1	345	GOZ73_RS03555
NZ_AP021898.1	813771	814478		plus	PEP-CTERM sorting domain-containing protein		60880119	protein-coding		WP_102746823.1	235	GOZ73_RS03560
NZ_AP021898.1	814907	815140		plus	DUF1232 domain-containing protein		60881819	protein-coding		WP_012420033.1	77	GOZ73_RS12180
NZ_AP021898.1	815174	815986		minus	TatD family hydrolase		60880120	protein-coding		WP_164502608.1	270	GOZ73_RS03570
NZ_AP021898.1	815992	816264		minus	hypothetical protein		60880121	protein-coding		WP_012420031.1	90	GOZ73_RS03575
NZ_AP021898.1	816465	817166		plus	succinate dehydrogenase cytochrome b subunit		60880122	protein-coding		WP_012420030.1	233	GOZ73_RS03580
NZ_AP021898.1	817188	819146		plus	fumarate reductase/succinate dehydrogenase flavoprotein subunit		60880123	protein-coding		WP_012420029.1	652	GOZ73_RS03585
NZ_AP021898.1	819187	819954		plus	succinate dehydrogenase/fumarate reductase iron-sulfur subunit		60880124	protein-coding		WP_012420028.1	255	GOZ73_RS03590
NZ_AP021898.1	820502	826153		plus	RHS repeat-associated core domain-containing protein		60880125	protein-coding		WP_102744357.1	1883	GOZ73_RS03595
NZ_AP021898.1	826146	826532		plus	DUF6714 family protein		60880126	protein-coding		WP_102744216.1	128	GOZ73_RS03600
NZ_AP021898.1	826818	827519		plus	hypothetical protein		60880127	protein-coding		WP_146018838.1	233	GOZ73_RS03605
NZ_AP021898.1	827604	828350		plus	RHS repeat domain-containing protein		60880128	protein-coding		WP_219724139.1	248	GOZ73_RS03610
