Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_CP129143.1	1181700	1182188		minus	HU family DNA-binding protein		99750239	protein-coding		WP_005825310.1	162	QWU49_RS04530
NZ_CP129143.1	1182374	1183237		minus	DUF4373 domain-containing protein		99750240	protein-coding		WP_005825306.1	287	QWU49_RS04535
NZ_CP129143.1	1183285	1183599		minus	hypothetical protein		99750241	protein-coding		WP_008662326.1	104	QWU49_RS04540
NZ_CP129143.1	1183701	1183844		minus	hypothetical protein		99750242	protein-coding		WP_005834025.1	47	QWU49_RS04545
NZ_CP129143.1	1184025	1184747		plus	LexA family transcriptional regulator		99750243	protein-coding		WP_005825301.1	240	QWU49_RS04550
NZ_CP129143.1	1184903	1186849		plus	tetratricopeptide repeat-containing sensor histidine kinase		99750244	protein-coding		WP_034525440.1	648	QWU49_RS04555
NZ_CP129143.1	1186954	1188246		minus	methionine adenosyltransferase	metK	99750245	protein-coding		WP_005825299.1	430	QWU49_RS04560
NZ_CP129143.1	1188548	1189024		minus	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK	99750246	protein-coding		WP_005825297.1	158	QWU49_RS04565
NZ_CP129143.1	1189027	1190085		minus	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	queA	99750247	protein-coding		WP_005825296.1	352	QWU49_RS04570
NZ_CP129143.1	1190209	1190916		minus	tRNA pseudouridine(55) synthase TruB	truB	99750248	protein-coding		WP_005825294.1	235	QWU49_RS04575
NZ_CP129143.1	1191032	1191823		minus	undecaprenyl-diphosphate phosphatase		99750249	protein-coding		WP_005825291.1	263	QWU49_RS04580
NZ_CP129143.1	1191980	1192219		minus	DUF3098 domain-containing protein		99750250	protein-coding		WP_005825288.1	79	QWU49_RS04585
NZ_CP129143.1	1192303	1193178		minus	cell division protein FtsX		99750251	protein-coding		WP_005825286.1	291	QWU49_RS04590
NZ_CP129143.1	1193261	1194160		minus	class I SAM-dependent methyltransferase		99750252	protein-coding		WP_005825283.1	299	QWU49_RS04595
NZ_CP129143.1	1194533	1195036		plus	DUF3836 domain-containing protein		99750253	protein-coding		WP_005825281.1	167	QWU49_RS04600
NZ_CP129143.1	1195139	1196512		minus	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	miaB	99750254	protein-coding		WP_005825279.1	457	QWU49_RS04605
NZ_CP129143.1	1196907	1197287		plus	hypothetical protein		99750255	protein-coding		WP_005825277.1	126	QWU49_RS04610
NZ_CP129143.1	1197361	1198857		plus	acetyl-CoA hydrolase/transferase family protein		99750256	protein-coding		WP_005825276.1	498	QWU49_RS04615
NZ_CP129143.1	1199289	1200695		minus	TolC family protein		99750257	protein-coding		WP_005825275.1	468	QWU49_RS04620
NZ_CP129143.1	1200725	1203904		minus	efflux RND transporter permease subunit		99750258	protein-coding		WP_005825274.1	1059	QWU49_RS04625
NZ_CP129143.1	1203942	1205048		minus	efflux RND transporter periplasmic adaptor subunit		99750259	protein-coding		WP_034523281.1	368	QWU49_RS04630
NZ_CP129143.1	1205271	1206182		plus	helix-turn-helix domain-containing protein		99750260	protein-coding		WP_005825269.1	303	QWU49_RS04635
NZ_CP129143.1	1206280	1207719		minus	D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine endopeptidase	dacB	99750261	protein-coding		WP_005825265.1	479	QWU49_RS04640
NZ_CP129143.1	1207897	1209168		plus	M1 family aminopeptidase		99750262	protein-coding		WP_005825263.1	423	QWU49_RS04645
NZ_CP129143.1	1209177	1209599		minus	DUF2007 domain-containing protein		99750263	protein-coding		WP_005825260.1	140	QWU49_RS04650
NZ_CP129143.1	1209634	1210992		minus	dihydrolipoyl dehydrogenase	lpdA	99750264	protein-coding		WP_005825257.1	452	QWU49_RS04655
NZ_CP129143.1	1211181	1212128		plus	hypothetical protein		99750265	protein-coding		WP_061412812.1	315	QWU49_RS04660
NZ_CP129143.1	1212125	1212457		minus	DUF4907 domain-containing protein		99750266	protein-coding		WP_005825250.1	110	QWU49_RS04665
NZ_CP129143.1	1212483	1213562		minus	Kelch repeat-containing protein		99750267	protein-coding		WP_005825248.1	359	QWU49_RS04670
NZ_CP129143.1	1213805	1215121		plus	DUF4270 family protein		99750268	protein-coding		WP_005825247.1	438	QWU49_RS04675
NZ_CP129143.1	1215118	1216329		plus	hypothetical protein		99750269	protein-coding		WP_005825246.1	403	QWU49_RS04680
NZ_CP129143.1	1216483	1217229		minus	LytR/AlgR family response regulator transcription factor		99750270	protein-coding		WP_005825244.1	248	QWU49_RS04685
NZ_CP129143.1	1217455	1217847		minus	PH domain-containing protein		99750271	protein-coding		WP_005825240.1	130	QWU49_RS04690
NZ_CP129143.1	1217881	1218255		minus	helix-turn-helix transcriptional regulator		99750272	protein-coding		WP_005825238.1	124	QWU49_RS04695
NZ_CP129143.1	1218476	1220395		plus	tetratricopeptide repeat protein		99750273	protein-coding		WP_005825236.1	639	QWU49_RS04700
NZ_CP129143.1	1220472	1222043		plus	L-aspartate oxidase	nadB	99750274	protein-coding		WP_005825234.1	523	QWU49_RS04705
NZ_CP129143.1	1222062	1223810		plus	transglutaminase domain-containing protein		99750275	protein-coding		WP_034525438.1	582	QWU49_RS04710
NZ_CP129143.1	1223841	1226024		plus	DUF3857 domain-containing protein		99750276	protein-coding		WP_005825230.1	727	QWU49_RS04715
NZ_CP129143.1	1226318	1226896		minus	rubrerythrin	rbr	99750277	protein-coding		WP_005825226.1	192	QWU49_RS04720
NZ_CP129143.1	1227218	1228900		plus	SulP family inorganic anion transporter		99750278	protein-coding		WP_005825218.1	560	QWU49_RS04725
NZ_CP129143.1	1228908	1229747		plus	DNA/RNA non-specific endonuclease		99750279	protein-coding		WP_005825215.1	279	QWU49_RS04730
NZ_CP129143.1	1229753	1230262		minus	flavin reductase family protein		99750280	protein-coding		WP_009037517.1	169	QWU49_RS04735
NZ_CP129143.1	1230273	1231046		minus	radical SAM protein		99750281	protein-coding		WP_034525437.1	257	QWU49_RS04740
NZ_CP129143.1	1231185	1233230		minus	helix-hairpin-helix domain-containing protein		99750282	protein-coding		WP_005825210.1	681	QWU49_RS04745
NZ_CP129143.1	1233328	1233960		plus	DUF4294 domain-containing protein		99750283	protein-coding		WP_005833968.1	210	QWU49_RS04750
NZ_CP129143.1	1233955	1234695		minus	DUF5131 family protein		99750284	protein-coding		WP_005825207.1	246	QWU49_RS04755
NZ_CP129143.1	1234825	1235787		minus	YitT family protein		99750285	protein-coding		WP_005825206.1	320	QWU49_RS04760
NZ_CP129143.1	1236111	1236638		minus	RNA methyltransferase		99750286	protein-coding		WP_005825205.1	175	QWU49_RS04765
NZ_CP129143.1	1237103	1238041		plus	quinolinate synthase NadA	nadA	99750287	protein-coding		WP_005825202.1	312	QWU49_RS04770
NZ_CP129143.1	1238135	1238713		minus	non-canonical purine NTP diphosphatase		99750288	protein-coding		WP_005825199.1	192	QWU49_RS04775
NZ_CP129143.1	1238751	1239653		minus	YitT family protein		99750289	protein-coding		WP_005825197.1	300	QWU49_RS04780
NZ_CP129143.1	1239659	1242496		minus	leucine--tRNA ligase	leuS	99750290	protein-coding		WP_005825196.1	945	QWU49_RS04785
NZ_CP129143.1	1243045	1243923		plus	DMT family transporter		99750291	protein-coding		WP_034525442.1	292	QWU49_RS04790
NZ_CP129143.1	1243994	1245427		minus	DUF4185 domain-containing protein		99750292	protein-coding		WP_005825193.1	477	QWU49_RS04795
NZ_CP129143.1	1245434	1247407		minus	glycoside hydrolase family 97 protein		99750293	protein-coding		WP_117652920.1	657	QWU49_RS04800
NZ_CP129143.1	1247484	1249058		minus	RagB/SusD family nutrient uptake outer membrane protein		99750294	protein-coding		WP_005824689.1	524	QWU49_RS04805
NZ_CP129143.1	1249077	1252001		minus	SusC/RagA family TonB-linked outer membrane protein		99750295	protein-coding		WP_229031968.1	974	QWU49_RS04810
NZ_CP129143.1	1252104	1253279		minus	glycoside hydrolase family 172 protein		99750296	protein-coding		WP_005824687.1	391	QWU49_RS04815
NZ_CP129143.1	1253309	1254247		minus	FGGY-family carbohydrate kinase		99750297	protein-coding		WP_005824686.1	312	QWU49_RS04820
NZ_CP129143.1	1254577	1255641		minus	hypothetical protein		99750298	protein-coding		WP_005824685.1	354	QWU49_RS04825
NZ_CP129143.1	1255872	1256876		plus	LacI family DNA-binding transcriptional regulator		99750299	protein-coding		WP_005824684.1	334	QWU49_RS04830
NZ_CP129143.1	1256954	1258741		plus	L-fucose isomerase		99750300	protein-coding		WP_005824683.1	595	QWU49_RS04835
NZ_CP129143.1	1258756	1259979		plus	DUF6786 family protein		99750301	protein-coding		WP_005824682.1	407	QWU49_RS04840
NZ_CP129143.1	1260005	1261435		plus	L-fucose:H+ symporter permease	fucP	99750302	protein-coding		WP_005824680.1	476	QWU49_RS04845
NZ_CP129143.1	1261447	1263087		plus	ribulokinase		99750303	protein-coding		WP_200998837.1	546	QWU49_RS04850
NZ_CP129143.1	1263116	1264297		plus	glycoside hydrolase family 172 protein		99750304	protein-coding		WP_005824517.1	393	QWU49_RS04855
NZ_CP129143.1	1264398	1267616		plus	SusC/RagA family TonB-linked outer membrane protein		99750305	protein-coding		WP_005824519.1	1072	QWU49_RS04860
NZ_CP129143.1	1267630	1269438		plus	RagB/SusD family nutrient uptake outer membrane protein		99750306	protein-coding		WP_005824521.1	602	QWU49_RS04865
NZ_CP129143.1	1269463	1269876		plus	DUF4945 domain-containing protein		99750307	protein-coding		WP_225982630.1	137	QWU49_RS04870
NZ_CP129143.1	1269971	1271377		plus	DUF4185 domain-containing protein		99750308	protein-coding		WP_008662231.1	468	QWU49_RS04875
NZ_CP129143.1	1271400	1273496		plus	hypothetical protein		99750309	protein-coding		WP_005824527.1	698	QWU49_RS04880
NZ_CP129143.1	1273590	1276502		plus	GH116 family glycosyl hydrolase		99750310	protein-coding		WP_008662228.1	970	QWU49_RS04885
NZ_CP129143.1	1276543	1278525		plus	glycoside hydrolase family 97 protein		99750311	protein-coding		WP_200998835.1	660	QWU49_RS04890
NZ_CP129143.1	1278627	1280075		plus	glycoside hydrolase family 125 protein		99750312	protein-coding		WP_005824760.1	482	QWU49_RS04895
NZ_CP129143.1	1280107	1281300		plus	glycoside hydrolase family 172 protein		99750313	protein-coding		WP_034525426.1	397	QWU49_RS04900
NZ_CP129143.1	1281480	1284566		plus	SusC/RagA family TonB-linked outer membrane protein		99750314	protein-coding		WP_005824769.1	1028	QWU49_RS04905
NZ_CP129143.1	1284583	1286505		plus	RagB/SusD family nutrient uptake outer membrane protein		99750315	protein-coding		WP_005824772.1	640	QWU49_RS04910
NZ_CP129143.1	1286526	1287404		plus	Ig-like domain-containing protein		99750316	protein-coding		WP_005824774.1	292	QWU49_RS04915
NZ_CP129143.1	1287527	1289470		plus	glycoside hydrolase family 172 protein		99750317	protein-coding		WP_005824777.1	647	QWU49_RS04920
NZ_CP129143.1	1289493	1290638		plus	DUF4185 domain-containing protein		99750318	protein-coding		WP_005824779.1	381	QWU49_RS04925
NZ_CP129143.1	1290662	1291834		plus	glycoside hydrolase family 76 protein		99750319	protein-coding		WP_005824782.1	390	QWU49_RS04930
NZ_CP129143.1	1291875	1292018		plus	hypothetical protein		99750320	protein-coding		WP_005824785.1	47	QWU49_RS04935
NZ_CP129143.1	1292025	1295486		plus	glycoside hydrolase family 38 C-terminal domain-containing protein		99750321	protein-coding		WP_234129821.1	1153	QWU49_RS04940
NZ_CP129143.1	1295498	1297582		plus	DUF2961 domain-containing protein		99750322	protein-coding		WP_005824790.1	694	QWU49_RS04945
NZ_CP129143.1	1297719	1299944		plus	sensor histidine kinase		99750323	protein-coding		WP_005824793.1	741	QWU49_RS04950
NZ_CP129143.1	1299947	1300420		minus	metalloprotease family protein		99750324	protein-coding		WP_229094639.1	157	QWU49_RS04955
NZ_CP129143.1	1300592	1301290		plus	response regulator transcription factor		99750325	protein-coding		WP_005833949.1	232	QWU49_RS04960
NZ_CP129143.1	1301401	1302267		plus	hypothetical protein		99750326	protein-coding		WP_005833948.1	288	QWU49_RS04965
NZ_CP129143.1	1302558	1302983		plus	DUF3836 domain-containing protein		99750327	protein-coding		WP_005824804.1	141	QWU49_RS04970
NZ_CP129143.1	1303069	1304334		minus	S41 family peptidase		99750328	protein-coding		WP_005824806.1	421	QWU49_RS04975
NZ_CP129143.1	1304534	1304890		plus	cupin domain-containing protein		99750329	protein-coding		WP_005824807.1	118	QWU49_RS04980
NZ_CP129143.1	1305162	1305302		plus	hypothetical protein		99750330	protein-coding		WP_005824809.1	46	QWU49_RS04985
NZ_CP129143.1	1305487	1306008		plus	DUF3836 domain-containing protein		99750331	protein-coding		WP_005824811.1	173	QWU49_RS04990
NZ_CP129143.1	1306430	1307242		plus	SPFH domain-containing protein		99750332	protein-coding		WP_005824816.1	270	QWU49_RS04995
NZ_CP129143.1	1307951	1310566		plus	DNA mismatch repair protein MutS	mutS	99750333	protein-coding		WP_005824820.1	871	QWU49_RS05000
NZ_CP129143.1	1310661	1314908		minus	uncharacterized gene		99750334	pseudogene				QWU49_RS05005
NZ_CP129143.1	1314931	1318998		minus	hybrid sensor histidine kinase/response regulator transcription factor		99750335	protein-coding		WP_005824829.1	1355	QWU49_RS05010
NZ_CP129143.1	1319159	1321108		minus	glycoside hydrolase family 97 protein		99750336	protein-coding		WP_005824831.1	649	QWU49_RS05015
NZ_CP129143.1	1321440	1325069		plus	glycoside hydrolase family 38 C-terminal domain-containing protein		99750337	protein-coding		WP_005824833.1	1209	QWU49_RS05020
NZ_CP129143.1	1325217	1327283		plus	beta-L-arabinofuranosidase domain-containing protein		99750338	protein-coding		WP_005824835.1	688	QWU49_RS05025
NZ_CP129143.1	1327509	1328738		plus	glycoside hydrolase family 76 protein		99750339	protein-coding		WP_005824838.1	409	QWU49_RS05030
NZ_CP129143.1	1328758	1330221		plus	glycoside hydrolase family 125 protein		99750340	protein-coding		WP_005824841.1	487	QWU49_RS05035
NZ_CP129143.1	1330364	1333540		plus	SusC/RagA family TonB-linked outer membrane protein		99750341	protein-coding		WP_005824843.1	1058	QWU49_RS05040
NZ_CP129143.1	1333556	1335166		plus	RagB/SusD family nutrient uptake outer membrane protein		99750342	protein-coding		WP_005824845.1	536	QWU49_RS05045
NZ_CP129143.1	1335200	1336348		plus	SusE domain-containing protein		99750343	protein-coding		WP_005824847.1	382	QWU49_RS05050
NZ_CP129143.1	1336363	1337496		plus	glycoside hydrolase family 76 protein		99750344	protein-coding		WP_005824849.1	377	QWU49_RS05055
NZ_CP129143.1	1337639	1339789		plus	GH92 family glycosyl hydrolase		99750345	protein-coding		WP_005824851.1	716	QWU49_RS05060
NZ_CP129143.1	1339805	1342432		plus	glycoside hydrolase family 78 protein		99750346	protein-coding		WP_005824853.1	875	QWU49_RS05065
NZ_CP129143.1	1342544	1344721		minus	glycoside hydrolase family 3 C-terminal domain-containing protein		99750347	protein-coding		WP_005824855.1	725	QWU49_RS05070
NZ_CP129143.1	1344756	1347092		minus	alpha-xylosidase		99750348	protein-coding		WP_005824859.1	778	QWU49_RS05075
NZ_CP129143.1	1347194	1348099		minus	prolipoprotein diacylglyceryl transferase	lgt	99750349	protein-coding		WP_005824861.1	301	QWU49_RS05080
NZ_CP129143.1	1348186	1349106		minus	ketopantoate reductase family protein		99750350	protein-coding		WP_005824862.1	306	QWU49_RS05085
NZ_CP129143.1	1349121	1349933		minus	carboxypeptidase-like regulatory domain-containing protein		99750351	protein-coding		WP_005824864.1	270	QWU49_RS05090
NZ_CP129143.1	1350008	1351111		minus	redox-regulated ATPase YchF	ychF	99750352	protein-coding		WP_005824866.1	367	QWU49_RS05095
NZ_CP129143.1	1351451	1353067		plus	family 43 glycosylhydrolase		99750353	protein-coding		WP_005826184.1	538	QWU49_RS05100
NZ_CP129143.1	1353338	1353961		minus	HD domain-containing protein		99750354	protein-coding		WP_005826183.1	207	QWU49_RS05105
NZ_CP129143.1	1354095	1354487		minus	DUF3836 domain-containing protein		99750355	protein-coding		WP_005826180.1	130	QWU49_RS05110
NZ_CP129143.1	1354766	1357621		minus	DNA polymerase I	polA	99750356	protein-coding		WP_034525482.1	951	QWU49_RS05115
NZ_CP129143.1	1357709	1358683		plus	polyprenyl synthetase family protein		99750357	protein-coding		WP_005826176.1	324	QWU49_RS05120
NZ_CP129143.1	1358769	1359671		minus	deoxyribose-phosphate aldolase	deoC	99750358	protein-coding		WP_005826174.1	300	QWU49_RS05125
NZ_CP129143.1	1359658	1359996		minus	nucleotide pyrophosphohydrolase		99750359	protein-coding		WP_005826173.1	112	QWU49_RS05130
NZ_CP129143.1	1359996	1360448		minus	D-aminoacyl-tRNA deacylase	dtd	99750360	protein-coding		WP_005826171.1	150	QWU49_RS05135
NZ_CP129143.1	1360529	1362349		minus	excinuclease ABC subunit UvrC	uvrC	99750361	protein-coding		WP_005826169.1	606	QWU49_RS05140
NZ_CP129143.1	1362472	1362996		minus	adenine phosphoribosyltransferase		99750362	protein-coding		WP_005826167.1	174	QWU49_RS05145
NZ_CP129143.1	1363053	1364927		minus	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG	99750363	protein-coding		WP_005826165.1	624	QWU49_RS05150
NZ_CP129143.1	1365223	1368384		plus	SusC/RagA family TonB-linked outer membrane protein		99750364	protein-coding		WP_005826161.1	1053	QWU49_RS05155
NZ_CP129143.1	1368404	1369894		plus	RagB/SusD family nutrient uptake outer membrane protein		99750365	protein-coding		WP_005826159.1	496	QWU49_RS05160
NZ_CP129143.1	1370226	1372043		plus	glycoside hydrolase family 2 protein		99750366	protein-coding		WP_005826156.1	605	QWU49_RS05165
NZ_CP129143.1	1372149	1376102		plus	hybrid sensor histidine kinase/response regulator transcription factor		99750367	protein-coding		WP_005826155.1	1317	QWU49_RS05170
NZ_CP129143.1	1376403	1379414		plus	SusC/RagA family TonB-linked outer membrane protein		99750368	protein-coding		WP_005826152.1	1003	QWU49_RS05175
NZ_CP129143.1	1379437	1381014		plus	RagB/SusD family nutrient uptake outer membrane protein		99750369	protein-coding		WP_005826150.1	525	QWU49_RS05180
NZ_CP129143.1	1381099	1383741		plus	family 43 glycosylhydrolase		99750370	protein-coding		WP_005826148.1	880	QWU49_RS05185
NZ_CP129143.1	1383986	1384954		plus	glycoside hydrolase family 43 protein		99750371	protein-coding		WP_005826146.1	322	QWU49_RS05190
NZ_CP129143.1	1384958	1385926		plus	glycoside hydrolase family 43 protein		99750372	protein-coding		WP_005826144.1	322	QWU49_RS05195
NZ_CP129143.1	1385954	1386961		plus	family 43 glycosylhydrolase		99750373	protein-coding		WP_005826142.1	335	QWU49_RS05200
NZ_CP129143.1	1386967	1389693		plus	alpha-L-rhamnosidase		99750374	protein-coding		WP_074668535.1	908	QWU49_RS05205
NZ_CP129143.1	1389726	1391756		plus	hypothetical protein		99750375	protein-coding		WP_034525481.1	676	QWU49_RS05210
NZ_CP129143.1	1391786	1392922		plus	aldose epimerase family protein		99750376	protein-coding		WP_005826133.1	378	QWU49_RS05215
NZ_CP129143.1	1393013	1393549		plus	hypothetical protein		99750377	protein-coding		WP_005826131.1	178	QWU49_RS05220
NZ_CP129143.1	1393621	1394034		minus	rRNA maturation RNase YbeY	ybeY	99750378	protein-coding		WP_005826129.1	137	QWU49_RS05225
NZ_CP129143.1	1394102	1395334		minus	nucleoside recognition domain-containing protein		99750379	protein-coding		WP_005826127.1	410	QWU49_RS05230
NZ_CP129143.1	1395360	1396364		minus	M28 family metallopeptidase		99750380	protein-coding		WP_005826125.1	334	QWU49_RS05235
NZ_CP129143.1	1396496	1397263		plus	DNA alkylation repair protein		99750381	protein-coding		WP_005826124.1	255	QWU49_RS05240
NZ_CP129143.1	1397414	1398964		plus	hypothetical protein		99750382	protein-coding		WP_008662136.1	516	QWU49_RS05245
NZ_CP129143.1	1399181	1400107		plus	ribokinase	rbsK	99750383	protein-coding		WP_005826122.1	308	QWU49_RS05250
NZ_CP129143.1	1400147	1401082		plus	ribokinase	rbsK	99750384	protein-coding		WP_005826121.1	311	QWU49_RS05255
NZ_CP129143.1	1401094	1402098		plus	GRP family sugar transporter		99750385	protein-coding		WP_005826120.1	334	QWU49_RS05260
NZ_CP129143.1	1402151	1405105		plus	SusC/RagA family TonB-linked outer membrane protein		99750386	protein-coding		WP_005826119.1	984	QWU49_RS05265
NZ_CP129143.1	1405114	1406685		plus	RagB/SusD family nutrient uptake outer membrane protein		99750387	protein-coding		WP_005826118.1	523	QWU49_RS05270
NZ_CP129143.1	1406721	1408247		plus	ADP-ribosylglycohydrolase family protein		99750388	protein-coding		WP_005826117.1	508	QWU49_RS05275
NZ_CP129143.1	1408489	1409526		plus	Holliday junction branch migration DNA helicase RuvB	ruvB	99750389	protein-coding		WP_034525480.1	345	QWU49_RS05280
NZ_CP129143.1	1409639	1411081		plus	lipopolysaccharide biosynthesis protein		99750390	protein-coding		WP_034525489.1	480	QWU49_RS05285
NZ_CP129143.1	1411262	1411894		plus	uncharacterized gene	dinD	99750391	pseudogene				QWU49_RS05290
NZ_CP129143.1	1411947	1413317		plus	TIGR00341 family protein		99750392	protein-coding		WP_005826112.1	456	QWU49_RS05295
NZ_CP129143.1	1413334	1415472		plus	S46 family peptidase		99750393	protein-coding		WP_005826110.1	712	QWU49_RS05300
NZ_CP129143.1	1415511	1417070		minus	alkyl hydroperoxide reductase subunit F	ahpF	99750394	protein-coding		WP_005826109.1	519	QWU49_RS05305
NZ_CP129143.1	1417284	1417850		minus	alkyl hydroperoxide reductase subunit C	ahpC	99750395	protein-coding		WP_005826106.1	188	QWU49_RS05310
NZ_CP129143.1	1418046	1418972		minus	hydrogen peroxide-inducible genes activator		99750396	protein-coding		WP_005826104.1	308	QWU49_RS05315
NZ_CP129143.1	1419113	1419601		plus	Dps family protein		99750397	protein-coding		WP_005826103.1	162	QWU49_RS05320
NZ_CP129143.1	1419691	1421643		minus	DEAD/DEAH box helicase		99750398	protein-coding		WP_009037442.1	650	QWU49_RS05325
NZ_CP129143.1	1421788	1422852		minus	tyrosine-protein phosphatase		99750399	protein-coding		WP_005826099.1	354	QWU49_RS05330
NZ_CP129143.1	1423002	1423619		minus	DUF5043 domain-containing protein		99750400	protein-coding		WP_005826097.1	205	QWU49_RS05335
NZ_CP129143.1	1423656	1424270		minus	DUF5043 domain-containing protein		99750401	protein-coding		WP_005826095.1	204	QWU49_RS05340
NZ_CP129143.1	1424267	1425649		minus	hypothetical protein		99750402	protein-coding		WP_005826092.1	460	QWU49_RS05345
NZ_CP129143.1	1425813	1426742		minus	carbohydrate kinase family protein		99750403	protein-coding		WP_034525479.1	309	QWU49_RS05350
NZ_CP129143.1	1426730	1427335		minus	SIS domain-containing protein		99750404	protein-coding		WP_005826081.1	201	QWU49_RS05355
NZ_CP129143.1	1427519	1428766		plus	M16 family metallopeptidase		99750405	protein-coding		WP_005826079.1	415	QWU49_RS05360
NZ_CP129143.1	1428753	1429352		minus	epoxyqueuosine reductase QueH		99750406	protein-coding		WP_005826077.1	199	QWU49_RS05365
NZ_CP129143.1	1429352	1430536		minus	DUF5009 domain-containing protein		99750407	protein-coding		WP_034525478.1	394	QWU49_RS05370
NZ_CP129143.1	1430643	1432235		plus	DUF6377 domain-containing protein		99750408	protein-coding		WP_034525487.1	530	QWU49_RS05375
NZ_CP129143.1	1432441	1433691		plus	glycoside hydrolase family 5 protein		99750409	protein-coding		WP_034525477.1	416	QWU49_RS05380
NZ_CP129143.1	1434052	1436277		plus	glycoside hydrolase family 3 C-terminal domain-containing protein		99750410	protein-coding		WP_005826070.1	741	QWU49_RS05385
NZ_CP129143.1	1436536	1437201		plus	MIP family channel protein		99750411	protein-coding		WP_085931073.1	221	QWU49_RS05390
NZ_CP129143.1	1437336	1438508		minus	mannonate dehydratase	uxuA	99750412	protein-coding		WP_005826068.1	390	QWU49_RS05395
NZ_CP129143.1	1438543	1439355		minus	SDR family oxidoreductase		99750413	protein-coding		WP_005826063.1	270	QWU49_RS05400
NZ_CP129143.1	1439493	1440710		minus	uncharacterized gene		99750414	pseudogene				QWU49_RS05405
NZ_CP129143.1	1440714	1441355		minus	WbqC family protein		99750415	protein-coding		WP_005826060.1	213	QWU49_RS05410
NZ_CP129143.1	1441445	1442380		minus	signal peptidase I	lepB	99750416	protein-coding		WP_005826058.1	311	QWU49_RS05415
NZ_CP129143.1	1442377	1443870		minus	signal peptidase I	lepB	99750417	protein-coding		WP_005826057.1	497	QWU49_RS05420
NZ_CP129143.1	1443877	1444641		minus	4-hydroxy-tetrahydrodipicolinate reductase	dapB	99750418	protein-coding		WP_005826055.1	254	QWU49_RS05425
NZ_CP129143.1	1444738	1446012		plus	DUF2851 family protein		99750419	protein-coding		WP_005826054.1	424	QWU49_RS05430
NZ_CP129143.1	1446090	1446602		plus	hypothetical protein		99750420	protein-coding		WP_005826053.1	170	QWU49_RS05435
NZ_CP129143.1	1446717	1447406		plus	DUF6250 domain-containing protein		99750421	protein-coding		WP_005826049.1	229	QWU49_RS05440
NZ_CP129143.1	1447413	1450499		plus	chondroitinase family polysaccharide lyase		99750422	protein-coding		WP_005826047.1	1028	QWU49_RS05445
NZ_CP129143.1	1450708	1451676		minus	tRNA-dihydrouridine synthase family protein		99750423	protein-coding		WP_005826046.1	322	QWU49_RS05450
NZ_CP129143.1	1451679	1452812		minus	glycoside hydrolase family protein		99750424	protein-coding		WP_008662105.1	377	QWU49_RS05455
NZ_CP129143.1	1453007	1455487		plus	polysaccharide lyase family 8 super-sandwich domain-containing protein		99750425	protein-coding		WP_005826043.1	826	QWU49_RS05460
NZ_CP129143.1	1455496	1458141		plus	glycoside hydrolase family 2		99750426	protein-coding		WP_005826042.1	881	QWU49_RS05465
NZ_CP129143.1	1458547	1460037		minus	RagB/SusD family nutrient uptake outer membrane protein		99750427	protein-coding		WP_034522898.1	496	QWU49_RS05470
NZ_CP129143.1	1460064	1463144		minus	SusC/RagA family TonB-linked outer membrane protein		99750428	protein-coding		WP_005826038.1	1026	QWU49_RS05475
NZ_CP129143.1	1463315	1464874		minus	sulfatase family protein		99750429	protein-coding		WP_034525476.1	519	QWU49_RS05480
NZ_CP129143.1	1465004	1469077		minus	hybrid sensor histidine kinase/response regulator transcription factor		99750430	protein-coding		WP_009037414.1	1357	QWU49_RS05485
NZ_CP129143.1	1469267	1470349		plus	phosphotransferase enzyme family protein		99750431	protein-coding		WP_005826031.1	360	QWU49_RS05490
NZ_CP129143.1	1470340	1471074		plus	carbohydrate-binding family 9-like protein		99750432	protein-coding		WP_005826029.1	244	QWU49_RS05495
NZ_CP129143.1	1471633	1472400		minus	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	lpxA	99750433	protein-coding		WP_005826023.1	255	QWU49_RS05500
NZ_CP129143.1	1472500	1473885		minus	TolC family protein		99750434	protein-coding		WP_234129818.1	461	QWU49_RS05505
NZ_CP129143.1	1473905	1477324		minus	efflux RND transporter permease subunit		99750435	protein-coding		WP_005826019.1	1139	QWU49_RS05510
NZ_CP129143.1	1477379	1478557		minus	efflux RND transporter periplasmic adaptor subunit		99750436	protein-coding		WP_005826017.1	392	QWU49_RS05515
NZ_CP129143.1	1478839	1480821		plus	Ig-like domain-containing domain		99750437	protein-coding		WP_005826015.1	660	QWU49_RS05520
NZ_CP129143.1	1480736	1481650		plus	DUF3108 domain-containing protein		99750438	protein-coding		WP_080545834.1	304	QWU49_RS05525
NZ_CP129143.1	1481595	1482038		minus	PaaI family thioesterase		99750439	protein-coding		WP_005826009.1	147	QWU49_RS05530
NZ_CP129143.1	1482217	1483416		plus	glycoside hydrolase family 88 protein		99750440	protein-coding		WP_005826007.1	399	QWU49_RS05535
