Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_JAQEGR010000002.1	19954	21594		plus	ATP-dependent nuclease		79854574	protein-coding		WP_055268225.1	546	PGS38_RS02255
NZ_JAQEGR010000002.1	21587	22675		plus	UvrD-helicase domain-containing protein		79854575	protein-coding		WP_055268227.1	362	PGS38_RS02260
NZ_JAQEGR010000002.1	22791	23324		plus	tyrosine-type recombinase/integrase		79854576	protein-coding		WP_242857239.1	177	PGS38_RS02265
NZ_JAQEGR010000002.1	23796	24263		plus	Hsp20/alpha crystallin family protein		79854577	protein-coding		WP_117510053.1	155	PGS38_RS02270
NZ_JAQEGR010000002.1	24501	26090		plus	ABC transporter substrate-binding protein		79854578	protein-coding		WP_118595773.1	529	PGS38_RS02275
NZ_JAQEGR010000002.1	26310	27488		plus	cation diffusion facilitator family transporter		79854579	protein-coding		WP_118595772.1	392	PGS38_RS02280
NZ_JAQEGR010000002.1	27624	27695		plus	tRNA-Gln		79854580	tRNA				PGS38_RS02285
NZ_JAQEGR010000002.1	27774	28478		plus	acyl-[acyl-carrier-protein] thioesterase		79854581	protein-coding		WP_117510057.1	234	PGS38_RS02290
NZ_JAQEGR010000002.1	28545	30014		plus	nicotinate phosphoribosyltransferase		79854582	protein-coding		WP_055218976.1	489	PGS38_RS02295
NZ_JAQEGR010000002.1	30028	30879		plus	CvfB family protein		79854583	protein-coding		WP_022462037.1	283	PGS38_RS02300
NZ_JAQEGR010000002.1	31057	34233		plus	ATP-binding protein		79854584	protein-coding		WP_270475836.1	1058	PGS38_RS02305
NZ_JAQEGR010000002.1	34245	37718		plus	DNA polymerase III subunit alpha		79854585	protein-coding		WP_270475838.1	1157	PGS38_RS02310
NZ_JAQEGR010000002.1	37800	38792		plus	6-phosphofructokinase	pfkA	79854586	protein-coding		WP_055226266.1	330	PGS38_RS02315
NZ_JAQEGR010000002.1	38916	40496		plus	glucose-6-phosphate isomerase		79854587	protein-coding		WP_022462042.1	526	PGS38_RS02320
NZ_JAQEGR010000002.1	40636	41136		minus	DUF4368 domain-containing protein		79854588	protein-coding		WP_117510059.1	166	PGS38_RS02325
NZ_JAQEGR010000002.1	41143	42045		minus	sensor histidine kinase		79854589	protein-coding		WP_119188776.1	300	PGS38_RS02330
NZ_JAQEGR010000002.1	42057	42794		minus	ABC transporter permease		79854590	protein-coding		WP_055267780.1	245	PGS38_RS02335
NZ_JAQEGR010000002.1	42810	43496		minus	ABC transporter permease		79854591	protein-coding		WP_117510060.1	228	PGS38_RS02340
NZ_JAQEGR010000002.1	43474	44412		minus	ABC transporter ATP-binding protein		79854592	protein-coding		WP_055267784.1	312	PGS38_RS02345
NZ_JAQEGR010000002.1	44509	45192		minus	response regulator transcription factor		79854593	protein-coding		WP_055267786.1	227	PGS38_RS02350
NZ_JAQEGR010000002.1	45452	45769		plus	helix-turn-helix domain-containing protein		98633854	protein-coding		WP_242998350.1	105	PGS38_RS17735
NZ_JAQEGR010000002.1	45840	46343		minus	uncharacterized gene		79854595	pseudogene				PGS38_RS02360
NZ_JAQEGR010000002.1	46617	47522		minus	AraC family transcriptional regulator		79854596	protein-coding		WP_055267788.1	301	PGS38_RS02365
NZ_JAQEGR010000002.1	47724	49511		plus	ABC transporter ATP-binding protein		79854597	protein-coding		WP_055267790.1	595	PGS38_RS02370
NZ_JAQEGR010000002.1	49523	51310		plus	ABC transporter ATP-binding protein		79854598	protein-coding		WP_055267792.1	595	PGS38_RS02375
NZ_JAQEGR010000002.1	51469	52341		minus	shikimate dehydrogenase	aroE	79854599	protein-coding		WP_055218962.1	290	PGS38_RS02380
NZ_JAQEGR010000002.1	52543	53433		minus	quinate/shikimate dehydrogenase		79854600	protein-coding		WP_334294737.1	296	PGS38_RS02385
NZ_JAQEGR010000002.1	53484	55505		minus	oxidoreductase		79854601	protein-coding		WP_117801861.1	673	PGS38_RS02390
NZ_JAQEGR010000002.1	55577	56524		minus	LysR family transcriptional regulator		79854602	protein-coding		WP_270475839.1	315	PGS38_RS02395
NZ_JAQEGR010000002.1	56804	58018		plus	MFS transporter		79854603	protein-coding		WP_055226273.1	404	PGS38_RS02400
NZ_JAQEGR010000002.1	58129	58890		plus	type I 3-dehydroquinate dehydratase	aroD	79854604	protein-coding		WP_117801863.1	253	PGS38_RS02405
NZ_JAQEGR010000002.1	58995	59627		plus	TRAP transporter small permease		79854605	protein-coding		WP_117510066.1	210	PGS38_RS02410
NZ_JAQEGR010000002.1	59627	60916		plus	TRAP transporter large permease		79854606	protein-coding		WP_270475841.1	429	PGS38_RS02415
NZ_JAQEGR010000002.1	60933	61964		plus	TRAP transporter substrate-binding protein		79854607	protein-coding		WP_270475843.1	343	PGS38_RS02420
NZ_JAQEGR010000002.1	62219	62887		plus	SGNH/GDSL hydrolase family protein		79854608	protein-coding		WP_173830065.1	222	PGS38_RS02425
NZ_JAQEGR010000002.1	63457	65139		plus	phospho-sugar mutase		79854609	protein-coding		WP_118666665.1	560	PGS38_RS02430
NZ_JAQEGR010000002.1	65262	65822		plus	RNA polymerase sigma factor		79854610	protein-coding		WP_173841072.1	186	PGS38_RS02435
NZ_JAQEGR010000002.1	65819	67273		plus	serpin family protein		79854611	protein-coding		WP_270475846.1	484	PGS38_RS02440
NZ_JAQEGR010000002.1	67342	68520		minus	MFS transporter		79854612	protein-coding		WP_270475847.1	392	PGS38_RS02445
NZ_JAQEGR010000002.1	68728	69666		plus	AraC family transcriptional regulator		79854613	protein-coding		WP_118699729.1	312	PGS38_RS02450
NZ_JAQEGR010000002.1	69741	70436		minus	hypothetical protein		79854614	protein-coding		WP_270475848.1	231	PGS38_RS02455
NZ_JAQEGR010000002.1	70638	71084		plus	MarR family winged helix-turn-helix transcriptional regulator		79854615	protein-coding		WP_117804436.1	148	PGS38_RS02460
NZ_JAQEGR010000002.1	71129	73447		plus	ABC transporter ATP-binding protein		79854616	protein-coding		WP_118697294.1	772	PGS38_RS02465
NZ_JAQEGR010000002.1	73440	75293		plus	ABC transporter ATP-binding protein		79854617	protein-coding		WP_118697295.1	617	PGS38_RS02470
NZ_JAQEGR010000002.1	75474	76190		plus	LytR/AlgR family response regulator transcription factor		79854618	protein-coding		WP_118660557.1	238	PGS38_RS02475
NZ_JAQEGR010000002.1	76187	77503		plus	ATP-binding protein		79854619	protein-coding		WP_119188784.1	438	PGS38_RS02480
NZ_JAQEGR010000002.1	77710	78912		plus	hypothetical protein		79854620	protein-coding		WP_147399740.1	400	PGS38_RS02485
NZ_JAQEGR010000002.1	79085	79855		plus	hypothetical protein		79854621	protein-coding		WP_118699737.1	256	PGS38_RS02490
NZ_JAQEGR010000002.1	79848	80702		plus	hypothetical protein		79854622	protein-coding		WP_119188788.1	284	PGS38_RS02495
NZ_JAQEGR010000002.1	80707	81342		plus	ABC transporter ATP-binding protein		79854623	protein-coding		WP_173813290.1	211	PGS38_RS02500
NZ_JAQEGR010000002.1	81496	81795		plus	cupin domain-containing protein		79854624	protein-coding		WP_022461296.1	99	PGS38_RS02505
NZ_JAQEGR010000002.1	81808	82749		plus	AraC family transcriptional regulator		79854625	protein-coding		WP_022461295.1	313	PGS38_RS02510
NZ_JAQEGR010000002.1	82953	84329		plus	ABC transporter substrate-binding protein		79854626	protein-coding		WP_117801878.1	458	PGS38_RS02515
NZ_JAQEGR010000002.1	84517	85404		plus	carbohydrate ABC transporter permease		79854627	protein-coding		WP_022461293.1	295	PGS38_RS02520
NZ_JAQEGR010000002.1	85404	86210		plus	carbohydrate ABC transporter permease		79854628	protein-coding		WP_243110768.1	268	PGS38_RS02525
NZ_JAQEGR010000002.1	86389	89427		plus	beta-galactosidase, LacZ type	lacZ	79854629	protein-coding		WP_119188789.1	1012	PGS38_RS02530
NZ_JAQEGR010000002.1	89446	91491		plus	beta-galactosidase		79854630	protein-coding		WP_118595793.1	681	PGS38_RS02535
NZ_JAQEGR010000002.1	91559	91927		minus	winged helix-turn-helix transcriptional regulator		79854631	protein-coding		WP_117801881.1	122	PGS38_RS02540
NZ_JAQEGR010000002.1	92193	92588		plus	pyridoxamine 5'-phosphate oxidase family protein		79854632	protein-coding		WP_117801882.1	131	PGS38_RS02545
NZ_JAQEGR010000002.1	92635	93246		plus	pyridoxamine 5'-phosphate oxidase family protein		79854633	protein-coding		WP_117801883.1	203	PGS38_RS02550
NZ_JAQEGR010000002.1	93326	94108		plus	protein-ADP-ribose hydrolase		79854634	protein-coding		WP_118601282.1	260	PGS38_RS02555
NZ_JAQEGR010000002.1	94161	95066		plus	SIR2 family NAD-dependent protein deacylase		79854635	protein-coding		WP_243110772.1	301	PGS38_RS02560
NZ_JAQEGR010000002.1	95129	95392		plus	hypothetical protein		79854636	protein-coding		WP_118697306.1	87	PGS38_RS02565
NZ_JAQEGR010000002.1	95437	95856		minus	MerR family transcriptional regulator		79854637	protein-coding		WP_330421837.1	139	PGS38_RS02570
NZ_JAQEGR010000002.1	95942	96484		minus	EAL domain-containing protein		79854638	protein-coding		WP_117801887.1	180	PGS38_RS02575
NZ_JAQEGR010000002.1	96484	96666		minus	FeoA family protein		79854639	protein-coding		WP_117801888.1	60	PGS38_RS02580
NZ_JAQEGR010000002.1	96893	97366		plus	hypothetical protein		79854640	protein-coding		WP_117510953.1	157	PGS38_RS02585
NZ_JAQEGR010000002.1	97586	99187		plus	ABC transporter substrate-binding protein		79854641	protein-coding		WP_199695873.1	533	PGS38_RS02590
NZ_JAQEGR010000002.1	99252	100268		plus	ABC transporter ATP-binding protein		79854642	protein-coding		WP_055227871.1	338	PGS38_RS02595
NZ_JAQEGR010000002.1	100258	101163		plus	ATP-binding cassette domain-containing protein		79854643	protein-coding		WP_119188790.1	301	PGS38_RS02600
NZ_JAQEGR010000002.1	101160	102167		plus	ABC transporter permease		79854644	protein-coding		WP_117805026.1	335	PGS38_RS02605
NZ_JAQEGR010000002.1	102164	103057		plus	ABC transporter permease		79854645	protein-coding		WP_117510964.1	297	PGS38_RS02610
NZ_JAQEGR010000002.1	103195	104937		plus	dihydroxy-acid dehydratase	ilvD	79854646	protein-coding		WP_117510966.1	580	PGS38_RS02615
NZ_JAQEGR010000002.1	105112	105690		plus	hypothetical protein		79854647	protein-coding		WP_147326136.1	192	PGS38_RS02620
NZ_JAQEGR010000002.1	105726	106487		plus	endonuclease/exonuclease/phosphatase family protein		79854648	protein-coding		WP_117762218.1	253	PGS38_RS02625
NZ_JAQEGR010000002.1	106688	107866		plus	trans-sulfuration enzyme family protein		79854649	protein-coding		WP_117510969.1	392	PGS38_RS02630
NZ_JAQEGR010000002.1	107847	109031		plus	MalY/PatB family protein		79854650	protein-coding		WP_117510972.1	394	PGS38_RS02635
NZ_JAQEGR010000002.1	109108	109836		minus	hypothetical protein		79854651	protein-coding		WP_022462534.1	242	PGS38_RS02640
NZ_JAQEGR010000002.1	110119	110859		minus	hypothetical protein		79854652	protein-coding		WP_022462533.1	246	PGS38_RS02645
NZ_JAQEGR010000002.1	111249	111857		plus	bifunctional phosphoserine phosphatase/homoserine phosphotransferase ThrH	thrH	79854653	protein-coding		WP_117805025.1	202	PGS38_RS02650
NZ_JAQEGR010000002.1	111930	112772		plus	alpha/beta hydrolase		79854654	protein-coding		WP_055221185.1	280	PGS38_RS02655
NZ_JAQEGR010000002.1	112941	114527		plus	AAA family ATPase		79854655	protein-coding		WP_119189003.1	528	PGS38_RS02660
NZ_JAQEGR010000002.1	114757	115599		plus	aldo/keto reductase		79854656	protein-coding		WP_243104903.1	280	PGS38_RS02665
NZ_JAQEGR010000002.1	115674	116543		plus	aldo/keto reductase		79854657	protein-coding		WP_118640714.1	289	PGS38_RS02670
NZ_JAQEGR010000002.1	117091	118764		plus	type 2 periplasmic-binding domain-containing protein		79854658	protein-coding		WP_118595808.1	557	PGS38_RS02675
NZ_JAQEGR010000002.1	118849	121746		plus	glycosyl hydrolase 115 family protein		79854659	protein-coding		WP_118595809.1	965	PGS38_RS02680
NZ_JAQEGR010000002.1	121750	122895		plus	glycosyl hydrolase family 8		79854660	protein-coding		WP_118595810.1	381	PGS38_RS02685
NZ_JAQEGR010000002.1	123015	124751		plus	SGNH/GDSL hydrolase family protein		79854661	protein-coding		WP_118595811.1	578	PGS38_RS02690
NZ_JAQEGR010000002.1	124763	126328		plus	glycoside hydrolase family 43 protein		79854662	protein-coding		WP_118595812.1	521	PGS38_RS02695
NZ_JAQEGR010000002.1	126325	127206		minus	helix-turn-helix transcriptional regulator		79854663	protein-coding		WP_118595813.1	293	PGS38_RS02700
NZ_JAQEGR010000002.1	127418	129175		plus	sensor histidine kinase		79854664	protein-coding		WP_118595814.1	585	PGS38_RS02705
NZ_JAQEGR010000002.1	129197	130162		plus	response regulator		79854665	protein-coding		WP_270475869.1	321	PGS38_RS02710
NZ_JAQEGR010000002.1	130193	130792		plus	helix-turn-helix domain-containing protein		79854666	protein-coding		WP_270475870.1	199	PGS38_RS02715
NZ_JAQEGR010000002.1	130935	132605		plus	extracellular solute-binding protein		79854667	protein-coding		WP_118595816.1	556	PGS38_RS02720
NZ_JAQEGR010000002.1	132673	133623		plus	ABC transporter permease		79854668	protein-coding		WP_118595817.1	316	PGS38_RS02725
NZ_JAQEGR010000002.1	133635	134528		plus	carbohydrate ABC transporter permease		79854669	protein-coding		WP_118595818.1	297	PGS38_RS02730
NZ_JAQEGR010000002.1	134599	136206		plus	glycoside hydrolase family 43 protein		79854670	protein-coding		WP_118595819.1	535	PGS38_RS02735
NZ_JAQEGR010000002.1	136575	137189		minus	helix-turn-helix domain-containing protein		79854671	protein-coding		WP_243008134.1	204	PGS38_RS02740
NZ_JAQEGR010000002.1	137367	137543		plus	helix-turn-helix domain-containing protein		79854672	protein-coding		WP_118640716.1	58	PGS38_RS02745
NZ_JAQEGR010000002.1	137558	139000		plus	plasmid recombination protein		79854673	protein-coding		WP_118640718.1	480	PGS38_RS02750
NZ_JAQEGR010000002.1	139004	139378		plus	TnpV protein		79854674	protein-coding		WP_055201005.1	124	PGS38_RS02755
NZ_JAQEGR010000002.1	139624	141528		plus	P-loop NTPase fold protein		79854675	protein-coding		WP_118640720.1	634	PGS38_RS02760
NZ_JAQEGR010000002.1	141958	142569		plus	MerR family transcriptional regulator		79854676	protein-coding		WP_118640722.1	203	PGS38_RS02765
NZ_JAQEGR010000002.1	142683	143438		plus	ABC transporter ATP-binding protein		79854677	protein-coding		WP_025580143.1	251	PGS38_RS02770
NZ_JAQEGR010000002.1	143404	144675		plus	hypothetical protein		79854678	protein-coding		WP_118640589.1	423	PGS38_RS02775
NZ_JAQEGR010000002.1	145048	146103		plus	helix-turn-helix domain-containing protein		79854679	protein-coding		WP_270475879.1	351	PGS38_RS02780
NZ_JAQEGR010000002.1	146448	147602		plus	uncharacterized gene		79854680	pseudogene				PGS38_RS02785
NZ_JAQEGR010000002.1	148522	148791		plus	FmdB family zinc ribbon protein		79854681	protein-coding		WP_118640588.1	89	PGS38_RS02790
NZ_JAQEGR010000002.1	149481	150854		plus	MATE family efflux transporter		79854682	protein-coding		WP_118640592.1	457	PGS38_RS02795
NZ_JAQEGR010000002.1	150943	151977		plus	2-hydroxyacid dehydrogenase		79854683	protein-coding		WP_118640587.1	344	PGS38_RS02800
NZ_JAQEGR010000002.1	152204	152542		plus	P-II family nitrogen regulator		79854684	protein-coding		WP_055221847.1	112	PGS38_RS02805
NZ_JAQEGR010000002.1	152630	153844		plus	ammonium transporter		79854685	protein-coding		WP_055227847.1	404	PGS38_RS02810
NZ_JAQEGR010000002.1	153875	154213		plus	P-II family nitrogen regulator		79854686	protein-coding		WP_118640586.1	112	PGS38_RS02815
NZ_JAQEGR010000002.1	154310	155224		plus	ABC transporter permease		79854687	protein-coding		WP_199695853.1	304	PGS38_RS02820
NZ_JAQEGR010000002.1	155237	156142		plus	ABC transporter permease		79854688	protein-coding		WP_118601125.1	301	PGS38_RS02825
NZ_JAQEGR010000002.1	156148	157191		plus	ABC transporter ATP-binding protein		79854689	protein-coding		WP_118640585.1	347	PGS38_RS02830
NZ_JAQEGR010000002.1	157184	158209		plus	ABC transporter ATP-binding protein		79854690	protein-coding		WP_118640584.1	341	PGS38_RS02835
NZ_JAQEGR010000002.1	158302	159966		plus	peptide ABC transporter substrate-binding protein		79854691	protein-coding		WP_118640583.1	554	PGS38_RS02840
NZ_JAQEGR010000002.1	160089	161168		plus	histidinol-phosphate transaminase	hisC	79854692	protein-coding		WP_158579800.1	359	PGS38_RS02845
NZ_JAQEGR010000002.1	161485	162090		plus	type IV toxin-antitoxin system AbiEi family antitoxin domain-containing protein		79854693	protein-coding		WP_022462444.1	201	PGS38_RS02850
NZ_JAQEGR010000002.1	162290	164467		plus	glycoside hydrolase family 3 C-terminal domain-containing protein		79854694	protein-coding		WP_305764453.1	725	PGS38_RS02855
NZ_JAQEGR010000002.1	164565	165116		plus	glycoside hydrolase family 95-like protein		79854695	protein-coding		WP_270475924.1	183	PGS38_RS02860
NZ_JAQEGR010000002.1	165180	166301		minus	radical SAM protein		79854696	protein-coding		WP_118640581.1	373	PGS38_RS02865
NZ_JAQEGR010000002.1	166422	166829		minus	hypothetical protein		79854697	protein-coding		WP_118640580.1	135	PGS38_RS02870
NZ_JAQEGR010000002.1	166826	167164		minus	PqqD family protein		79854698	protein-coding		WP_022462364.1	112	PGS38_RS02875
NZ_JAQEGR010000002.1	167370	167864		plus	AAA family ATPase		79854699	protein-coding		WP_256372477.1	164	PGS38_RS02880
NZ_JAQEGR010000002.1	168142	169065		plus	hypothetical protein		79854701	protein-coding		WP_118640578.1	307	PGS38_RS02890
NZ_JAQEGR010000002.1	169062	169553		plus	S24/S26 family peptidase		79854702	protein-coding		WP_118640577.1	163	PGS38_RS02895
NZ_JAQEGR010000002.1	169550	170866		plus	nucleotidyltransferase domain-containing protein		79854703	protein-coding		WP_118640576.1	438	PGS38_RS02900
NZ_JAQEGR010000002.1	170838	172628		plus	ABC transporter ATP-binding protein		79854704	protein-coding		WP_118640575.1	596	PGS38_RS02905
NZ_JAQEGR010000002.1	172771	174294		plus	ABC transporter substrate-binding protein		79854705	protein-coding		WP_117804656.1	507	PGS38_RS02910
NZ_JAQEGR010000002.1	174446	175384		plus	ABC transporter permease		79854706	protein-coding		WP_117804655.1	312	PGS38_RS02915
NZ_JAQEGR010000002.1	175397	176299		plus	carbohydrate ABC transporter permease		79854707	protein-coding		WP_117804654.1	300	PGS38_RS02920
NZ_JAQEGR010000002.1	176491	178233		plus	sensor histidine kinase		79854708	protein-coding		WP_119188707.1	580	PGS38_RS02925
NZ_JAQEGR010000002.1	178211	179806		plus	response regulator transcription factor		79854709	protein-coding		WP_119188699.1	531	PGS38_RS02930
NZ_JAQEGR010000002.1	180054	182273		plus	beta-glucosidase BglX	bglX	79854710	protein-coding		WP_118666710.1	739	PGS38_RS02935
NZ_JAQEGR010000002.1	182474	183844		plus	MATE family efflux transporter		79854711	protein-coding		WP_117804651.1	456	PGS38_RS02940
NZ_JAQEGR010000002.1	183966	185273		plus	alpha-L-fucosidase		79854712	protein-coding		WP_117801282.1	435	PGS38_RS02945
NZ_JAQEGR010000002.1	185653	186378		plus	ABC transporter ATP-binding protein		79854713	protein-coding		WP_055221955.1	241	PGS38_RS02950
NZ_JAQEGR010000002.1	186371	188092		plus	putative ABC transporter permease subunit		79854714	protein-coding		WP_270475894.1	573	PGS38_RS02955
NZ_JAQEGR010000002.1	188381	189022		minus	ECF transporter S component		79854715	protein-coding		WP_022461231.1	213	PGS38_RS02960
NZ_JAQEGR010000002.1	189442	192405		minus	beta-glucosidase		79854716	protein-coding		WP_119188697.1	987	PGS38_RS02965
NZ_JAQEGR010000002.1	192601	194319		minus	extracellular solute-binding protein		79854717	protein-coding		WP_117812980.1	572	PGS38_RS02970
NZ_JAQEGR010000002.1	194422	195285		minus	carbohydrate ABC transporter permease		79854718	protein-coding		WP_117812981.1	287	PGS38_RS02975
NZ_JAQEGR010000002.1	195298	196233		minus	ABC transporter permease		79854719	protein-coding		WP_226906422.1	311	PGS38_RS02980
NZ_JAQEGR010000002.1	196597	197310		plus	response regulator transcription factor		79854720	protein-coding		WP_118640573.1	237	PGS38_RS02985
NZ_JAQEGR010000002.1	197276	199036		plus	sensor histidine kinase		79854721	protein-coding		WP_118699790.1	586	PGS38_RS02990
NZ_JAQEGR010000002.1	199127	200218		plus	glycosyltransferase family 2 protein		79854722	protein-coding		WP_119188696.1	363	PGS38_RS02995
NZ_JAQEGR010000002.1	200215	203235		plus	YfhO family protein		79854723	protein-coding		WP_270475897.1	1006	PGS38_RS03000
NZ_JAQEGR010000002.1	203275	203436		minus	uncharacterized gene		88554241	pseudogene				PGS38_RS17630
NZ_JAQEGR010000002.1	203407	203499		plus	DUF6783 domain-containing protein		88554242	protein-coding		WP_334294909.1	30	PGS38_RS17635
NZ_JAQEGR010000002.1	203986	204264		plus	helix-turn-helix domain-containing protein		79854725	protein-coding		WP_055227803.1	92	PGS38_RS03010
NZ_JAQEGR010000002.1	204251	205390		plus	type II toxin-antitoxin system HipA family toxin		79854726	protein-coding		WP_055227801.1	379	PGS38_RS03015
NZ_JAQEGR010000002.1	205600	207423		minus	S8 family peptidase		79854727	protein-coding		WP_270475899.1	607	PGS38_RS03020
NZ_JAQEGR010000002.1	207595	208968		plus	Trk system potassium transporter TrkA	trkA	79854728	protein-coding		WP_334304477.1	457	PGS38_RS03025
NZ_JAQEGR010000002.1	208984	210426		plus	TrkH family potassium uptake protein		79854729	protein-coding		WP_118699794.1	480	PGS38_RS03030
NZ_JAQEGR010000002.1	210587	211666		plus	histidinol-phosphate transaminase	hisC	79854730	protein-coding		WP_118699795.1	359	PGS38_RS03035
NZ_JAQEGR010000002.1	211827	213203		plus	MATE family efflux transporter		79854731	protein-coding		WP_117801313.1	458	PGS38_RS03040
NZ_JAQEGR010000002.1	213379	213663		plus	HPr family phosphocarrier protein		79854732	protein-coding		WP_270475901.1	94	PGS38_RS03045
NZ_JAQEGR010000002.1	213965	214177		plus	small, acid-soluble spore protein, alpha/beta type		79854733	protein-coding		WP_055220834.1	70	PGS38_RS03050
NZ_JAQEGR010000002.1	214373	216160		plus	glycoside hydrolase family 2 protein		79854734	protein-coding		WP_270475902.1	595	PGS38_RS03055
NZ_JAQEGR010000002.1	216346	216711		minus	hypothetical protein		79854735	protein-coding		WP_172704695.1	121	PGS38_RS03060
NZ_JAQEGR010000002.1	216701	216796		plus	DUF5605 domain-containing protein		98633856	protein-coding		WP_158565852.1	31	PGS38_RS17745
NZ_JAQEGR010000002.1	217394	217903		plus	50S ribosomal protein L10	rplJ	79854736	protein-coding		WP_055227784.1	169	PGS38_RS03065
NZ_JAQEGR010000002.1	217975	218349		plus	50S ribosomal protein L7/L12	rplL	79854737	protein-coding		WP_055266931.1	124	PGS38_RS03070
NZ_JAQEGR010000002.1	218442	218924		plus	helix-turn-helix domain-containing protein		79854738	protein-coding		WP_119197880.1	160	PGS38_RS03075
NZ_JAQEGR010000002.1	219115	220467		plus	acyclic terpene utilization AtuA family protein		79854739	protein-coding		WP_119197881.1	450	PGS38_RS03080
NZ_JAQEGR010000002.1	220601	220900		plus	AtuA-related protein		79854740	protein-coding		WP_119197923.1	99	PGS38_RS03085
NZ_JAQEGR010000002.1	220904	222595		plus	CocE/NonD family hydrolase		79854741	protein-coding		WP_119197882.1	563	PGS38_RS03090
NZ_JAQEGR010000002.1	222745	224418		plus	alpha-glucosidase		79854742	protein-coding		WP_119197883.1	557	PGS38_RS03095
NZ_JAQEGR010000002.1	224655	225497		plus	helix-turn-helix transcriptional regulator		79854743	protein-coding		WP_119197884.1	280	PGS38_RS03100
NZ_JAQEGR010000002.1	225866	227260		plus	MFS transporter		79854744	protein-coding		WP_119197886.1	464	PGS38_RS03105
NZ_JAQEGR010000002.1	227361	229859		plus	GH39 family glycosyl hydrolase		79854745	protein-coding		WP_158568555.1	832	PGS38_RS03110
NZ_JAQEGR010000002.1	230025	231575		plus	carboxylesterase/lipase family protein		79854746	protein-coding		WP_117761434.1	516	PGS38_RS03115
NZ_JAQEGR010000002.1	231927	235766		plus	DNA-directed RNA polymerase subunit beta	rpoB	79854747	protein-coding		WP_117510452.1	1279	PGS38_RS03120
NZ_JAQEGR010000002.1	235805	239530		plus	DNA-directed RNA polymerase subunit beta'	rpoC	79854748	protein-coding		WP_117510453.1	1241	PGS38_RS03125
NZ_JAQEGR010000002.1	239839	240075		plus	hypothetical protein		79854749	protein-coding		WP_055266947.1	78	PGS38_RS03130
NZ_JAQEGR010000002.1	240097	241311		plus	hypothetical protein		79854750	protein-coding		WP_118660028.1	404	PGS38_RS03135
NZ_JAQEGR010000002.1	241692	242783		plus	polysaccharide deacetylase family protein		79854751	protein-coding		WP_117761431.1	363	PGS38_RS03140
NZ_JAQEGR010000002.1	242871	244700		minus	translational GTPase TypA	typA	79854752	protein-coding		WP_177269638.1	609	PGS38_RS03145
NZ_JAQEGR010000002.1	245106	245735		plus	single-stranded DNA-binding protein		79854753	protein-coding		WP_055220802.1	209	PGS38_RS03150
NZ_JAQEGR010000002.1	246118	247008		plus	4-hydroxy-tetrahydrodipicolinate synthase	dapA	79854754	protein-coding		WP_022461866.1	296	PGS38_RS03155
NZ_JAQEGR010000002.1	247044	247805		plus	4-hydroxy-tetrahydrodipicolinate reductase	dapB	79854755	protein-coding		WP_270475908.1	253	PGS38_RS03160
NZ_JAQEGR010000002.1	247954	248871		minus	metallophosphoesterase family protein		79854756	protein-coding		WP_270475909.1	305	PGS38_RS03165
NZ_JAQEGR010000002.1	248981	249139		plus	hypothetical protein		79854757	protein-coding		WP_158565022.1	52	PGS38_RS03170
NZ_JAQEGR010000002.1	249227	249871		plus	DUF4317 family protein		79854758	protein-coding		WP_117761428.1	214	PGS38_RS03175
NZ_JAQEGR010000002.1	250003	250431		minus	hypothetical protein		79854759	protein-coding		WP_117804629.1	142	PGS38_RS03180
NZ_JAQEGR010000002.1	250599	250832		plus	helix-turn-helix domain-containing protein		79854760	protein-coding		WP_270475912.1	77	PGS38_RS03185
NZ_JAQEGR010000002.1	250870	252093		plus	chloride channel protein		79854761	protein-coding		WP_270475913.1	407	PGS38_RS03190
NZ_JAQEGR010000002.1	252359	253249		plus	glucose-1-phosphate thymidylyltransferase RfbA	rfbA	79854762	protein-coding		WP_022461852.1	296	PGS38_RS03195
NZ_JAQEGR010000002.1	253430	254299		plus	dTDP-4-dehydrorhamnose reductase	rfbD	79854763	protein-coding		WP_022461851.1	289	PGS38_RS03200
NZ_JAQEGR010000002.1	254561	255928		plus	MFS transporter		79854764	protein-coding		WP_270475914.1	455	PGS38_RS03205
NZ_JAQEGR010000002.1	256041	256997		plus	50S ribosomal protein L11 methyltransferase	prmA	79854765	protein-coding		WP_022461849.1	318	PGS38_RS03210
NZ_JAQEGR010000002.1	257040	257792		plus	16S rRNA (uracil(1498)-N(3))-methyltransferase		79854766	protein-coding		WP_022461848.1	250	PGS38_RS03215
NZ_JAQEGR010000002.1	257792	258946		plus	cysteine desulfurase family protein		79854767	protein-coding		WP_270475915.1	384	PGS38_RS03220
NZ_JAQEGR010000002.1	258963	259619		plus	FAD-dependent thymidylate synthase	thyX	79854768	protein-coding		WP_022461846.1	218	PGS38_RS03225
NZ_JAQEGR010000002.1	259629	260807		plus	tRNA uracil 4-sulfurtransferase ThiI	thiI	79854769	protein-coding		WP_119188705.1	392	PGS38_RS03230
NZ_JAQEGR010000002.1	260941	261174		minus	HPr family phosphocarrier protein		79854770	protein-coding		WP_022461844.1	77	PGS38_RS03235
NZ_JAQEGR010000002.1	261337	262671		plus	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase MtaB	mtaB	79854771	protein-coding		WP_270475917.1	444	PGS38_RS03240
