Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_JAJFOJ010000001.1	1222101	1222964		plus	AraC family transcriptional regulator		75161651	protein-coding		WP_055039284.1	287	LK408_RS05650
NZ_JAJFOJ010000001.1	1222961	1223899		minus	ROK family glucokinase		75161652	protein-coding		WP_007890168.1	312	LK408_RS05655
NZ_JAJFOJ010000001.1	1224084	1226213		minus	transglycosylase domain-containing protein		75161653	protein-coding		WP_172727167.1	709	LK408_RS05660
NZ_JAJFOJ010000001.1	1226350	1227336		minus	hypothetical protein		75161654	protein-coding		WP_007890171.1	328	LK408_RS05665
NZ_JAJFOJ010000001.1	1227494	1229164		minus	ATP-binding protein		75161655	protein-coding		WP_007890172.1	556	LK408_RS05670
NZ_JAJFOJ010000001.1	1229155	1230213		minus	metallophosphoesterase family protein		75161656	protein-coding		WP_007890173.1	352	LK408_RS05675
NZ_JAJFOJ010000001.1	1230251	1230799		minus	stage V sporulation protein T	spoVT	75161657	protein-coding		WP_007890174.1	182	LK408_RS05680
NZ_JAJFOJ010000001.1	1231104	1231322		plus	uncharacterized gene		97128121	pseudogene				LK408_RS20675
NZ_JAJFOJ010000001.1	1231353	1231574		plus	helix-turn-helix domain-containing protein		97128122	protein-coding		WP_408639584.1	73	LK408_RS20680
NZ_JAJFOJ010000001.1	1231672	1232805		minus	ATP-binding protein		75161659	protein-coding		WP_021923844.1	377	LK408_RS05690
NZ_JAJFOJ010000001.1	1232998	1233567		minus	hypothetical protein		75161660	protein-coding		WP_147335128.1	189	LK408_RS05695
NZ_JAJFOJ010000001.1	1233814	1235562		minus	AMP-binding protein		75161661	protein-coding		WP_181974179.1	582	LK408_RS05700
NZ_JAJFOJ010000001.1	1235570	1236256		minus	ATP-binding cassette domain-containing protein		75161662	protein-coding		WP_007890181.1	228	LK408_RS05705
NZ_JAJFOJ010000001.1	1236271	1238136		minus	hypothetical protein		75161663	protein-coding		WP_007890182.1	621	LK408_RS05710
NZ_JAJFOJ010000001.1	1238316	1239239		minus	ATP-binding protein		75161664	protein-coding		WP_182364899.1	307	LK408_RS05715
NZ_JAJFOJ010000001.1	1239589	1240317		minus	LytR/AlgR family response regulator transcription factor		75161665	protein-coding		WP_044928726.1	242	LK408_RS05720
NZ_JAJFOJ010000001.1	1240463	1241362		minus	transporter substrate-binding domain-containing protein		75161666	protein-coding		WP_007890185.1	299	LK408_RS05725
NZ_JAJFOJ010000001.1	1241621	1242382		minus	amino acid ABC transporter ATP-binding protein		75161667	protein-coding		WP_055302728.1	253	LK408_RS05730
NZ_JAJFOJ010000001.1	1242389	1243063		minus	amino acid ABC transporter permease		75161668	protein-coding		WP_007890187.1	224	LK408_RS05735
NZ_JAJFOJ010000001.1	1243044	1243703		minus	amino acid ABC transporter permease		75161669	protein-coding		WP_044928728.1	219	LK408_RS05740
NZ_JAJFOJ010000001.1	1243984	1244553		minus	GNAT family N-acetyltransferase		75161670	protein-coding		WP_007890190.1	189	LK408_RS05745
NZ_JAJFOJ010000001.1	1244629	1245132		minus	NUDIX hydrolase		75161671	protein-coding		WP_007890191.1	167	LK408_RS05750
NZ_JAJFOJ010000001.1	1245372	1246118		plus	AzlC family ABC transporter permease		75161672	protein-coding		WP_007890192.1	248	LK408_RS05755
NZ_JAJFOJ010000001.1	1246148	1246453		plus	AzlD domain-containing protein		75161673	protein-coding		WP_044928766.1	101	LK408_RS05760
NZ_JAJFOJ010000001.1	1246475	1246996		minus	cysteine hydrolase family protein		75161674	protein-coding		WP_007890194.1	173	LK408_RS05765
NZ_JAJFOJ010000001.1	1247191	1248930		minus	ABC transporter ATP-binding protein		75161675	protein-coding		WP_044928730.1	579	LK408_RS05770
NZ_JAJFOJ010000001.1	1248956	1249723		minus	energy-coupling factor transporter transmembrane component T family protein		75161676	protein-coding		WP_007890196.1	255	LK408_RS05775
NZ_JAJFOJ010000001.1	1249757	1250359		minus	ECF transporter S component		75161677	protein-coding		WP_007890197.1	200	LK408_RS05780
NZ_JAJFOJ010000001.1	1250373	1251110		minus	nucleoside phosphorylase		75161678	protein-coding		WP_044928768.1	245	LK408_RS05785
NZ_JAJFOJ010000001.1	1251249	1252136		minus	ABC transporter permease		75161679	protein-coding		WP_007890199.1	295	LK408_RS05790
NZ_JAJFOJ010000001.1	1252150	1253121		minus	ABC transporter permease		75161680	protein-coding		WP_007890200.1	323	LK408_RS05795
NZ_JAJFOJ010000001.1	1253114	1255054		minus	dipeptide ABC transporter ATP-binding protein		86263559	protein-coding		WP_007890201.1	646	LK408_RS20265
NZ_JAJFOJ010000001.1	1255090	1256673		minus	ABC transporter substrate-binding protein		75161683	protein-coding		WP_044928771.1	527	LK408_RS05810
NZ_JAJFOJ010000001.1	1256846	1257502		minus	HAD family hydrolase		75161684	protein-coding		WP_007890203.1	218	LK408_RS05815
NZ_JAJFOJ010000001.1	1257514	1258020		minus	alpha/beta hydrolase		75161685	protein-coding		WP_147402694.1	168	LK408_RS05820
NZ_JAJFOJ010000001.1	1258097	1259320		minus	uncharacterized gene		75161686	pseudogene				LK408_RS05825
NZ_JAJFOJ010000001.1	1259503	1260468		minus	hypothetical protein		75161687	protein-coding		WP_007890207.1	321	LK408_RS05830
NZ_JAJFOJ010000001.1	1260465	1261835		minus	radical SAM protein		75161688	protein-coding		WP_007890208.1	456	LK408_RS05835
NZ_JAJFOJ010000001.1	1261909	1262751		minus	hypothetical protein		75161689	protein-coding		WP_007890209.1	280	LK408_RS05840
NZ_JAJFOJ010000001.1	1262855	1263508		minus	HAD family hydrolase		75161690	protein-coding		WP_007890210.1	217	LK408_RS05845
NZ_JAJFOJ010000001.1	1263519	1263755		minus	DUF4869 domain-containing protein		75161691	protein-coding		WP_007890211.1	78	LK408_RS05850
NZ_JAJFOJ010000001.1	1264020	1264748		minus	hypothetical protein		75161692	protein-coding		WP_007890212.1	242	LK408_RS05855
NZ_JAJFOJ010000001.1	1264852	1265493		minus	ABC transporter ATP-binding protein		75161693	protein-coding		WP_007890213.1	213	LK408_RS05860
NZ_JAJFOJ010000001.1	1265490	1266317		minus	hypothetical protein		75161694	protein-coding		WP_007890214.1	275	LK408_RS05865
NZ_JAJFOJ010000001.1	1266301	1267095		minus	ABC transporter permease		75161695	protein-coding		WP_044928737.1	264	LK408_RS05870
NZ_JAJFOJ010000001.1	1267097	1268248		minus	hypothetical protein		75161696	protein-coding		WP_007890216.1	383	LK408_RS05875
NZ_JAJFOJ010000001.1	1268298	1268726		minus	hypothetical protein		75161697	protein-coding		WP_227970486.1	142	LK408_RS05880
NZ_JAJFOJ010000001.1	1268847	1269428		minus	accessory gene regulator ArgB-like protein		75161698	protein-coding		WP_007890218.1	193	LK408_RS05885
NZ_JAJFOJ010000001.1	1269425	1269574		minus	cyclic lactone autoinducer peptide		75161699	protein-coding		WP_044928740.1	49	LK408_RS05890
NZ_JAJFOJ010000001.1	1269847	1270203		plus	helix-turn-helix domain-containing protein		75161700	protein-coding		WP_007890221.1	118	LK408_RS05895
NZ_JAJFOJ010000001.1	1270381	1271088		plus	LytR/AlgR family response regulator transcription factor		75161701	protein-coding		WP_055039640.1	235	LK408_RS05900
NZ_JAJFOJ010000001.1	1271094	1272401		plus	sensor histidine kinase		75161702	protein-coding		WP_118109322.1	435	LK408_RS05905
NZ_JAJFOJ010000001.1	1272421	1273449		minus	aldo/keto reductase		75161703	protein-coding		WP_044928743.1	342	LK408_RS05910
NZ_JAJFOJ010000001.1	1273770	1275719		minus	LTA synthase family protein		75161704	protein-coding		WP_007890227.1	649	LK408_RS05915
NZ_JAJFOJ010000001.1	1275954	1276934		minus	lysylphosphatidylglycerol synthase transmembrane domain-containing protein		75161705	protein-coding		WP_007890228.1	326	LK408_RS05920
NZ_JAJFOJ010000001.1	1276971	1278368		minus	radical SAM protein		75161706	protein-coding		WP_007890229.1	465	LK408_RS05925
NZ_JAJFOJ010000001.1	1278687	1280264		minus	ATP-binding cassette domain-containing protein		75161707	protein-coding		WP_044928745.1	525	LK408_RS05930
NZ_JAJFOJ010000001.1	1280546	1281505		plus	zinc dependent phospholipase C family protein		75161708	protein-coding		WP_055171676.1	319	LK408_RS05935
NZ_JAJFOJ010000001.1	1281498	1282430		minus	D-2-hydroxyacid dehydrogenase		75161709	protein-coding		WP_044928780.1	310	LK408_RS05940
NZ_JAJFOJ010000001.1	1282693	1283553		minus	patatin-like phospholipase family protein		75161710	protein-coding		WP_007890235.1	286	LK408_RS05945
NZ_JAJFOJ010000001.1	1283605	1284090		minus	NfeD family protein		75161711	protein-coding		WP_007890236.1	161	LK408_RS05950
NZ_JAJFOJ010000001.1	1284519	1285076		plus	hypothetical protein		75161712	protein-coding		WP_007890237.1	185	LK408_RS05955
NZ_JAJFOJ010000001.1	1285141	1286247		minus	S66 family peptidase		75161713	protein-coding		WP_044928748.1	368	LK408_RS05960
NZ_JAJFOJ010000001.1	1286458	1287084		minus	L(+)-tartrate dehydratase subunit beta	ttdB	75161714	protein-coding		WP_007890239.1	208	LK408_RS05965
NZ_JAJFOJ010000001.1	1287084	1287983		minus	L(+)-tartrate dehydratase subunit alpha	ttdA	75161715	protein-coding		WP_007890240.1	299	LK408_RS05970
NZ_JAJFOJ010000001.1	1288085	1289350		minus	SLC13 family permease		75161716	protein-coding		WP_007890241.1	421	LK408_RS05975
NZ_JAJFOJ010000001.1	1289545	1290189		minus	GntR family transcriptional regulator		75161717	protein-coding		WP_007890242.1	214	LK408_RS05980
NZ_JAJFOJ010000001.1	1290186	1290788		minus	GntR family transcriptional regulator		75161718	protein-coding		WP_007890243.1	200	LK408_RS05985
NZ_JAJFOJ010000001.1	1290953	1292227		minus	SLC13 family permease		75161719	protein-coding		WP_118930599.1	424	LK408_RS05990
NZ_JAJFOJ010000001.1	1292367	1293275		minus	LysR family transcriptional regulator		75161720	protein-coding		WP_007890245.1	302	LK408_RS05995
NZ_JAJFOJ010000001.1	1293678	1294676		minus	cytidylate kinase-like family protein		75161721	protein-coding		WP_007890246.1	332	LK408_RS06000
NZ_JAJFOJ010000001.1	1294707	1296050		minus	sodium:proton antiporter		75161722	protein-coding		WP_021922392.1	447	LK408_RS06005
NZ_JAJFOJ010000001.1	1296320	1297372		minus	3-deoxy-7-phosphoheptulonate synthase		75161723	protein-coding		WP_021922391.1	350	LK408_RS06010
NZ_JAJFOJ010000001.1	1297556	1299037		minus	methyl-accepting chemotaxis protein		75161724	protein-coding		WP_007890250.1	493	LK408_RS06015
NZ_JAJFOJ010000001.1	1299274	1299346		minus	tRNA-Lys		75161725	tRNA				LK408_RS06020
NZ_JAJFOJ010000001.1	1299370	1299442		minus	tRNA-Phe		75161726	tRNA				LK408_RS06025
NZ_JAJFOJ010000001.1	1299462	1299535		minus	tRNA-Met		75161727	tRNA				LK408_RS06030
NZ_JAJFOJ010000001.1	1299563	1299644		minus	tRNA-Tyr		75161728	tRNA				LK408_RS06035
NZ_JAJFOJ010000001.1	1299705	1299777		minus	tRNA-Thr		75161729	tRNA				LK408_RS06040
NZ_JAJFOJ010000001.1	1299872	1299944		minus	tRNA-Val		75161730	tRNA				LK408_RS06045
NZ_JAJFOJ010000001.1	1299951	1300024		minus	tRNA-Asp		75161731	tRNA				LK408_RS06050
NZ_JAJFOJ010000001.1	1300093	1302987		minus	23S ribosomal RNA		75161732	rRNA				LK408_RS06055
NZ_JAJFOJ010000001.1	1303279	1303351		minus	tRNA-Ala		75161733	tRNA				LK408_RS06060
NZ_JAJFOJ010000001.1	1303388	1303461		minus	tRNA-Ile		75161734	tRNA				LK408_RS06065
NZ_JAJFOJ010000001.1	1303468	1303585		minus	5S ribosomal RNA	rrf	75161735	rRNA				LK408_RS06070
NZ_JAJFOJ010000001.1	1303701	1305233		minus	16S ribosomal RNA		75161736	rRNA				LK408_RS06075
NZ_JAJFOJ010000001.1	1305816	1306589		minus	CvpA family protein		75161737	protein-coding		WP_007890871.1	257	LK408_RS06080
NZ_JAJFOJ010000001.1	1306599	1307795		minus	DUF5711 family protein		75161738	protein-coding		WP_007890875.1	398	LK408_RS06085
NZ_JAJFOJ010000001.1	1307895	1309307		minus	LysM peptidoglycan-binding domain-containing protein		75161739	protein-coding		WP_044929029.1	470	LK408_RS06090
NZ_JAJFOJ010000001.1	1309514	1310455		minus	transketolase family protein		75161740	protein-coding		WP_007890882.1	313	LK408_RS06095
NZ_JAJFOJ010000001.1	1310443	1311279		minus	transketolase		75161741	protein-coding		WP_007890883.1	278	LK408_RS06100
NZ_JAJFOJ010000001.1	1311304	1311900		minus	recombination mediator RecR	recR	75161742	protein-coding		WP_021922087.1	198	LK408_RS06105
NZ_JAJFOJ010000001.1	1312174	1312944		plus	DUF6062 family protein		75161743	protein-coding		WP_007890886.1	256	LK408_RS06110
NZ_JAJFOJ010000001.1	1313649	1313999		minus	YbaB/EbfC family nucleoid-associated protein		75161744	protein-coding		WP_007882765.1	116	LK408_RS06115
NZ_JAJFOJ010000001.1	1314126	1315697		minus	DNA polymerase III subunit gamma/tau	dnaX	75161745	protein-coding		WP_007882764.1	523	LK408_RS06120
NZ_JAJFOJ010000001.1	1315768	1316841		minus	6-phosphofructokinase		75161746	protein-coding		WP_044926923.1	357	LK408_RS06125
NZ_JAJFOJ010000001.1	1317011	1317102		plus	tRNA-Ser		75161747	tRNA				LK408_RS06130
NZ_JAJFOJ010000001.1	1317174	1319828		minus	heavy metal translocating P-type ATPase		75161748	protein-coding		WP_007882762.1	884	LK408_RS06135
NZ_JAJFOJ010000001.1	1319912	1320226		minus	metal-sensing transcriptional repressor		75161749	protein-coding		WP_044926937.1	104	LK408_RS06140
NZ_JAJFOJ010000001.1	1320902	1321522		plus	DUF6553 family protein		75161750	protein-coding		WP_007882759.1	206	LK408_RS06145
NZ_JAJFOJ010000001.1	1321554	1322909		minus	sodium-dependent transporter		75161751	protein-coding		WP_007882758.1	451	LK408_RS06150
NZ_JAJFOJ010000001.1	1323006	1324586		minus	glucose-6-phosphate isomerase		75161752	protein-coding		WP_044926920.1	526	LK408_RS06155
NZ_JAJFOJ010000001.1	1324792	1326387		minus	DEAD/DEAH box helicase		75161753	protein-coding		WP_007882750.1	531	LK408_RS06160
NZ_JAJFOJ010000001.1	1326713	1328356		minus	tetratricopeptide repeat-containing diguanylate cyclase		75161754	protein-coding		WP_227970487.1	547	LK408_RS06165
NZ_JAJFOJ010000001.1	1328448	1329197		minus	M23 family metallopeptidase		75161755	protein-coding		WP_044926918.1	249	LK408_RS06170
NZ_JAJFOJ010000001.1	1329300	1330142		minus	SpoIID/LytB domain-containing protein		75161756	protein-coding		WP_049887968.1	280	LK408_RS06175
NZ_JAJFOJ010000001.1	1330191	1330496		plus	hypothetical protein		75161757	protein-coding		WP_007882736.1	101	LK408_RS06180
NZ_JAJFOJ010000001.1	1330766	1331632		minus	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA	75161758	protein-coding		WP_007882735.1	288	LK408_RS06185
NZ_JAJFOJ010000001.1	1331620	1332036		minus	hypothetical protein		75161759	protein-coding		WP_021923596.1	138	LK408_RS06190
NZ_JAJFOJ010000001.1	1332075	1333352		minus	class I SAM-dependent methyltransferase		75161760	protein-coding		WP_007882733.1	425	LK408_RS06195
NZ_JAJFOJ010000001.1	1333365	1334591		minus	Wadjet anti-phage system protein JetD domain-containing protein		75161761	protein-coding		WP_007882732.1	408	LK408_RS06200
NZ_JAJFOJ010000001.1	1334572	1337820		minus	ATP-binding protein		75161762	protein-coding		WP_007882731.1	1082	LK408_RS06205
NZ_JAJFOJ010000001.1	1337789	1338403		minus	DUF4194 domain-containing protein		75161763	protein-coding		WP_007882730.1	204	LK408_RS06210
NZ_JAJFOJ010000001.1	1338429	1339844		minus	Wadjet anti-phage system protein JetA family protein		75161764	protein-coding		WP_007882729.1	471	LK408_RS06215
NZ_JAJFOJ010000001.1	1339871	1341460		minus	AAA family ATPase		75161765	protein-coding		WP_007882728.1	529	LK408_RS06220
NZ_JAJFOJ010000001.1	1341484	1343181		minus	AAA family ATPase		75161766	protein-coding		WP_007882727.1	565	LK408_RS06225
NZ_JAJFOJ010000001.1	1343268	1344848		minus	P-loop ATPase, Sll1717 family		75161767	protein-coding		WP_044926916.1	526	LK408_RS06230
NZ_JAJFOJ010000001.1	1345152	1345322		minus	hypothetical protein		75161768	protein-coding		WP_007882724.1	56	LK408_RS06235
NZ_JAJFOJ010000001.1	1345351	1346520		minus	KAP family P-loop NTPase fold protein		75161769	protein-coding		WP_227970488.1	389	LK408_RS06240
NZ_JAJFOJ010000001.1	1346922	1348151		minus	glycosyltransferase family 2 protein		75161770	protein-coding		WP_044926913.1	409	LK408_RS06245
NZ_JAJFOJ010000001.1	1348212	1349084		minus	DUF2971 domain-containing protein		75161771	protein-coding		WP_007882710.1	290	LK408_RS06250
NZ_JAJFOJ010000001.1	1349174	1349584		minus	hypothetical protein		75161772	protein-coding		WP_007882709.1	136	LK408_RS06255
NZ_JAJFOJ010000001.1	1349636	1350523		minus	DUF1919 domain-containing protein		75161773	protein-coding		WP_007882708.1	295	LK408_RS06260
NZ_JAJFOJ010000001.1	1350539	1351636		minus	hypothetical protein		75161774	protein-coding		WP_007882707.1	365	LK408_RS06265
NZ_JAJFOJ010000001.1	1351652	1352662		minus	glycosyltransferase family A protein		75161775	protein-coding		WP_007882706.1	336	LK408_RS06270
NZ_JAJFOJ010000001.1	1352706	1353152		minus	GNAT family N-acetyltransferase		75161776	protein-coding		WP_007882705.1	148	LK408_RS06275
NZ_JAJFOJ010000001.1	1353145	1354455		minus	polysaccharide pyruvyl transferase family protein		75161777	protein-coding		WP_007882704.1	436	LK408_RS06280
NZ_JAJFOJ010000001.1	1354470	1355279		minus	radical SAM protein		75161778	protein-coding		WP_007882703.1	269	LK408_RS06285
NZ_JAJFOJ010000001.1	1355288	1355995		minus	WbqC family protein		75161779	protein-coding		WP_007882702.1	235	LK408_RS06290
NZ_JAJFOJ010000001.1	1356012	1357121		minus	DegT/DnrJ/EryC1/StrS family aminotransferase		75161780	protein-coding		WP_007882700.1	369	LK408_RS06295
NZ_JAJFOJ010000001.1	1357282	1357527		minus	hypothetical protein		75161781	protein-coding		WP_172727033.1	81	LK408_RS06300
NZ_JAJFOJ010000001.1	1357772	1359796		minus	sulfatase-like hydrolase/transferase		75161782	protein-coding		WP_007882696.1	674	LK408_RS06305
NZ_JAJFOJ010000001.1	1359840	1360967		minus	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase	pseC	75161783	protein-coding		WP_007882694.1	375	LK408_RS06310
NZ_JAJFOJ010000001.1	1361148	1362164		plus	glycosyltransferase family 2 protein		75161784	protein-coding		WP_007882692.1	338	LK408_RS06315
NZ_JAJFOJ010000001.1	1362178	1363365		minus	glycosyltransferase family protein		75161785	protein-coding		WP_007882689.1	395	LK408_RS06320
NZ_JAJFOJ010000001.1	1363415	1364431		minus	UDP-2,4-diacetamido-2,4,6-trideoxy-beta-L-altropyranose hydrolase	pseG	75161786	protein-coding		WP_007882687.1	338	LK408_RS06325
NZ_JAJFOJ010000001.1	1364440	1365486		minus	pseudaminic acid synthase	pseI	75161787	protein-coding		WP_021923618.1	348	LK408_RS06330
NZ_JAJFOJ010000001.1	1365488	1366198		minus	pseudaminic acid cytidylyltransferase	pseF	75161788	protein-coding		WP_007882674.1	236	LK408_RS06335
NZ_JAJFOJ010000001.1	1366229	1366909		minus	DUF4422 domain-containing protein		75161789	protein-coding		WP_044926906.1	226	LK408_RS06340
NZ_JAJFOJ010000001.1	1366913	1367407		minus	hypothetical protein		75161790	protein-coding		WP_007882666.1	164	LK408_RS06345
NZ_JAJFOJ010000001.1	1367436	1369139		minus	SAM-dependent methyltransferase		75161791	protein-coding		WP_007882665.1	567	LK408_RS06350
NZ_JAJFOJ010000001.1	1369159	1370262		minus	CgeB family protein		75161792	protein-coding		WP_227970489.1	367	LK408_RS06355
NZ_JAJFOJ010000001.1	1370469	1372370		plus	CDP-glycerol glycerophosphotransferase family protein		75161793	protein-coding		WP_007882663.1	633	LK408_RS06360
NZ_JAJFOJ010000001.1	1372419	1372898		minus	GNAT family N-acetyltransferase		75161794	protein-coding		WP_007882662.1	159	LK408_RS06365
NZ_JAJFOJ010000001.1	1372959	1373321		minus	hypothetical protein		75161795	protein-coding		WP_007882661.1	120	LK408_RS06370
NZ_JAJFOJ010000001.1	1373409	1375016		minus	glycosyltransferase family protein		75161796	protein-coding		WP_007882660.1	535	LK408_RS06375
NZ_JAJFOJ010000001.1	1375035	1375793		minus	imidazole glycerol phosphate synthase subunit HisF	hisF	75161797	protein-coding		WP_007882659.1	252	LK408_RS06380
NZ_JAJFOJ010000001.1	1375808	1376422		minus	imidazole glycerol phosphate synthase subunit HisH	hisH	75161798	protein-coding		WP_021923622.1	204	LK408_RS06385
NZ_JAJFOJ010000001.1	1376425	1377588		minus	N-acetyl sugar amidotransferase		75161799	protein-coding		WP_021923623.1	387	LK408_RS06390
NZ_JAJFOJ010000001.1	1377618	1378610		minus	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	pseB	75161800	protein-coding		WP_021923624.1	330	LK408_RS06395
NZ_JAJFOJ010000001.1	1378805	1379989		plus	CgeB family protein		75161801	protein-coding		WP_007882651.1	394	LK408_RS06400
NZ_JAJFOJ010000001.1	1380000	1381163		plus	glycosyltransferase family protein		75161802	protein-coding		WP_007882649.1	387	LK408_RS06405
NZ_JAJFOJ010000001.1	1381169	1382935		minus	motility associated factor glycosyltransferase family protein		75161803	protein-coding		WP_227970490.1	588	LK408_RS06410
NZ_JAJFOJ010000001.1	1383000	1383335		minus	hypothetical protein		75161804	protein-coding		WP_007882645.1	111	LK408_RS06415
NZ_JAJFOJ010000001.1	1383396	1384208		minus	flagellin N-terminal helical domain-containing protein		75161805	protein-coding		WP_021923626.1	270	LK408_RS06420
NZ_JAJFOJ010000001.1	1384416	1384895		minus	flagellar export chaperone FlgN	flgN	75161806	protein-coding		WP_044926901.1	159	LK408_RS06425
NZ_JAJFOJ010000001.1	1384911	1385288		minus	flagellar export chaperone FliS	fliS	75161807	protein-coding		WP_007882639.1	125	LK408_RS06430
NZ_JAJFOJ010000001.1	1385396	1388029		minus	flagellar filament capping protein FliD	fliD	75161808	protein-coding		WP_227970491.1	877	LK408_RS06435
NZ_JAJFOJ010000001.1	1388124	1388561		minus	flagellar protein FlaG		75161809	protein-coding		WP_007882634.1	145	LK408_RS06440
NZ_JAJFOJ010000001.1	1388837	1389400		plus	histidine phosphatase family protein		75161810	protein-coding		WP_007882629.1	187	LK408_RS06445
NZ_JAJFOJ010000001.1	1389731	1391047		minus	IS30 family transposase		75161811	protein-coding		WP_118112236.1	438	LK408_RS06450
NZ_JAJFOJ010000001.1	1391270	1392583		plus	putative DNA modification/repair radical SAM protein		75161813	protein-coding		WP_044927148.1	437	LK408_RS06460
NZ_JAJFOJ010000001.1	1392641	1393444		plus	TIGR03915 family putative DNA repair protein		75161814	protein-coding		WP_007883686.1	267	LK408_RS06465
NZ_JAJFOJ010000001.1	1393424	1394200		minus	TatD family hydrolase		75161815	protein-coding		WP_007883685.1	258	LK408_RS06470
NZ_JAJFOJ010000001.1	1394229	1397153		minus	methyl-accepting chemotaxis protein		75161816	protein-coding		WP_007883684.1	974	LK408_RS06475
NZ_JAJFOJ010000001.1	1397150	1399699		minus	efflux RND transporter permease subunit		75161817	protein-coding		WP_081453871.1	849	LK408_RS06480
NZ_JAJFOJ010000001.1	1400004	1400609		plus	TetR/AcrR family transcriptional regulator		75161818	protein-coding		WP_007883681.1	201	LK408_RS06485
NZ_JAJFOJ010000001.1	1400831	1402339		plus	Na+/H+ antiporter NhaC family protein		75161819	protein-coding		WP_007883679.1	502	LK408_RS06490
NZ_JAJFOJ010000001.1	1402364	1402627		plus	DUF4321 domain-containing protein		75161820	protein-coding		WP_007883674.1	87	LK408_RS06495
NZ_JAJFOJ010000001.1	1402727	1403407		minus	MgtC/SapB family protein		75161821	protein-coding		WP_007883672.1	226	LK408_RS06500
NZ_JAJFOJ010000001.1	1403418	1404101		minus	MgtC/SapB family protein		75161822	protein-coding		WP_007883670.1	227	LK408_RS06505
NZ_JAJFOJ010000001.1	1404068	1404919		minus	HAD-IIA family hydrolase		75161823	protein-coding		WP_055301821.1	283	LK408_RS06510
NZ_JAJFOJ010000001.1	1404926	1406674		minus	glycoside hydrolase family 2 protein		75161824	protein-coding		WP_007883667.1	582	LK408_RS06515
NZ_JAJFOJ010000001.1	1406691	1407518		minus	carbohydrate ABC transporter permease		75161825	protein-coding		WP_007883666.1	275	LK408_RS06520
NZ_JAJFOJ010000001.1	1407530	1408420		minus	carbohydrate ABC transporter permease		75161826	protein-coding		WP_007883664.1	296	LK408_RS06525
NZ_JAJFOJ010000001.1	1408445	1409770		minus	extracellular solute-binding protein		75161827	protein-coding		WP_007883662.1	441	LK408_RS06530
NZ_JAJFOJ010000001.1	1410082	1411050		plus	ArsR/SmtB family transcription factor		75161828	protein-coding		WP_007883660.1	322	LK408_RS06535
NZ_JAJFOJ010000001.1	1411067	1411897		plus	sugar phosphate isomerase/epimerase family protein		75161829	protein-coding		WP_007883657.1	276	LK408_RS06540
NZ_JAJFOJ010000001.1	1412121	1413533		minus	IS1182 family transposase		75161830	protein-coding		WP_007883652.1	470	LK408_RS06545
NZ_JAJFOJ010000001.1	1413629	1413796		minus	hypothetical protein		75161831	protein-coding		WP_172727047.1	55	LK408_RS06550
NZ_JAJFOJ010000001.1	1413798	1413965		minus	uncharacterized gene		88554010	pseudogene				LK408_RS20555
NZ_JAJFOJ010000001.1	1414460	1415743		minus	ATP-binding protein		75161832	protein-coding		WP_007883643.1	427	LK408_RS06555
NZ_JAJFOJ010000001.1	1415933	1416577		minus	SGNH/GDSL hydrolase family protein		75161833	protein-coding		WP_007883641.1	214	LK408_RS06560
NZ_JAJFOJ010000001.1	1416646	1417527		minus	ROK family protein		75161834	protein-coding		WP_007883639.1	293	LK408_RS06565
NZ_JAJFOJ010000001.1	1417541	1418236		minus	N-acetylmannosamine-6-phosphate 2-epimerase		75161835	protein-coding		WP_044927147.1	231	LK408_RS06570
NZ_JAJFOJ010000001.1	1418255	1418701		minus	YhcH/YjgK/YiaL family protein		75161836	protein-coding		WP_007883631.1	148	LK408_RS06575
NZ_JAJFOJ010000001.1	1418849	1419778		minus	dihydrodipicolinate synthase family protein		75161837	protein-coding		WP_007883628.1	309	LK408_RS06580
NZ_JAJFOJ010000001.1	1419852	1420787		minus	carbohydrate ABC transporter permease		75161838	protein-coding		WP_118093200.1	311	LK408_RS06585
NZ_JAJFOJ010000001.1	1420804	1421724		minus	carbohydrate ABC transporter permease		75161839	protein-coding		WP_118093199.1	306	LK408_RS06590
NZ_JAJFOJ010000001.1	1421820	1423208		minus	ABC transporter substrate-binding protein		75161840	protein-coding		WP_007883619.1	462	LK408_RS06595
NZ_JAJFOJ010000001.1	1423587	1424435		plus	MurR/RpiR family transcriptional regulator		75161841	protein-coding		WP_007883617.1	282	LK408_RS06600
NZ_JAJFOJ010000001.1	1424579	1425307		minus	glucosamine-6-phosphate deaminase	nagB	75161842	protein-coding		WP_021922613.1	242	LK408_RS06605
NZ_JAJFOJ010000001.1	1425331	1426161		minus	MurR/RpiR family transcriptional regulator		75161843	protein-coding		WP_227970492.1	276	LK408_RS06610
NZ_JAJFOJ010000001.1	1426379	1426906		minus	nitroreductase		75161844	protein-coding		WP_007883603.1	175	LK408_RS06615
NZ_JAJFOJ010000001.1	1426993	1428348		minus	ATP-binding protein		75161845	protein-coding		WP_007883595.1	451	LK408_RS06620
NZ_JAJFOJ010000001.1	1428528	1429769		minus	ABC transporter permease subunit		75161846	protein-coding		WP_007883594.1	413	LK408_RS06625
