Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_CP042285.1	624749	625558		plus	helix-turn-helix domain-containing protein		93522028	protein-coding		WP_211738235.1	269	FQN59_RS02700
NZ_CP042285.1	625669	626106		plus	uncharacterized gene		93525923	pseudogene				FQN59_RS22430
NZ_CP042285.1	626122	626538		plus	pyridoxamine 5'-phosphate oxidase family protein		93525924	protein-coding		WP_249222548.1	138	FQN59_RS22435
NZ_CP042285.1	626655	627512		minus	AraC family transcriptional regulator		93522029	protein-coding		WP_211738239.1	285	FQN59_RS02710
NZ_CP042285.1	627660	628310		plus	pentapeptide repeat-containing protein		93522030	protein-coding		WP_008780073.1	216	FQN59_RS02715
NZ_CP042285.1	628307	628567		minus	GNAT family N-acetyltransferase		93522031	protein-coding		WP_008780072.1	86	FQN59_RS02720
NZ_CP042285.1	628571	631810		minus	hypothetical protein		93522032	protein-coding		WP_211738241.1	1079	FQN59_RS02725
NZ_CP042285.1	631942	632946		minus	sugar phosphate isomerase/epimerase family protein		93522033	protein-coding		WP_211738243.1	334	FQN59_RS02730
NZ_CP042285.1	632970	634418		minus	Gfo/Idh/MocA family protein		93522034	protein-coding		WP_011966672.1	482	FQN59_RS02735
NZ_CP042285.1	634569	635351		minus	porin family protein		93522035	protein-coding		WP_005864412.1	260	FQN59_RS02740
NZ_CP042285.1	635365	636459		minus	PCMD domain-containing protein		93522036	protein-coding		WP_009275752.1	364	FQN59_RS02745
NZ_CP042285.1	636942	637667		plus	hypothetical protein		93522037	protein-coding		WP_057329056.1	241	FQN59_RS02750
NZ_CP042285.1	637671	638054		plus	hypothetical protein		93522038	protein-coding		WP_036613227.1	127	FQN59_RS02755
NZ_CP042285.1	638087	639376		plus	T9SS type A sorting domain-containing protein		93522039	protein-coding		WP_211738245.1	429	FQN59_RS02760
NZ_CP042285.1	639652	640965		plus	Gfo/Idh/MocA family protein		93522040	protein-coding		WP_211738247.1	437	FQN59_RS02765
NZ_CP042285.1	641014	642534		minus	DUF4301 family protein		93522041	protein-coding		WP_005854486.1	506	FQN59_RS02770
NZ_CP042285.1	642711	644924		plus	RelA/SpoT family protein		93522042	protein-coding		WP_057317132.1	737	FQN59_RS02775
NZ_CP042285.1	645052	646482		minus	CCA tRNA nucleotidyltransferase		93522043	protein-coding		WP_211738249.1	476	FQN59_RS02780
NZ_CP042285.1	646571	647395		plus	hypothetical protein		93522044	protein-coding		WP_005864407.1	274	FQN59_RS02785
NZ_CP042285.1	647503	650157		minus	DUF6383 domain-containing protein		93522045	protein-coding		WP_211738251.1	884	FQN59_RS02790
NZ_CP042285.1	650424	650753		minus	hypothetical protein		93522046	protein-coding		WP_005864403.1	109	FQN59_RS02795
NZ_CP042285.1	651238	652083		minus	mechanosensitive ion channel family protein		93522047	protein-coding		WP_005854480.1	281	FQN59_RS02800
NZ_CP042285.1	652242	653063		plus	tetratricopeptide repeat protein		93522048	protein-coding		WP_008780061.1	273	FQN59_RS02805
NZ_CP042285.1	653196	654257		minus	3-isopropylmalate dehydrogenase	leuB	93522049	protein-coding		WP_036613247.1	353	FQN59_RS02810
NZ_CP042285.1	654273	654716		minus	methylglyoxal synthase		93522050	protein-coding		WP_005854477.1	147	FQN59_RS02815
NZ_CP042285.1	654737	656251		minus	alpha-isopropylmalate synthase regulatory domain-containing protein		93522051	protein-coding		WP_008778605.1	504	FQN59_RS02820
NZ_CP042285.1	656254	656841		minus	3-isopropylmalate dehydratase small subunit	leuD	93522052	protein-coding		WP_005854475.1	195	FQN59_RS02825
NZ_CP042285.1	656868	658265		minus	3-isopropylmalate dehydratase large subunit	leuC	93522053	protein-coding		WP_005864399.1	465	FQN59_RS02830
NZ_CP042285.1	658280	659782		minus	2-isopropylmalate synthase		93522054	protein-coding		WP_005864398.1	500	FQN59_RS02835
NZ_CP042285.1	660212	663724		minus	InlB B-repeat-containing protein		93522055	protein-coding		WP_211738253.1	1170	FQN59_RS02840
NZ_CP042285.1	663728	668254		minus	T9SS type A sorting domain-containing protein		93522056	protein-coding		WP_211738256.1	1508	FQN59_RS02845
NZ_CP042285.1	668894	669130		plus	hypothetical protein		93522057	protein-coding		WP_211738258.1	78	FQN59_RS02850
NZ_CP042285.1	669097	669438		plus	type II toxin-antitoxin system RelE/ParE family toxin		93522058	protein-coding		WP_044546937.1	113	FQN59_RS02855
NZ_CP042285.1	669558	669791		plus	hypothetical protein		93522059	protein-coding		WP_121962828.1	77	FQN59_RS02860
NZ_CP042285.1	669761	670102		plus	type II toxin-antitoxin system RelE/ParE family toxin		93522060	protein-coding		WP_211738260.1	113	FQN59_RS02865
NZ_CP042285.1	670180	671223		minus	ketol-acid reductoisomerase	ilvC	93522061	protein-coding		WP_005864389.1	347	FQN59_RS02870
NZ_CP042285.1	671273	671998		minus	acyl-[acyl-carrier-protein] thioesterase		93522062	protein-coding		WP_005864388.1	241	FQN59_RS02875
NZ_CP042285.1	672005	672559		minus	acetolactate synthase small subunit	ilvN	93522063	protein-coding		WP_008780057.1	184	FQN59_RS02880
NZ_CP042285.1	672575	674278		minus	biosynthetic-type acetolactate synthase large subunit	ilvB	93522064	protein-coding		WP_211738262.1	567	FQN59_RS02885
NZ_CP042285.1	674312	676147		minus	dihydroxy-acid dehydratase	ilvD	93522065	protein-coding		WP_005864376.1	611	FQN59_RS02890
NZ_CP042285.1	677269	678444		plus	MalY/PatB family protein		93522066	protein-coding		WP_211738264.1	391	FQN59_RS02895
NZ_CP042285.1	678493	679068		plus	FKBP-type peptidyl-prolyl cis-trans isomerase		93522067	protein-coding		WP_005854436.1	191	FQN59_RS02900
NZ_CP042285.1	679172	680248		plus	chorismate synthase	aroC	93522068	protein-coding		WP_022192777.1	358	FQN59_RS02905
NZ_CP042285.1	680270	680581		plus	DMT family transporter		93522069	protein-coding		WP_249222549.1	103	FQN59_RS02910
NZ_CP042285.1	680688	681161		minus	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	rlmH	93522070	protein-coding		WP_211738266.1	157	FQN59_RS02915
NZ_CP042285.1	681250	681621		plus	DUF4783 domain-containing protein		93522071	protein-coding		WP_008780051.1	123	FQN59_RS02920
NZ_CP042285.1	681625	682464		plus	carboxylating nicotinate-nucleotide diphosphorylase	nadC	93522072	protein-coding		WP_005854425.1	279	FQN59_RS02925
NZ_CP042285.1	682655	684091		plus	aldehyde dehydrogenase	aldA	93522073	protein-coding		WP_211738268.1	478	FQN59_RS02930
NZ_CP042285.1	684137	685897		minus	DNA polymerase III subunit gamma/tau		93522074	protein-coding		WP_211738270.1	586	FQN59_RS02935
NZ_CP042285.1	685967	686272		plus	FtsB family cell division protein		93522075	protein-coding		WP_005854418.1	101	FQN59_RS02940
NZ_CP042285.1	686273	686596		plus	hypothetical protein		93522076	protein-coding		WP_036613279.1	107	FQN59_RS02945
NZ_CP042285.1	686771	687376		minus	OmpH family outer membrane protein		93522077	protein-coding		WP_005854413.1	201	FQN59_RS02950
NZ_CP042285.1	687402	687620		minus	hypothetical protein		93522078	protein-coding		WP_005854411.1	72	FQN59_RS02955
NZ_CP042285.1	687768	689225		plus	aminoacyl-histidine dipeptidase		93522079	protein-coding		WP_048927567.1	485	FQN59_RS02960
NZ_CP042285.1	689376	690863		plus	hypothetical protein		93522080	protein-coding		WP_005864361.1	495	FQN59_RS02965
NZ_CP042285.1	690903	691937		plus	endonuclease/exonuclease/phosphatase family protein		93522081	protein-coding		WP_044545015.1	344	FQN59_RS02970
NZ_CP042285.1	692004	693692		plus	M23 family metallopeptidase		93522082	protein-coding		WP_048927565.1	562	FQN59_RS02975
NZ_CP042285.1	693827	695575		plus	phospho-sugar mutase		93522083	protein-coding		WP_008780043.1	582	FQN59_RS02980
NZ_CP042285.1	695638	696114		minus	cytidine deaminase	cdd	93522084	protein-coding		WP_005864357.1	158	FQN59_RS02985
NZ_CP042285.1	696240	696869		plus	uncharacterized gene		93522085	pseudogene				FQN59_RS02990
NZ_CP042285.1	696879	697859		minus	IS30-like element IS4351 family transposase		93522086	protein-coding		WP_005794072.1	326	FQN59_RS02995
NZ_CP042285.1	698028	698129		plus	uncharacterized gene		93525925	pseudogene				FQN59_RS22440
NZ_CP042285.1	698203	699111		plus	glucosaminidase domain-containing protein		93522087	protein-coding		WP_005864355.1	302	FQN59_RS03000
NZ_CP042285.1	699158	700324		plus	AIR synthase related protein		93522088	protein-coding		WP_048927564.1	388	FQN59_RS03005
NZ_CP042285.1	700334	701443		plus	peptide chain release factor 1	prfA	93522089	protein-coding		WP_048927563.1	369	FQN59_RS03010
NZ_CP042285.1	701476	702318		plus	orotidine-5'-phosphate decarboxylase	pyrF	93522090	protein-coding		WP_211738273.1	280	FQN59_RS03015
NZ_CP042285.1	702408	703451		plus	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	lpxD	93522091	protein-coding		WP_005864351.1	347	FQN59_RS03020
NZ_CP042285.1	703458	704843		plus	bifunctional UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase/3-hydroxyacyl-ACP dehydratase		93522092	protein-coding		WP_005864349.1	461	FQN59_RS03025
NZ_CP042285.1	704861	705646		plus	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	lpxA	93522093	protein-coding		WP_211738274.1	261	FQN59_RS03030
NZ_CP042285.1	705746	705871		minus	hypothetical protein		301046716	protein-coding		WP_008773553.1	41	FQN59_RS22905
NZ_CP042285.1	706110	706670		plus	IS1096 element passenger TnpR family protein		93522095	protein-coding		WP_005854369.1	186	FQN59_RS03040
NZ_CP042285.1	706670	707569		plus	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA	93522096	protein-coding		WP_211738276.1	299	FQN59_RS03045
NZ_CP042285.1	707697	708068		minus	DMT family protein		93522097	protein-coding		WP_005854365.1	123	FQN59_RS03050
NZ_CP042285.1	708070	708816		minus	tRNA 2-thiocytidine biosynthesis TtcA family protein		93522098	protein-coding		WP_211738279.1	248	FQN59_RS03055
NZ_CP042285.1	708930	710378		plus	tetratricopeptide repeat protein		93522099	protein-coding		WP_211738281.1	482	FQN59_RS03060
NZ_CP042285.1	710387	710875		plus	NfeD family protein		93522100	protein-coding		WP_009275728.1	162	FQN59_RS03065
NZ_CP042285.1	710886	711878		plus	flotillin-like protein FloA	floA	93522101	protein-coding		WP_008780036.1	330	FQN59_RS03070
NZ_CP042285.1	711969	712838		plus	nucleoside phosphorylase		93522102	protein-coding		WP_009275727.1	289	FQN59_RS03075
NZ_CP042285.1	712852	713556		plus	ribose 5-phosphate isomerase A	rpiA	93522103	protein-coding		WP_211738284.1	234	FQN59_RS03080
NZ_CP042285.1	713546	714292		minus	nitroreductase family protein		93522104	protein-coding		WP_011966699.1	248	FQN59_RS03085
NZ_CP042285.1	714314	715498		minus	ATP-binding protein		93522105	protein-coding		WP_005854357.1	394	FQN59_RS03090
NZ_CP042285.1	715576	716694		plus	DUF362 domain-containing protein		93522106	protein-coding		WP_121963139.1	372	FQN59_RS03095
NZ_CP042285.1	716703	718088		plus	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	mnmE	93522107	protein-coding		WP_211738286.1	461	FQN59_RS03100
NZ_CP042285.1	718356	719267		plus	helix-turn-helix domain-containing protein		93522108	protein-coding		WP_005859021.1	303	FQN59_RS03105
NZ_CP042285.1	719352	720458		plus	site-specific integrase		93522109	protein-coding		WP_005859027.1	368	FQN59_RS03110
NZ_CP042285.1	720468	720833		plus	hypothetical protein		93522110	protein-coding		WP_005859029.1	121	FQN59_RS03115
NZ_CP042285.1	721098	721973		plus	hypothetical protein		93522111	protein-coding		WP_005859030.1	291	FQN59_RS03120
NZ_CP042285.1	722004	722861		minus	reverse transcriptase family protein		93522112	protein-coding		WP_005859032.1	285	FQN59_RS03125
NZ_CP042285.1	722886	723101		minus	hypothetical protein		93522113	protein-coding		WP_005859034.1	71	FQN59_RS03130
NZ_CP042285.1	723568	723933		plus	helix-turn-helix domain-containing protein		93522114	protein-coding		WP_005859036.1	121	FQN59_RS03135
NZ_CP042285.1	723945	725321		plus	DUF3987 domain-containing protein		93522115	protein-coding		WP_005859037.1	458	FQN59_RS03140
NZ_CP042285.1	725400	726479		plus	DUF6371 domain-containing protein		93522116	protein-coding		WP_005859039.1	359	FQN59_RS03145
NZ_CP042285.1	726618	726926		plus	MobC family plasmid mobilization relaxosome protein		93522117	protein-coding		WP_004316509.1	102	FQN59_RS03150
NZ_CP042285.1	726916	727857		plus	relaxase/mobilization nuclease domain-containing protein		93522118	protein-coding		WP_005859041.1	313	FQN59_RS03155
NZ_CP042285.1	727892	728290		plus	hypothetical protein		93522119	protein-coding		WP_005859043.1	132	FQN59_RS03160
NZ_CP042285.1	728365	729111		plus	restriction endonuclease subunit S		93522120	protein-coding		WP_005859045.1	248	FQN59_RS03165
NZ_CP042285.1	729228	729632		plus	hypothetical protein		93525926	protein-coding		WP_005859047.1	134	FQN59_RS22445
NZ_CP042285.1	729586	730443		plus	transposase		93522121	protein-coding		WP_227154503.1	285	FQN59_RS03170
NZ_CP042285.1	730634	731611		minus	hypothetical protein		93522122	protein-coding		WP_249222502.1	325	FQN59_RS03175
NZ_CP042285.1	731629	732000		minus	hypothetical protein		93525927	protein-coding		WP_249222503.1	123	FQN59_RS22450
NZ_CP042285.1	732268	732673		plus	uncharacterized gene		93522123	pseudogene				FQN59_RS03180
NZ_CP042285.1	732706	733698		plus	site-specific tyrosine recombinase/integron integrase	xerA	93522124	protein-coding		WP_005859054.1	330	FQN59_RS03185
NZ_CP042285.1	733750	734982		plus	restriction endonuclease subunit S		93522125	protein-coding		WP_005859056.1	410	FQN59_RS03190
NZ_CP042285.1	734903	735511		minus	restriction endonuclease subunit S		93522126	protein-coding		WP_005859058.1	202	FQN59_RS03195
NZ_CP042285.1	735522	735953		minus	hypothetical protein		93522127	protein-coding		WP_005859071.1	143	FQN59_RS03200
NZ_CP042285.1	735990	736415		minus	hypothetical protein		93522128	protein-coding		WP_005859074.1	141	FQN59_RS03205
NZ_CP042285.1	736428	737429		minus	virulence RhuM family protein		93522129	protein-coding		WP_005859076.1	333	FQN59_RS03210
NZ_CP042285.1	737422	739098		minus	HsdM family class I SAM-dependent methyltransferase		93522130	protein-coding		WP_005859077.1	558	FQN59_RS03215
NZ_CP042285.1	739101	742265		minus	type I restriction endonuclease		93522131	protein-coding		WP_005859079.1	1054	FQN59_RS03220
NZ_CP042285.1	742272	742475		minus	helix-turn-helix domain-containing protein		93522132	protein-coding		WP_005859081.1	67	FQN59_RS03225
NZ_CP042285.1	742669	743496		plus	GIY-YIG nuclease family protein		93522133	protein-coding		WP_008779797.1	275	FQN59_RS03230
NZ_CP042285.1	743588	744100		plus	DUF6155 family protein		93522134	protein-coding		WP_005859085.1	170	FQN59_RS03235
NZ_CP042285.1	744202	744477		minus	hypothetical protein		93522135	protein-coding		WP_005859087.1	91	FQN59_RS03240
NZ_CP042285.1	745360	746238		plus	helix-turn-helix domain-containing protein		93522136	protein-coding		WP_211738288.1	292	FQN59_RS03245
NZ_CP042285.1	746356	746529		plus	uncharacterized gene		93522137	pseudogene				FQN59_RS03250
NZ_CP042285.1	746590	747963		minus	ATP-binding protein		93522138	protein-coding		WP_008778614.1	457	FQN59_RS03255
NZ_CP042285.1	748082	748402		minus	helix-turn-helix domain-containing protein		93522139	protein-coding		WP_036617556.1	106	FQN59_RS03260
NZ_CP042285.1	748787	749365		minus	metallophosphoesterase		93522140	protein-coding		WP_211738290.1	192	FQN59_RS03265
NZ_CP042285.1	750095	750280		minus	hypothetical protein		93525980	protein-coding		WP_333559166.1	61	FQN59_RS22785
NZ_CP042285.1	750340	751320		minus	IS30-like element IS4351 family transposase		93522141	protein-coding		WP_005794072.1	326	FQN59_RS03270
NZ_CP042285.1	751756	752364		plus	type 1 glutamine amidotransferase family protein		93522142	protein-coding		WP_211738292.1	202	FQN59_RS03275
NZ_CP042285.1	752550	754625		minus	BT4734/BF3469 family protein		93522143	protein-coding		WP_211738294.1	691	FQN59_RS03280
NZ_CP042285.1	755075	755827		minus	IS3 family transposase		93522144	protein-coding		WP_249222504.1	250	FQN59_RS03285
NZ_CP042285.1	756024	756383		minus	hypothetical protein		93522145	protein-coding		WP_211738297.1	119	FQN59_RS03290
NZ_CP042285.1	756452	756892		minus	DUF6078 family protein		93522146	protein-coding		WP_008773634.1	146	FQN59_RS03295
NZ_CP042285.1	757255	760230		plus	type I restriction endonuclease subunit R		93522147	protein-coding		WP_083434111.1	991	FQN59_RS03300
NZ_CP042285.1	760235	761416		plus	restriction endonuclease subunit S		93522148	protein-coding		WP_195284138.1	393	FQN59_RS03305
NZ_CP042285.1	761413	762525		plus	AAA family ATPase		93522149	protein-coding		WP_195284139.1	370	FQN59_RS03310
NZ_CP042285.1	762530	764179		plus	type I restriction-modification system subunit M		93522150	protein-coding		WP_048927553.1	549	FQN59_RS03315
NZ_CP042285.1	764210	765037		plus	GIY-YIG nuclease family protein		93522151	protein-coding		WP_008780018.1	275	FQN59_RS03320
NZ_CP042285.1	765134	766249		plus	Fic family protein		93522152	protein-coding		WP_048927552.1	371	FQN59_RS03325
NZ_CP042285.1	766271	767164		plus	HEPN domain-containing protein		93522153	protein-coding		WP_008780016.1	297	FQN59_RS03330
NZ_CP042285.1	767207	768247		minus	alcohol dehydrogenase		93522154	protein-coding		WP_048927551.1	346	FQN59_RS03335
NZ_CP042285.1	768421	768963		plus	flavodoxin		93522155	protein-coding		WP_057329309.1	180	FQN59_RS03340
NZ_CP042285.1	768970	769530		plus	flavin reductase family protein		93522156	protein-coding		WP_087342633.1	186	FQN59_RS03345
NZ_CP042285.1	769604	770899		minus	TIGR01777 family oxidoreductase		93522157	protein-coding		WP_211738299.1	431	FQN59_RS03350
NZ_CP042285.1	770985	771812		plus	SDR family NAD(P)-dependent oxidoreductase		93522158	protein-coding		WP_195284141.1	275	FQN59_RS03355
NZ_CP042285.1	771827	772384		plus	GNAT family N-acetyltransferase		93522159	protein-coding		WP_195284142.1	185	FQN59_RS03360
NZ_CP042285.1	772381	772926		plus	GNAT family N-acetyltransferase		93522160	protein-coding		WP_005864267.1	181	FQN59_RS03365
NZ_CP042285.1	772934	773371		plus	uncharacterized gene		93525981	pseudogene				FQN59_RS22790
NZ_CP042285.1	773351	773794		plus	GNAT family N-acetyltransferase		93525982	protein-coding		WP_306439182.1	147	FQN59_RS22795
NZ_CP042285.1	774061	778623		plus	type II CRISPR RNA-guided endonuclease Cas9	cas9	93522161	protein-coding		WP_211738301.1	1520	FQN59_RS03375
NZ_CP042285.1	778634	779569		plus	type II CRISPR-associated endonuclease Cas1	cas1	93522162	protein-coding		WP_005864261.1	311	FQN59_RS03380
NZ_CP042285.1	779575	779907		plus	CRISPR-associated endonuclease Cas2	cas2	93522163	protein-coding		WP_005864259.1	110	FQN59_RS03385
NZ_CP042285.1	780876	781388		plus	hypothetical protein		93522164	protein-coding		WP_057319350.1	170	FQN59_RS03390
NZ_CP042285.1	781392	782933		plus	family 43 glycosylhydrolase		93522165	protein-coding		WP_122144606.1	513	FQN59_RS03395
NZ_CP042285.1	782933	784579		plus	RluA family pseudouridine synthase		93522166	protein-coding		WP_211738303.1	548	FQN59_RS03400
NZ_CP042285.1	784547	784750		minus	hypothetical protein		93522167	protein-coding		WP_121961764.1	67	FQN59_RS03405
NZ_CP042285.1	784719	786092		minus	MATE family efflux transporter		93522168	protein-coding		WP_121960949.1	457	FQN59_RS03410
NZ_CP042285.1	786307	788583		minus	GH92 family glycosyl hydrolase		93522169	protein-coding		WP_211738304.1	758	FQN59_RS03415
NZ_CP042285.1	788670	789263		minus	acyltransferase		93522170	protein-coding		WP_122145486.1	197	FQN59_RS03420
NZ_CP042285.1	789274	789978		minus	SAM-dependent methyltransferase		93522171	protein-coding		WP_005854278.1	234	FQN59_RS03425
NZ_CP042285.1	790032	791429		plus	methyltransferase RsmF C-terminal domain-like protein		93522172	protein-coding		WP_121961763.1	465	FQN59_RS03430
NZ_CP042285.1	791546	792550		minus	DUF4837 family protein		93522173	protein-coding		WP_211738306.1	334	FQN59_RS03435
NZ_CP042285.1	792748	793431		minus	hypothetical protein		93522174	protein-coding		WP_005864237.1	227	FQN59_RS03440
NZ_CP042285.1	793437	795515		minus	RNA degradosome polyphosphate kinase		93522175	protein-coding		WP_211738308.1	692	FQN59_RS03445
NZ_CP042285.1	795574	796074		plus	metallophosphoesterase family protein		93522176	protein-coding		WP_005864233.1	166	FQN59_RS03450
NZ_CP042285.1	796080	797198		minus	hypothetical protein		93522177	protein-coding		WP_121960954.1	372	FQN59_RS03455
NZ_CP042285.1	797261	798106		minus	lipoyl synthase	lipA	93522178	protein-coding		WP_005864229.1	281	FQN59_RS03460
NZ_CP042285.1	798110	800284		minus	S9 family peptidase		93522179	protein-coding		WP_121960955.1	724	FQN59_RS03465
NZ_CP042285.1	800365	801291		plus	TIGR01212 family radical SAM protein		93522180	protein-coding		WP_158532239.1	308	FQN59_RS03470
NZ_CP042285.1	801277	801771		minus	DUF4251 domain-containing protein		93522181	protein-coding		WP_211738311.1	164	FQN59_RS03475
NZ_CP042285.1	801886	802860		minus	alpha/beta hydrolase family protein		93522182	protein-coding		WP_211738313.1	324	FQN59_RS03480
NZ_CP042285.1	802880	803215		minus	DUF6565 domain-containing protein		93522183	protein-coding		WP_008773659.1	111	FQN59_RS03485
NZ_CP042285.1	803587	804822		plus	site-specific integrase		93522184	protein-coding		WP_211738315.1	411	FQN59_RS03490
NZ_CP042285.1	804838	805197		plus	hypothetical protein		93522185	protein-coding		WP_014298122.1	119	FQN59_RS03495
NZ_CP042285.1	805246	805548		minus	helix-turn-helix domain-containing protein		93522186	protein-coding		WP_014298123.1	100	FQN59_RS03500
NZ_CP042285.1	805586	805864		minus	helix-turn-helix domain-containing protein		93522187	protein-coding		WP_014298124.1	92	FQN59_RS03505
NZ_CP042285.1	806088	806441		plus	helix-turn-helix domain-containing protein		93522188	protein-coding		WP_014298125.1	117	FQN59_RS03510
NZ_CP042285.1	806425	806745		plus	helix-turn-helix domain-containing protein		93522189	protein-coding		WP_211738317.1	106	FQN59_RS03515
NZ_CP042285.1	806825	812311		minus	N-6 DNA methylase		93522190	protein-coding		WP_211738319.1	1828	FQN59_RS03520
NZ_CP042285.1	812298	812729		minus	DUF1896 family protein		93522191	protein-coding		WP_014298128.1	143	FQN59_RS03525
NZ_CP042285.1	812869	814998		minus	type IA DNA topoisomerase		93522192	protein-coding		WP_211738322.1	709	FQN59_RS03530
NZ_CP042285.1	815033	816427		minus	DUF3945 domain-containing protein		93522193	protein-coding		WP_211738324.1	464	FQN59_RS03535
NZ_CP042285.1	816686	817306		plus	uncharacterized gene		93522194	pseudogene				FQN59_RS03540
NZ_CP042285.1	817635	818171		plus	hypothetical protein		93522195	protein-coding		WP_041161330.1	178	FQN59_RS03545
NZ_CP042285.1	818271	820613		plus	TonB-dependent receptor		93522196	protein-coding		WP_211738328.1	780	FQN59_RS03550
NZ_CP042285.1	820647	821885		plus	DUF5074 domain-containing protein		93522197	protein-coding		WP_211738330.1	412	FQN59_RS03555
NZ_CP042285.1	822020	822583		plus	methyltransferase family protein		93522198	protein-coding		WP_211738332.1	187	FQN59_RS03560
NZ_CP042285.1	822592	824340		plus	ABC transporter ATP-binding protein		93522199	protein-coding		WP_211738334.1	582	FQN59_RS03565
NZ_CP042285.1	824363	826144		plus	ABC transporter ATP-binding protein		93522200	protein-coding		WP_211738335.1	593	FQN59_RS03570
NZ_CP042285.1	826173	826460		plus	ribosome biogenesis protein		93522201	protein-coding		WP_144011110.1	95	FQN59_RS03575
NZ_CP042285.1	826453	826773		plus	RteC domain-containing protein		93522202	protein-coding		WP_050809236.1	106	FQN59_RS03580
NZ_CP042285.1	827224	827574		plus	Type 1 glutamine amidotransferase-like domain-containing protein		301046717	protein-coding		WP_211738336.1	116	FQN59_RS22910
NZ_CP042285.1	827531	827758		plus	Type 1 glutamine amidotransferase-like domain-containing protein		93525966	protein-coding		WP_057319935.1	75	FQN59_RS22715
NZ_CP042285.1	827841	828380		plus	ClbS/DfsB family four-helix bundle protein		93522203	protein-coding		WP_007898728.1	179	FQN59_RS03595
NZ_CP042285.1	828891	829307		minus	hypothetical protein		93522204	protein-coding		WP_014298139.1	138	FQN59_RS03600
NZ_CP042285.1	829304	830599		minus	C10 family peptidase		93522205	protein-coding		WP_014298140.1	431	FQN59_RS03605
NZ_CP042285.1	830721	831242		minus	hypothetical protein		93522206	protein-coding		WP_057319933.1	173	FQN59_RS03610
NZ_CP042285.1	831344	832882		minus	sigma-70 family RNA polymerase sigma factor		93522207	protein-coding		WP_235290450.1	512	FQN59_RS03615
NZ_CP042285.1	833168	833614		minus	hypothetical protein		93525928	protein-coding		WP_014298143.1	148	FQN59_RS22455
NZ_CP042285.1	833687	835702		minus	conjugal transfer protein MobC	mobC	93522208	protein-coding		WP_211738337.1	671	FQN59_RS03625
NZ_CP042285.1	835717	836946		minus	conjugal transfer protein MobB	mobB	93522209	protein-coding		WP_211738338.1	409	FQN59_RS03630
NZ_CP042285.1	836931	837344		minus	conjugal transfer protein MobA	mobA	93522210	protein-coding		WP_211738339.1	137	FQN59_RS03635
NZ_CP042285.1	838113	838895		plus	ParA family protein		93522211	protein-coding		WP_014298148.1	260	FQN59_RS03640
NZ_CP042285.1	838879	839307		plus	DUF3408 domain-containing protein		93522212	protein-coding		WP_014298149.1	142	FQN59_RS03645
NZ_CP042285.1	839309	839683		plus	DUF3408 domain-containing protein		93522213	protein-coding		WP_014298150.1	124	FQN59_RS03650
NZ_CP042285.1	839680	840273		plus	hypothetical protein		93522214	protein-coding		WP_211738340.1	197	FQN59_RS03655
NZ_CP042285.1	840303	841043		plus	ParA family protein		93522215	protein-coding		WP_211738341.1	246	FQN59_RS03660
NZ_CP042285.1	841031	841621		plus	conjugal transfer protein		93522216	protein-coding		WP_211738342.1	196	FQN59_RS03665
NZ_CP042285.1	841795	842094		plus	DUF4134 domain-containing protein		93522217	protein-coding		WP_004332848.1	99	FQN59_RS03670
NZ_CP042285.1	842099	842479		plus	DUF4133 domain-containing protein		93522218	protein-coding		WP_014298154.1	126	FQN59_RS03675
NZ_CP042285.1	842476	844962		plus	TraG family conjugative transposon ATPase		93522219	protein-coding		WP_014298155.1	828	FQN59_RS03680
NZ_CP042285.1	844995	845624		plus	DUF4141 domain-containing protein		93522220	protein-coding		WP_211738345.1	209	FQN59_RS03685
NZ_CP042285.1	845627	846718		plus	conjugative transposon protein TraJ	traJ	93522221	protein-coding		WP_014298157.1	363	FQN59_RS03690
NZ_CP042285.1	846725	847348		plus	conjugative transposon protein TraK	traK	93522222	protein-coding		WP_117959046.1	207	FQN59_RS03695
NZ_CP042285.1	847345	847677		plus	TraL conjugative transposon family protein		93522223	protein-coding		WP_211738347.1	110	FQN59_RS03700
NZ_CP042285.1	847628	848992		plus	conjugative transposon protein TraM	traM	93522224	protein-coding		WP_211738349.1	454	FQN59_RS03705
NZ_CP042285.1	849031	849951		plus	conjugative transposon protein TraN	traN	93522225	protein-coding		WP_057319929.1	306	FQN59_RS03710
NZ_CP042285.1	849953	850537		plus	conjugal transfer protein TraO		93522226	protein-coding		WP_211738351.1	194	FQN59_RS03715
NZ_CP042285.1	850537	851415		plus	toprim domain-containing protein		93522227	protein-coding		WP_211738354.1	292	FQN59_RS03720
NZ_CP042285.1	851412	851873		plus	DUF3872 domain-containing protein		93522228	protein-coding		WP_014298164.1	153	FQN59_RS03725
NZ_CP042285.1	851857	852372		plus	lysozyme		93522229	protein-coding		WP_014298165.1	171	FQN59_RS03730
NZ_CP042285.1	852638	853093		plus	uncharacterized gene		93522230	pseudogene				FQN59_RS03735
